model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi
Concrete,0.0,0.0007,1305.0776245117188,158.95017347046203,0.6264232673267327,0.06090642479519308,0.9973788685888195,0.0005146330247411875,2824.4,2452.4,2148.9897563523114,10,0.9680388071216146,0.643581179274007,2.160461867192636,0.9308388419658082,0.8778944876894075
Concrete,0.0,0.0006,1418.1606079101562,261.827723927167,0.6386519421172887,0.08564414322730997,0.9970469681880065,0.0016324465927214401,2828.8,2529.2,2230.7420285835115,10,0.9648641940800566,0.49197737998156804,2.107248520710059,0.9321349763577427,0.888525000072834
Concrete,0.05,0.003,288.54169921875,64.25927200648619,0.6948686214775324,0.024720128208931814,0.9788234531324344,0.011474080168859634,761.1,618.5,561.1221148228561,10,0.9792071302790623,0.7383480590025433,3.0544460880999345,0.7944334737259502,0.811922690746057
Concrete,0.05,0.0025,360.7756744384766,79.75164364414496,0.7027037319116527,0.014455763549269819,0.9855826192435568,0.004335166048961793,792.1,711.0,647.9596534163645,10,0.9794153063201597,0.81322746084927,3.571679815910585,0.9688761217438671,0.9392901012124631
Concrete,0.05,0.002,532.3115783691406,103.23475337727368,0.689051789794364,0.025009640780337298,0.9915666796232367,0.002269409873135851,1177.7,1034.4,943.4958981324304,10,0.9801302158741123,0.7640638983823846,3.077859960552268,0.9635980193327834,0.9311238982788652
Concrete,0.05,0.0017,605.4868774414062,76.18006112292406,0.7014280274181265,0.01644019156491618,0.9914464237884115,0.0026614483415729577,1239.1,1134.0,1024.8792904914142,10,0.9895717534183517,0.7436491236990188,3.288584812623274,0.97181010186395,0.9428351363487582
Concrete,0.05,0.0014422495703074,748.9671936035156,122.92931654923764,0.6958587204874334,0.01927961987305124,0.9934113760563885,0.0018539599953291293,1439.0,1343.0,1223.1108994224574,10,0.984027917147561,0.7209363285437659,3.0203895463510846,0.9653957763326814,0.9357170713573479
Concrete,0.05,0.0012,968.8177673339844,185.57585852830852,0.6585634044173648,0.07166867137153451,0.995090664344592,0.00100391058406939,1726.0,1659.5,1510.854455337804,10,0.98980557700078,0.5845958761599626,2.645767587113741,0.9702063984668825,0.941688843407184
Concrete,0.05,0.001,1063.6420837402343,176.87229074738653,0.6700495049504951,0.05443132166497519,0.9955857212202464,0.0016389014748206699,1936.4,1836.9,1655.1572087037305,10,0.9909871164384266,0.678431755368311,2.882034845496384,0.9712043818020895,0.9417758165449687
Concrete,0.05,0.00085,1253.280694580078,160.06863694600847,0.6613004569687738,0.07684856032444107,0.9953957187165619,0.0036637339217711696,2165.1,2098.5,1892.7932263987361,10,0.9876418957087806,0.6623680784446827,2.6074539776462853,0.9771356727195202,0.9530150866702076
Concrete,0.1,0.003,260.34092864990237,65.63606192990227,0.7120049504950495,0.013238528379184752,0.9769773150071817,0.007038459317458256,607.0,531.0,486.0789697854125,10,0.9832112177839232,0.8688944200205823,3.8718030900723206,0.9682134842167304,0.9366685684598396
Concrete,0.1,0.0025,334.90424194335935,66.27257908749706,0.6943545316070068,0.024864116142159432,0.9826952318643706,0.003754186504077018,773.6,665.3,609.9542467313252,10,0.9779055951883944,0.8024516347606209,3.3439266929651543,0.9614448960182385,0.9267592749083319
Concrete,0.1,0.002,485.38416748046876,66.77367639787478,0.7045125666412795,0.00844704859815419,0.9880653732184141,0.003994085228502054,974.9,920.6,832.6100148146136,10,0.9928587941527892,0.830348674687632,3.5461374095989484,0.976425083533462,0.9508313771222557
Concrete,0.1,0.0017,582.67568359375,84.06779005155555,0.7053217821782178,0.014586505950902967,0.9903194591206997,0.003332823071978641,1118.8,1059.8,969.3357148450066,10,0.9890389627631521,0.709479059169907,3.2758136094674555,0.973019792304255,0.9452454544887454
Concrete,0.1,0.0014422495703074,781.8845581054687,130.53875904206078,0.70256092916984,0.01892482343716301,0.9936261100800345,0.0019173624832400332,1416.3,1362.2,1242.5997001884741,10,0.9914278447395476,0.7363381960852254,3.069345825115056,0.9752414119272016,0.9511978536511312
Concrete,0.1,0.0012,949.1347534179688,105.31524415972193,0.6733910891089109,0.07392616633536225,0.9950747685823673,0.0017835044805904305,1667.1,1620.1,1466.7599509194415,10,0.9907615962144021,0.6396112686579573,2.622353714661407,0.975228285664399,0.9498470773145483
Concrete,0.1,0.001,1105.408868408203,132.0450508583917,0.6724009900990099,0.06439589459393141,0.9957901677205433,0.0010562008070712308,1849.3,1818.0,1666.1196180090697,10,0.9931670039856052,0.7400539327366995,2.4541995397764627,0.9826257219335341,0.9676763960148997
Concrete,0.1,0.00085,1393.3764282226562,95.36962218157925,0.5982292460015233,0.07578965836195628,0.9965145879383629,0.0009367343964206692,2297.3,2258.8,2055.00447590754,10,0.989517225279335,0.44189267612098304,2.088091715976331,0.9772013078086316,0.9518975506422609
Concrete,0.15,0.003,251.7061782836914,46.97281797568881,0.7103389185072354,0.011710401013419285,0.9784863022498922,0.007428414457605932,531.9,492.8,453.8447372450761,10,0.9931200730166642,0.8401225634979178,3.7355769230769234,0.963042524060945,0.9236612720619093
