histology,n_test,cindex,model_family,lambda_sparse,lambda_sample_smooth,seed
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,LSPIN,0.0009,0.2,420128
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0009,0.2,420129
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,LSPIN,0.0009,0.2,420129
kidneypapillaryrenalcellcarcinoma,84,0.706605222734255,LSPIN,0.0009,0.2,420129
kidneychromophobe,19,0.647887323943662,LSPIN,0.0009,0.2,420130
kidneyclearcellrenalcarcinoma,156,0.6861690686169069,LSPIN,0.0009,0.2,420130
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,LSPIN,0.0009,0.2,420130
kidneychromophobe,19,0.6901408450704225,LSPIN,0.0009,0.2,420131
kidneyclearcellrenalcarcinoma,156,0.6642288664228866,LSPIN,0.0009,0.2,420131
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,LSPIN,0.0009,0.2,420131
kidneychromophobe,19,0.676056338028169,LSPIN,0.0009,0.2,420132
kidneyclearcellrenalcarcinoma,156,0.6756291675629168,LSPIN,0.0009,0.2,420132
kidneypapillaryrenalcellcarcinoma,84,0.7265745007680492,LSPIN,0.0009,0.2,420132
kidneychromophobe,19,0.6901408450704225,Concrete,0.004,0.0,460123
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,Concrete,0.004,0.0,460123
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,Concrete,0.004,0.0,460123
kidneychromophobe,19,0.6056338028169014,Concrete,0.004,0.0,460124
kidneyclearcellrenalcarcinoma,156,0.6644439664443966,Concrete,0.004,0.0,460124
kidneypapillaryrenalcellcarcinoma,84,0.7403993855606759,Concrete,0.004,0.0,460124
kidneychromophobe,19,0.6901408450704225,Concrete,0.004,0.0,460125
kidneyclearcellrenalcarcinoma,156,0.6523983652398365,Concrete,0.004,0.0,460125
kidneypapillaryrenalcellcarcinoma,84,0.7588325652841782,Concrete,0.004,0.0,460125
kidneychromophobe,19,0.6901408450704225,Concrete,0.004,0.0,460126
kidneyclearcellrenalcarcinoma,156,0.6594966659496666,Concrete,0.004,0.0,460126
kidneypapillaryrenalcellcarcinoma,84,0.738863287250384,Concrete,0.004,0.0,460126
kidneychromophobe,19,0.6338028169014085,Concrete,0.004,0.0,460127
kidneyclearcellrenalcarcinoma,156,0.6696063669606367,Concrete,0.004,0.0,460127
kidneypapillaryrenalcellcarcinoma,84,0.738863287250384,Concrete,0.004,0.0,460127
kidneychromophobe,19,0.676056338028169,Concrete,0.004,0.0,460128
kidneyclearcellrenalcarcinoma,156,0.6526134652613466,Concrete,0.004,0.0,460128
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,Concrete,0.004,0.0,460128
kidneychromophobe,19,0.6056338028169014,Concrete,0.004,0.0,460129
kidneyclearcellrenalcarcinoma,156,0.6562701656270166,Concrete,0.004,0.0,460129
kidneypapillaryrenalcellcarcinoma,84,0.7711213517665131,Concrete,0.004,0.0,460129
kidneychromophobe,19,0.7183098591549296,Concrete,0.004,0.0,460130
kidneyclearcellrenalcarcinoma,156,0.6803613680361368,Concrete,0.004,0.0,460130
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,Concrete,0.004,0.0,460130
kidneychromophobe,19,0.6901408450704225,Concrete,0.004,0.0,460131
kidneyclearcellrenalcarcinoma,156,0.6672402667240267,Concrete,0.004,0.0,460131
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,Concrete,0.004,0.0,460131
kidneychromophobe,19,0.647887323943662,Concrete,0.004,0.0,460132
kidneyclearcellrenalcarcinoma,156,0.6446547644654764,Concrete,0.004,0.0,460132
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,Concrete,0.004,0.0,460132
kidneychromophobe,19,0.6197183098591549,Concrete,0.0017,0.0,500123
kidneyclearcellrenalcarcinoma,156,0.6665949666594967,Concrete,0.0017,0.0,500123
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.0017,0.0,500123
kidneychromophobe,19,0.6901408450704225,Concrete,0.0017,0.0,500124
kidneyclearcellrenalcarcinoma,156,0.6317487631748763,Concrete,0.0017,0.0,500124
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,Concrete,0.0017,0.0,500124
kidneychromophobe,19,0.676056338028169,Concrete,0.0017,0.0,500125
kidneyclearcellrenalcarcinoma,156,0.6336846633684663,Concrete,0.0017,0.0,500125
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,Concrete,0.0017,0.0,500125
kidneychromophobe,19,0.7887323943661971,Concrete,0.0017,0.0,500126
kidneyclearcellrenalcarcinoma,156,0.6504624650462465,Concrete,0.0017,0.0,500126
kidneypapillaryrenalcellcarcinoma,84,0.7711213517665131,Concrete,0.0017,0.0,500126
kidneychromophobe,19,0.676056338028169,Concrete,0.0017,0.0,500127
kidneyclearcellrenalcarcinoma,156,0.6764895676489567,Concrete,0.0017,0.0,500127
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,Concrete,0.0017,0.0,500127
kidneychromophobe,19,0.6197183098591549,Concrete,0.0017,0.0,500128
kidneyclearcellrenalcarcinoma,156,0.6777801677780168,Concrete,0.0017,0.0,500128
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,0.0017,0.0,500128
kidneychromophobe,19,0.6901408450704225,Concrete,0.0017,0.0,500129
kidneyclearcellrenalcarcinoma,156,0.6485265648526565,Concrete,0.0017,0.0,500129
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,Concrete,0.0017,0.0,500129
kidneychromophobe,19,0.6338028169014085,Concrete,0.0017,0.0,500130
kidneyclearcellrenalcarcinoma,156,0.6689610668961067,Concrete,0.0017,0.0,500130
kidneypapillaryrenalcellcarcinoma,84,0.7480798771121352,Concrete,0.0017,0.0,500130
kidneychromophobe,19,0.6338028169014085,Concrete,0.0017,0.0,500131
kidneyclearcellrenalcarcinoma,156,0.6627231662723166,Concrete,0.0017,0.0,500131
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,Concrete,0.0017,0.0,500131
kidneychromophobe,19,0.6197183098591549,Concrete,0.0017,0.0,500132
kidneyclearcellrenalcarcinoma,156,0.6668100666810066,Concrete,0.0017,0.0,500132
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,Concrete,0.0017,0.0,500132
kidneychromophobe,19,0.6197183098591549,Concrete,0.00085,0.0,540123
kidneyclearcellrenalcarcinoma,156,0.6653043665304367,Concrete,0.00085,0.0,540123
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,Concrete,0.00085,0.0,540123
kidneychromophobe,19,0.6619718309859155,Concrete,0.00085,0.0,540124
kidneyclearcellrenalcarcinoma,156,0.6078726607872661,Concrete,0.00085,0.0,540124
kidneypapillaryrenalcellcarcinoma,84,0.6728110599078341,Concrete,0.00085,0.0,540124
kidneychromophobe,19,0.7535211267605634,Concrete,0.00085,0.0,540125
kidneyclearcellrenalcarcinoma,156,0.5834588083458808,Concrete,0.00085,0.0,540125
kidneypapillaryrenalcellcarcinoma,84,0.7457757296466974,Concrete,0.00085,0.0,540125
kidneychromophobe,19,0.7323943661971831,Concrete,0.00085,0.0,540126
kidneyclearcellrenalcarcinoma,156,0.6476661647666164,Concrete,0.00085,0.0,540126
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,Concrete,0.00085,0.0,540126
kidneychromophobe,19,0.6901408450704225,Concrete,0.00085,0.0,540127
kidneyclearcellrenalcarcinoma,156,0.6637986663798666,Concrete,0.00085,0.0,540127
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,Concrete,0.00085,0.0,540127
kidneychromophobe,19,0.6197183098591549,Concrete,0.00085,0.0,540128
kidneyclearcellrenalcarcinoma,156,0.695203269520327,Concrete,0.00085,0.0,540128
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,Concrete,0.00085,0.0,540128
kidneychromophobe,19,0.6338028169014085,Concrete,0.00085,0.0,540129
kidneyclearcellrenalcarcinoma,156,0.6280920628092063,Concrete,0.00085,0.0,540129
kidneypapillaryrenalcellcarcinoma,84,0.7204301075268817,Concrete,0.00085,0.0,540129
kidneychromophobe,19,0.6549295774647887,Concrete,0.00085,0.0,540130
kidneyclearcellrenalcarcinoma,156,0.6392772639277264,Concrete,0.00085,0.0,540130
kidneypapillaryrenalcellcarcinoma,84,0.631336405529954,Concrete,0.00085,0.0,540130
kidneychromophobe,19,0.6901408450704225,Concrete,0.00085,0.0,540131
kidneyclearcellrenalcarcinoma,156,0.694557969455797,Concrete,0.00085,0.0,540131
kidneypapillaryrenalcellcarcinoma,84,0.7434715821812596,Concrete,0.00085,0.0,540131
kidneychromophobe,19,0.6267605633802817,Concrete,0.00085,0.0,540132
kidneyclearcellrenalcarcinoma,156,0.6335771133577114,Concrete,0.00085,0.0,540132
kidneypapillaryrenalcellcarcinoma,84,0.6758832565284179,Concrete,0.00085,0.0,540132
kidneychromophobe,19,0.6338028169014085,Concrete,0.0025,0.05,580123
kidneyclearcellrenalcarcinoma,156,0.700580770058077,Concrete,0.0025,0.05,580123
kidneypapillaryrenalcellcarcinoma,84,0.7403993855606759,Concrete,0.0025,0.05,580123
kidneychromophobe,19,0.676056338028169,Concrete,0.0025,0.05,580124
kidneyclearcellrenalcarcinoma,156,0.6620778662077866,Concrete,0.0025,0.05,580124
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,Concrete,0.0025,0.05,580124
kidneychromophobe,19,0.6901408450704225,Concrete,0.0025,0.05,580125
kidneyclearcellrenalcarcinoma,156,0.6956334695633469,Concrete,0.0025,0.05,580125
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,Concrete,0.0025,0.05,580125
kidneychromophobe,19,0.6338028169014085,Concrete,0.0025,0.05,580126
kidneyclearcellrenalcarcinoma,156,0.6631533663153366,Concrete,0.0025,0.05,580126
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,Concrete,0.0025,0.05,580126
kidneychromophobe,19,0.6901408450704225,Concrete,0.0025,0.05,580127
kidneyclearcellrenalcarcinoma,156,0.6885351688535168,Concrete,0.0025,0.05,580127
kidneypapillaryrenalcellcarcinoma,84,0.7019969278033794,Concrete,0.0025,0.05,580127
kidneychromophobe,19,0.704225352112676,Concrete,0.0025,0.05,580128
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,Concrete,0.0025,0.05,580128
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,Concrete,0.0025,0.05,580128
kidneychromophobe,19,0.647887323943662,Concrete,0.0025,0.05,580129
kidneyclearcellrenalcarcinoma,156,0.6582060658206066,Concrete,0.0025,0.05,580129
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,0.0025,0.05,580129
kidneychromophobe,19,0.6056338028169014,Concrete,0.0025,0.05,580130
kidneyclearcellrenalcarcinoma,156,0.6594966659496666,Concrete,0.0025,0.05,580130
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,Concrete,0.0025,0.05,580130
kidneychromophobe,19,0.6056338028169014,Concrete,0.0025,0.05,580131
kidneyclearcellrenalcarcinoma,156,0.6745536674553667,Concrete,0.0025,0.05,580131
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,Concrete,0.0025,0.05,580131
kidneychromophobe,19,0.647887323943662,Concrete,0.0025,0.05,580132
kidneyclearcellrenalcarcinoma,156,0.6640137664013767,Concrete,0.0025,0.05,580132
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,Concrete,0.0025,0.05,580132
kidneychromophobe,19,0.5774647887323944,Concrete,0.0012,0.05,620123
kidneyclearcellrenalcarcinoma,156,0.6616476661647667,Concrete,0.0012,0.05,620123
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,Concrete,0.0012,0.05,620123
kidneychromophobe,19,0.647887323943662,Concrete,0.0012,0.05,620124
kidneyclearcellrenalcarcinoma,156,0.6523983652398365,Concrete,0.0012,0.05,620124
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,Concrete,0.0012,0.05,620124
kidneychromophobe,19,0.676056338028169,Concrete,0.0012,0.05,620125
kidneyclearcellrenalcarcinoma,156,0.6502473650247365,Concrete,0.0012,0.05,620125
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,Concrete,0.0012,0.05,620125
kidneychromophobe,19,0.6056338028169014,Concrete,0.0012,0.05,620126
kidneyclearcellrenalcarcinoma,156,0.6517530651753065,Concrete,0.0012,0.05,620126
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,0.0012,0.05,620126
kidneychromophobe,19,0.6901408450704225,Concrete,0.0012,0.05,620127
kidneyclearcellrenalcarcinoma,156,0.6489567648956764,Concrete,0.0012,0.05,620127
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,0.0012,0.05,620127
kidneychromophobe,19,0.5352112676056338,Concrete,0.0012,0.05,620128
kidneyclearcellrenalcarcinoma,156,0.5342009034200903,Concrete,0.0012,0.05,620128
kidneypapillaryrenalcellcarcinoma,84,0.5337941628264209,Concrete,0.0012,0.05,620128
kidneychromophobe,19,0.5633802816901409,Concrete,0.0012,0.05,620129
kidneyclearcellrenalcarcinoma,156,0.6635835663583567,Concrete,0.0012,0.05,620129
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,0.0012,0.05,620129
kidneychromophobe,19,0.676056338028169,Concrete,0.0012,0.05,620130
kidneyclearcellrenalcarcinoma,156,0.6461604646160465,Concrete,0.0012,0.05,620130
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,0.0012,0.05,620130
kidneychromophobe,19,0.6619718309859155,Concrete,0.0012,0.05,620131
kidneyclearcellrenalcarcinoma,156,0.6444396644439665,Concrete,0.0012,0.05,620131
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,Concrete,0.0012,0.05,620131
kidneychromophobe,19,0.5,Concrete,0.0012,0.05,620132
kidneyclearcellrenalcarcinoma,156,0.5197892019789202,Concrete,0.0012,0.05,620132
kidneypapillaryrenalcellcarcinoma,84,0.5168970814132104,Concrete,0.0012,0.05,620132
kidneychromophobe,19,0.647887323943662,Concrete,0.0025,0.1,660123
kidneyclearcellrenalcarcinoma,156,0.7035921703592171,Concrete,0.0025,0.1,660123
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,0.0025,0.1,660123
kidneychromophobe,19,0.6338028169014085,Concrete,0.0025,0.1,660124
kidneyclearcellrenalcarcinoma,156,0.696708969670897,Concrete,0.0025,0.1,660124
kidneypapillaryrenalcellcarcinoma,84,0.674347158218126,Concrete,0.0025,0.1,660124
kidneychromophobe,19,0.704225352112676,Concrete,0.0025,0.1,660125
kidneyclearcellrenalcarcinoma,156,0.6433641643364164,Concrete,0.0025,0.1,660125
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,Concrete,0.0025,0.1,660125
kidneychromophobe,19,0.647887323943662,Concrete,0.0025,0.1,660126
kidneyclearcellrenalcarcinoma,156,0.6278769627876962,Concrete,0.0025,0.1,660126
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,Concrete,0.0025,0.1,660126
kidneychromophobe,19,0.676056338028169,Concrete,0.0025,0.1,660127
kidneyclearcellrenalcarcinoma,156,0.6592815659281566,Concrete,0.0025,0.1,660127
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,0.0025,0.1,660127
kidneychromophobe,19,0.6901408450704225,Concrete,0.0025,0.1,660128
kidneyclearcellrenalcarcinoma,156,0.6474510647451065,Concrete,0.0025,0.1,660128
kidneypapillaryrenalcellcarcinoma,84,0.7019969278033794,Concrete,0.0025,0.1,660128
kidneychromophobe,19,0.6619718309859155,Concrete,0.0025,0.1,660129
kidneyclearcellrenalcarcinoma,156,0.6515379651537965,Concrete,0.0025,0.1,660129
kidneypapillaryrenalcellcarcinoma,84,0.7219662058371735,Concrete,0.0025,0.1,660129
kidneychromophobe,19,0.6901408450704225,Concrete,0.0025,0.1,660130
kidneyclearcellrenalcarcinoma,156,0.6351903635190363,Concrete,0.0025,0.1,660130
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,Concrete,0.0025,0.1,660130
kidneychromophobe,19,0.6338028169014085,Concrete,0.0025,0.1,660131
kidneyclearcellrenalcarcinoma,156,0.6592815659281566,Concrete,0.0025,0.1,660131
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,Concrete,0.0025,0.1,660131
kidneychromophobe,19,0.704225352112676,Concrete,0.0025,0.1,660132
kidneyclearcellrenalcarcinoma,156,0.6614325661432566,Concrete,0.0025,0.1,660132
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.0025,0.1,660132
kidneychromophobe,19,0.6619718309859155,Concrete,0.0012,0.1,700123
kidneyclearcellrenalcarcinoma,156,0.4147128414712841,Concrete,0.0012,0.1,700123
kidneypapillaryrenalcellcarcinoma,84,0.695852534562212,Concrete,0.0012,0.1,700123
kidneychromophobe,19,0.7183098591549296,Concrete,0.0012,0.1,700124
kidneyclearcellrenalcarcinoma,156,0.6448698644869865,Concrete,0.0012,0.1,700124
kidneypapillaryrenalcellcarcinoma,84,0.7081413210445469,Concrete,0.0012,0.1,700124
kidneychromophobe,19,0.6056338028169014,Concrete,0.0012,0.1,700125
kidneyclearcellrenalcarcinoma,156,0.6422886642288664,Concrete,0.0012,0.1,700125
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,Concrete,0.0012,0.1,700125
kidneychromophobe,19,0.6619718309859155,Concrete,0.0012,0.1,700126
kidneyclearcellrenalcarcinoma,156,0.6653043665304367,Concrete,0.0012,0.1,700126
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,Concrete,0.0012,0.1,700126
kidneychromophobe,19,0.6619718309859155,Concrete,0.0012,0.1,700127
kidneyclearcellrenalcarcinoma,156,0.697031619703162,Concrete,0.0012,0.1,700127
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,Concrete,0.0012,0.1,700127
kidneychromophobe,19,0.676056338028169,Concrete,0.0012,0.1,700128
kidneyclearcellrenalcarcinoma,156,0.6607872660787266,Concrete,0.0012,0.1,700128
kidneypapillaryrenalcellcarcinoma,84,0.7403993855606759,Concrete,0.0012,0.1,700128
kidneychromophobe,19,0.676056338028169,Concrete,0.0012,0.1,700129
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,Concrete,0.0012,0.1,700129
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,Concrete,0.0012,0.1,700129
kidneychromophobe,19,0.704225352112676,Concrete,0.0012,0.1,700130
kidneyclearcellrenalcarcinoma,156,0.6620778662077866,Concrete,0.0012,0.1,700130
kidneypapillaryrenalcellcarcinoma,84,0.6666666666666666,Concrete,0.0012,0.1,700130
kidneychromophobe,19,0.676056338028169,Concrete,0.0012,0.1,700131
kidneyclearcellrenalcarcinoma,156,0.6930522693052269,Concrete,0.0012,0.1,700131
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,Concrete,0.0012,0.1,700131
kidneychromophobe,19,0.6056338028169014,Concrete,0.0012,0.1,700132
kidneyclearcellrenalcarcinoma,156,0.6435792643579265,Concrete,0.0012,0.1,700132
kidneypapillaryrenalcellcarcinoma,84,0.7357910906298003,Concrete,0.0012,0.1,700132
kidneychromophobe,19,0.6901408450704225,Concrete,0.0025,0.15,740123
kidneyclearcellrenalcarcinoma,156,0.699290169929017,Concrete,0.0025,0.15,740123
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,Concrete,0.0025,0.15,740123
kidneychromophobe,19,0.6901408450704225,Concrete,0.0025,0.15,740124
kidneyclearcellrenalcarcinoma,156,0.6868143686814369,Concrete,0.0025,0.15,740124
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.0025,0.15,740124
kidneychromophobe,19,0.7323943661971831,Concrete,0.0025,0.15,740125
kidneyclearcellrenalcarcinoma,156,0.6579909657990965,Concrete,0.0025,0.15,740125
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,Concrete,0.0025,0.15,740125
kidneychromophobe,19,0.676056338028169,Concrete,0.0025,0.15,740126
kidneyclearcellrenalcarcinoma,156,0.6943428694342869,Concrete,0.0025,0.15,740126
kidneypapillaryrenalcellcarcinoma,84,0.7235023041474654,Concrete,0.0025,0.15,740126
kidneychromophobe,19,0.6901408450704225,Concrete,0.0025,0.15,740127
kidneyclearcellrenalcarcinoma,156,0.6724026672402668,Concrete,0.0025,0.15,740127
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,Concrete,0.0025,0.15,740127
kidneychromophobe,19,0.647887323943662,Concrete,0.0025,0.15,740128
kidneyclearcellrenalcarcinoma,156,0.6689610668961067,Concrete,0.0025,0.15,740128
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,Concrete,0.0025,0.15,740128
kidneychromophobe,19,0.7323943661971831,Concrete,0.0025,0.15,740129
kidneyclearcellrenalcarcinoma,156,0.6289524628952463,Concrete,0.0025,0.15,740129
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,Concrete,0.0025,0.15,740129
kidneychromophobe,19,0.704225352112676,Concrete,0.0025,0.15,740130
kidneyclearcellrenalcarcinoma,156,0.6670251667025167,Concrete,0.0025,0.15,740130
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,0.0025,0.15,740130
kidneychromophobe,19,0.6901408450704225,Concrete,0.0025,0.15,740131
kidneyclearcellrenalcarcinoma,156,0.6072273607227361,Concrete,0.0025,0.15,740131
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,Concrete,0.0025,0.15,740131
kidneychromophobe,19,0.647887323943662,Concrete,0.0025,0.15,740132
kidneyclearcellrenalcarcinoma,156,0.6042159604215961,Concrete,0.0025,0.15,740132
kidneypapillaryrenalcellcarcinoma,84,0.6866359447004609,Concrete,0.0025,0.15,740132
kidneychromophobe,19,0.676056338028169,Concrete,0.0012,0.15,780123
kidneyclearcellrenalcarcinoma,156,0.6478812647881265,Concrete,0.0012,0.15,780123
kidneypapillaryrenalcellcarcinoma,84,0.6482334869431644,Concrete,0.0012,0.15,780123
kidneychromophobe,19,0.704225352112676,Concrete,0.0012,0.15,780124
kidneyclearcellrenalcarcinoma,156,0.6594966659496666,Concrete,0.0012,0.15,780124
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,Concrete,0.0012,0.15,780124
kidneychromophobe,19,0.676056338028169,Concrete,0.0012,0.15,780125
kidneyclearcellrenalcarcinoma,156,0.6601419660141966,Concrete,0.0012,0.15,780125
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,Concrete,0.0012,0.15,780125
kidneychromophobe,19,0.6619718309859155,Concrete,0.0012,0.15,780126
kidneyclearcellrenalcarcinoma,156,0.6743385674338568,Concrete,0.0012,0.15,780126
kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,Concrete,0.0012,0.15,780126
kidneychromophobe,19,0.6619718309859155,Concrete,0.0012,0.15,780127
kidneyclearcellrenalcarcinoma,156,0.6604646160464616,Concrete,0.0012,0.15,780127
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,Concrete,0.0012,0.15,780127
kidneychromophobe,19,0.647887323943662,Concrete,0.0012,0.15,780128
kidneyclearcellrenalcarcinoma,156,0.6773499677349968,Concrete,0.0012,0.15,780128
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,Concrete,0.0012,0.15,780128
kidneychromophobe,19,0.676056338028169,Concrete,0.0012,0.15,780129
kidneyclearcellrenalcarcinoma,156,0.6444396644439665,Concrete,0.0012,0.15,780129
kidneypapillaryrenalcellcarcinoma,84,0.7419354838709677,Concrete,0.0012,0.15,780129
kidneychromophobe,19,0.6901408450704225,Concrete,0.0012,0.15,780130
kidneyclearcellrenalcarcinoma,156,0.6319638631963863,Concrete,0.0012,0.15,780130
kidneypapillaryrenalcellcarcinoma,84,0.6881720430107527,Concrete,0.0012,0.15,780130
kidneychromophobe,19,0.6197183098591549,Concrete,0.0012,0.15,780131
kidneyclearcellrenalcarcinoma,156,0.5947515594751559,Concrete,0.0012,0.15,780131
kidneypapillaryrenalcellcarcinoma,84,0.6543778801843319,Concrete,0.0012,0.15,780131
kidneychromophobe,19,0.5915492957746479,Concrete,0.0012,0.15,780132
kidneyclearcellrenalcarcinoma,156,0.5885136588513659,Concrete,0.0012,0.15,780132
kidneypapillaryrenalcellcarcinoma,84,0.7081413210445469,Concrete,0.0012,0.15,780132
kidneychromophobe,19,0.6338028169014085,Concrete,0.0025,0.2,820123
kidneyclearcellrenalcarcinoma,156,0.6670251667025167,Concrete,0.0025,0.2,820123
kidneypapillaryrenalcellcarcinoma,84,0.6927803379416283,Concrete,0.0025,0.2,820123
