model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
LSPIN,lspin_tf,0.0016,0.0,2,7,0.7175145211172737,3.735576923076923,0.6,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0016,0.0,2,8,0.883383719155846,3.831360946745562,0.625,3.831360946745562,0.625
LSPIN,lspin_tf,0.0016,0.0,2,9,0.8180606498655256,3.735576923076923,0.6,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0016,0.0,3,4,0.7451988099452415,3.639792899408284,0.5757575757575758,2.298816568047337,0.3
LSPIN,lspin_tf,0.0016,0.0,3,5,0.8777033204584697,3.735576923076923,0.6,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0016,0.0,3,6,0.6527048334241057,2.9693047337278107,0.4246575342465753,2.203032544378698,0.2839506172839506
LSPIN,lspin_tf,0.0016,0.0,3,7,0.8156168301667015,3.639792899408284,0.5757575757575758,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0016,0.0,3,8,0.8634068294181445,3.5440088757396446,0.5522388059701493,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0016,0.0,3,9,0.8825524805138047,3.639792899408284,0.5757575757575758,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0016,0.0,4,5,0.7875967025014853,3.735576923076923,0.6,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,0.0016,0.0,4,6,0.7553883564157151,2.6819526627218933,0.3684210526315789,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0016,0.0,4,7,0.5922425296441607,3.0650887573964494,0.4444444444444444,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0016,0.0,4,8,0.7820708209143291,3.639792899408284,0.5757575757575758,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0016,0.0,4,9,0.7507784155531504,3.256656804733728,0.4857142857142857,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0016,0.0,5,6,0.7162808481664494,3.1608727810650885,0.4647887323943662,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0016,0.0,5,7,0.6978551423545662,3.639792899408284,0.5757575757575758,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0016,0.0,5,8,0.8584199935602902,3.5440088757396446,0.5522388059701493,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0016,0.0,5,9,0.8044232757204192,3.448224852071006,0.5294117647058824,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0016,0.0,6,7,0.4435251267200966,2.8735207100591715,0.4054054054054054,2.4903846153846154,0.3333333333333333
LSPIN,lspin_tf,0.0016,0.0,6,8,0.7094980610017834,3.352440828402367,0.5072463768115942,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0016,0.0,6,9,0.5935088717955683,3.0650887573964494,0.4444444444444444,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0016,0.0,7,8,0.818360610164177,3.831360946745562,0.625,3.735576923076923,0.6
LSPIN,lspin_tf,0.0016,0.0,7,9,0.9127995167229976,3.831360946745562,0.625,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.0016,0.0,8,9,0.8776300987190689,3.927144970414201,0.6507936507936508,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0011,0.0,0,1,0.6912643905038436,2.9693047337278107,0.4246575342465753,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0011,0.0,0,2,0.8492990451544203,3.256656804733728,0.4857142857142857,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0011,0.0,0,3,0.797287557264389,3.352440828402367,0.5072463768115942,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,0.0011,0.0,0,4,0.8547511625175138,3.448224852071006,0.5294117647058824,3.831360946745562,0.625
LSPIN,lspin_tf,0.0011,0.0,0,5,0.8230737630994024,3.352440828402367,0.5072463768115942,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0011,0.0,0,6,0.8299009084861791,3.352440828402367,0.5072463768115942,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0011,0.0,0,7,0.7802753458457059,3.5440088757396446,0.5522388059701493,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0011,0.0,0,8,0.8078420132052189,3.352440828402367,0.5072463768115942,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0011,0.0,0,9,0.7967127141515167,3.0650887573964494,0.4444444444444444,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0011,0.0,1,2,0.7082483918001893,3.1608727810650885,0.4647887323943662,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,0.0011,0.0,1,3,0.7466386220808933,3.0650887573964494,0.4444444444444444,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0011,0.0,1,4,0.7097874124909428,3.639792899408284,0.5757575757575758,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0011,0.0,1,5,0.8284454607969988,3.5440088757396446,0.5522388059701493,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0011,0.0,1,6,0.7424873275587619,2.9693047337278107,0.4246575342465753,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0011,0.0,1,7,0.7365640335026155,2.9693047337278107,0.4246575342465753,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0011,0.0,1,8,0.7255038254942379,3.1608727810650885,0.4647887323943662,2.203032544378698,0.2839506172839506
LSPIN,lspin_tf,0.0011,0.0,1,9,0.7989954381936544,3.1608727810650885,0.4647887323943662,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0011,0.0,2,3,0.8367989200004575,3.639792899408284,0.5757575757575758,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0011,0.0,2,4,0.8810335032589752,3.5440088757396446,0.5522388059701493,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0011,0.0,2,5,0.8386091121658388,3.735576923076923,0.6,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.0011,0.0,2,6,0.8721591785962735,3.352440828402367,0.5072463768115942,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0011,0.0,2,7,0.8271985908118356,3.448224852071006,0.5294117647058824,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0011,0.0,2,8,0.8123338184931971,3.352440828402367,0.5072463768115942,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0011,0.0,2,9,0.8610808865652007,3.639792899408284,0.5757575757575758,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0011,0.0,3,4,0.8552325505636048,3.831360946745562,0.625,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0011,0.0,3,5,0.827750709007469,3.927144970414201,0.6507936507936508,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0011,0.0,3,6,0.8572333622768143,3.5440088757396446,0.5522388059701493,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0011,0.0,3,7,0.8850012205513786,3.5440088757396446,0.5522388059701493,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0011,0.0,3,8,0.7792624731102948,3.831360946745562,0.625,2.298816568047337,0.3
LSPIN,lspin_tf,0.0011,0.0,3,9,0.8976130289856825,3.927144970414201,0.6507936507936508,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0011,0.0,4,5,0.8130850569509136,3.639792899408284,0.5757575757575758,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0011,0.0,4,6,0.8549370909543537,3.639792899408284,0.5757575757575758,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0011,0.0,4,7,0.864558639721078,3.256656804733728,0.4857142857142857,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.0011,0.0,4,8,0.8181232947529986,3.448224852071006,0.5294117647058824,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0011,0.0,4,9,0.8393695162855442,3.448224852071006,0.5294117647058824,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0011,0.0,5,6,0.8288733682299553,3.448224852071006,0.5294117647058824,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0011,0.0,5,7,0.8195708865662129,3.831360946745562,0.625,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0011,0.0,5,8,0.8314321876275753,3.352440828402367,0.5072463768115942,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0011,0.0,5,9,0.8671324167343974,4.118713017751479,0.7049180327868853,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0011,0.0,6,7,0.7973710278773408,3.5440088757396446,0.5522388059701493,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0011,0.0,6,8,0.8561375088209903,3.448224852071006,0.5294117647058824,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0011,0.0,6,9,0.8323582295034004,3.448224852071006,0.5294117647058824,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0011,0.0,7,8,0.7122332210005523,3.639792899408284,0.5757575757575758,2.203032544378698,0.2839506172839506
LSPIN,lspin_tf,0.0011,0.0,7,9,0.8819151275078929,3.831360946745562,0.625,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0011,0.0,8,9,0.7624780784760972,3.831360946745562,0.625,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,0.0007,0.0,0,1,0.8893045723291415,3.735576923076923,0.6,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0007,0.0,0,2,0.9083135184337436,3.927144970414201,0.6507936507936508,3.831360946745562,0.625
LSPIN,lspin_tf,0.0007,0.0,0,3,0.8652027944189018,3.5440088757396446,0.5522388059701493,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.0007,0.0,0,4,0.8066085229071935,3.735576923076923,0.6,2.4903846153846154,0.3333333333333333
LSPIN,lspin_tf,0.0007,0.0,0,5,0.8826330718606065,3.831360946745562,0.625,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0007,0.0,0,6,0.7763290919730422,2.3946005917159763,0.3164556962025316,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0007,0.0,0,7,0.9047096736639,3.352440828402367,0.5072463768115942,3.735576923076923,0.6
LSPIN,lspin_tf,0.0007,0.0,0,8,0.8198242644647948,3.927144970414201,0.6507936507936508,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0007,0.0,0,9,0.823151085625372,3.639792899408284,0.5757575757575758,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0007,0.0,1,2,0.8227917475779665,3.448224852071006,0.5294117647058824,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0007,0.0,1,3,0.8872808769119008,3.352440828402367,0.5072463768115942,3.831360946745562,0.625
LSPIN,lspin_tf,0.0007,0.0,1,4,0.8761221030504038,3.927144970414201,0.6507936507936508,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0007,0.0,1,5,0.7852562151447653,3.5440088757396446,0.5522388059701493,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0007,0.0,1,6,0.7613068260189156,2.586168639053254,0.3506493506493506,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.0007,0.0,1,7,0.8595796099496409,3.352440828402367,0.5072463768115942,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0007,0.0,1,8,0.759121539868285,3.639792899408284,0.5757575757575758,2.586168639053254,0.3506493506493506
LSPIN,lspin_tf,0.0007,0.0,1,9,0.8848810007730755,3.639792899408284,0.5757575757575758,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0007,0.0,2,3,0.8221596438836295,3.352440828402367,0.5072463768115942,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0007,0.0,2,4,0.7285309379742331,3.639792899408284,0.5757575757575758,2.107248520710059,0.2682926829268293
LSPIN,lspin_tf,0.0007,0.0,2,5,0.8948589781816221,3.639792899408284,0.5757575757575758,3.831360946745562,0.625
LSPIN,lspin_tf,0.0007,0.0,2,6,0.739003537256832,2.107248520710059,0.2682926829268293,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,0.0007,0.0,2,7,0.8982903847255903,3.352440828402367,0.5072463768115942,3.735576923076923,0.6
LSPIN,lspin_tf,0.0007,0.0,2,8,0.862158496050076,3.927144970414201,0.6507936507936508,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.0007,0.0,2,9,0.7273628190516207,3.448224852071006,0.5294117647058824,2.586168639053254,0.3506493506493506
LSPIN,lspin_tf,0.0007,0.0,3,4,0.845706211697308,3.352440828402367,0.5072463768115942,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0007,0.0,3,5,0.7377143444403367,2.9693047337278107,0.4246575342465753,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0007,0.0,3,6,0.8403426981959162,2.9693047337278107,0.4246575342465753,3.735576923076923,0.6
LSPIN,lspin_tf,0.0007,0.0,3,7,0.8893077086570774,3.5440088757396446,0.5522388059701493,3.735576923076923,0.6
LSPIN,lspin_tf,0.0007,0.0,3,8,0.7120695961806126,3.448224852071006,0.5294117647058824,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0007,0.0,3,9,0.864718117932935,3.927144970414201,0.6507936507936508,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0007,0.0,4,5,0.6677774045083353,3.5440088757396446,0.5522388059701493,1.915680473372781,0.238095238095238
LSPIN,lspin_tf,0.0007,0.0,4,6,0.6952599538389128,2.586168639053254,0.3506493506493506,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0007,0.0,4,7,0.7885060206087433,3.639792899408284,0.5757575757575758,2.4903846153846154,0.3333333333333333
LSPIN,lspin_tf,0.0007,0.0,4,8,0.6265897868578505,3.927144970414201,0.6507936507936508,1.2451923076923077,0.1428571428571428
LSPIN,lspin_tf,0.0007,0.0,4,9,0.8885044294035347,3.831360946745562,0.625,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,0.0007,0.0,5,6,0.6750528249329528,1.8198964497041417,0.2235294117647059,3.735576923076923,0.6
LSPIN,lspin_tf,0.0007,0.0,5,7,0.84163463092136,3.0650887573964494,0.4444444444444444,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,0.0007,0.0,5,8,0.8244015346463203,3.5440088757396446,0.5522388059701493,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0007,0.0,5,9,0.6724426170306294,2.9693047337278107,0.4246575342465753,2.298816568047337,0.3
LSPIN,lspin_tf,0.0007,0.0,6,7,0.8722443243509065,2.4903846153846154,0.3333333333333333,4.118713017751479,0.7049180327868853
LSPIN,lspin_tf,0.0007,0.0,6,8,0.6014051910791137,2.3946005917159763,0.3164556962025316,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0007,0.0,6,9,0.7026177766341235,2.9693047337278107,0.4246575342465753,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0007,0.0,7,8,0.7818407786103172,3.831360946745562,0.625,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0007,0.0,7,9,0.7698717935068277,3.256656804733728,0.4857142857142857,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0007,0.0,8,9,0.694601060850649,3.5440088757396446,0.5522388059701493,1.724112426035503,0.2093023255813953
LSPIN,lspin_tf,0.0013,0.05,0,1,0.6234998334494376,3.448224852071006,0.5294117647058824,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,0.0013,0.05,0,2,0.5308485340619148,4.02292899408284,0.6774193548387096,2.298816568047337,0.3
LSPIN,lspin_tf,0.0013,0.05,0,3,0.8119252940218772,3.735576923076923,0.6,2.586168639053254,0.3506493506493506
LSPIN,lspin_tf,0.0013,0.05,0,4,0.3819947827011595,3.256656804733728,0.4857142857142857,2.298816568047337,0.3
LSPIN,lspin_tf,0.0013,0.05,0,5,0.5025620314231349,3.735576923076923,0.6,2.203032544378698,0.2839506172839506
LSPIN,lspin_tf,0.0013,0.05,0,6,0.5530498570462751,3.0650887573964494,0.4444444444444444,2.107248520710059,0.2682926829268293
LSPIN,lspin_tf,0.0013,0.05,0,7,0.5725901477209807,3.639792899408284,0.5757575757575758,2.107248520710059,0.2682926829268293
LSPIN,lspin_tf,0.0013,0.05,0,8,0.576816331847065,3.735576923076923,0.6,2.203032544378698,0.2839506172839506
LSPIN,lspin_tf,0.0013,0.05,0,9,0.2569700965761429,3.735576923076923,0.6,2.01146449704142,0.253012048192771
LSPIN,lspin_tf,0.0013,0.05,1,2,0.8053596870909645,3.639792899408284,0.5757575757575758,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0013,0.05,1,3,0.5950492571862125,3.735576923076923,0.6,1.6283284023668638,0.1954022988505747
LSPIN,lspin_tf,0.0013,0.05,1,4,0.8025788675199595,3.831360946745562,0.625,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0013,0.05,1,5,0.7800525592945087,3.927144970414201,0.6507936507936508,2.203032544378698,0.2839506172839506
LSPIN,lspin_tf,0.0013,0.05,1,6,0.7301039013557685,3.5440088757396446,0.5522388059701493,2.298816568047337,0.3
LSPIN,lspin_tf,0.0013,0.05,1,7,0.7159405872939576,4.118713017751479,0.7049180327868853,2.298816568047337,0.3
LSPIN,lspin_tf,0.0013,0.05,1,8,0.7496334411040407,3.639792899408284,0.5757575757575758,2.298816568047337,0.3
LSPIN,lspin_tf,0.0013,0.05,1,9,0.7105838956641499,3.735576923076923,0.6,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0013,0.05,2,3,0.5536842168470166,3.927144970414201,0.6507936507936508,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0013,0.05,2,4,0.8992905346227881,3.448224852071006,0.5294117647058824,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.0013,0.05,2,5,0.9131162296395794,4.02292899408284,0.6774193548387096,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0013,0.05,2,6,0.8106325172497164,3.256656804733728,0.4857142857142857,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0013,0.05,2,7,0.8458452657641555,3.927144970414201,0.6507936507936508,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0013,0.05,2,8,0.8569025464494114,3.831360946745562,0.625,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,0.0013,0.05,2,9,0.8638276421393695,4.02292899408284,0.6774193548387096,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0013,0.05,3,4,0.4451548578823789,3.448224852071006,0.5294117647058824,1.724112426035503,0.2093023255813953
LSPIN,lspin_tf,0.0013,0.05,3,5,0.6104974524310413,4.02292899408284,0.6774193548387096,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0013,0.05,3,6,0.7121514032081208,3.352440828402367,0.5072463768115942,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0013,0.05,3,7,0.7389035421655665,4.02292899408284,0.6774193548387096,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0013,0.05,3,8,0.6948109301781071,3.831360946745562,0.625,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0013,0.05,3,9,0.312260531323499,3.927144970414201,0.6507936507936508,1.8198964497041417,0.2235294117647059
LSPIN,lspin_tf,0.0013,0.05,4,5,0.8695810071428408,3.5440088757396446,0.5522388059701493,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0013,0.05,4,6,0.7895166841170245,3.352440828402367,0.5072463768115942,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0013,0.05,4,7,0.7915185851119148,3.831360946745562,0.625,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0013,0.05,4,8,0.7904124415326266,3.352440828402367,0.5072463768115942,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0013,0.05,4,9,0.8850779568009569,3.448224852071006,0.5294117647058824,3.735576923076923,0.6
LSPIN,lspin_tf,0.0013,0.05,5,6,0.8604835647284839,3.639792899408284,0.5757575757575758,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0013,0.05,5,7,0.909322312091488,4.406065088757396,0.7931034482758621,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,0.0013,0.05,5,8,0.8552120546095847,4.02292899408284,0.6774193548387096,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,0.0013,0.05,5,9,0.8693507024036023,4.118713017751479,0.7049180327868853,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0013,0.05,6,7,0.9012529195468532,3.927144970414201,0.6507936507936508,4.118713017751479,0.7049180327868853
LSPIN,lspin_tf,0.0013,0.05,6,8,0.8653881788497451,3.352440828402367,0.5072463768115942,3.831360946745562,0.625
LSPIN,lspin_tf,0.0013,0.05,6,9,0.7115261406333814,3.5440088757396446,0.5522388059701493,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0013,0.05,7,8,0.8666277150112758,3.927144970414201,0.6507936507936508,3.735576923076923,0.6
LSPIN,lspin_tf,0.0013,0.05,7,9,0.7576045499188955,4.118713017751479,0.7049180327868853,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0013,0.05,8,9,0.720457415993624,4.118713017751479,0.7049180327868853,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0009,0.05,0,1,0.7906040909665932,3.5440088757396446,0.5522388059701493,3.735576923076923,0.6
LSPIN,lspin_tf,0.0009,0.05,0,2,0.872017207575482,3.5440088757396446,0.5522388059701493,3.831360946745562,0.625
LSPIN,lspin_tf,0.0009,0.05,0,3,0.7498807025625593,3.352440828402367,0.5072463768115942,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0009,0.05,0,4,0.8687674801532581,3.0650887573964494,0.4444444444444444,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0009,0.05,0,5,0.9034680205494556,3.0650887573964494,0.4444444444444444,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0009,0.05,0,6,0.9175523483794829,3.448224852071006,0.5294117647058824,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,0.0009,0.05,0,7,0.8984089197854124,3.352440828402367,0.5072463768115942,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0009,0.05,0,8,0.7867751024497105,2.7777366863905324,0.3866666666666666,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0009,0.05,0,9,0.7900260938732039,2.8735207100591715,0.4054054054054054,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0009,0.05,1,2,0.8462158987650792,3.639792899408284,0.5757575757575758,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.0009,0.05,1,3,0.797159253875801,3.735576923076923,0.6,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0009,0.05,1,4,0.8164846889682246,3.735576923076923,0.6,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0009,0.05,1,5,0.8041431258262945,3.352440828402367,0.5072463768115942,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0009,0.05,1,6,0.8640195605832748,3.639792899408284,0.5757575757575758,3.735576923076923,0.6
LSPIN,lspin_tf,0.0009,0.05,1,7,0.7617146537775876,4.118713017751479,0.7049180327868853,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.0009,0.05,1,8,0.8329676096793727,3.448224852071006,0.5294117647058824,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.0009,0.05,1,9,0.8224099377281631,3.256656804733728,0.4857142857142857,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0009,0.05,2,3,0.7907324241622186,3.927144970414201,0.6507936507936508,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0009,0.05,2,4,0.9114519347542924,4.02292899408284,0.6774193548387096,3.831360946745562,0.625
LSPIN,lspin_tf,0.0009,0.05,2,5,0.7987415777629799,2.9693047337278107,0.4246575342465753,2.586168639053254,0.3506493506493506
LSPIN,lspin_tf,0.0009,0.05,2,6,0.910636314013555,4.406065088757396,0.7931034482758621,3.831360946745562,0.625
LSPIN,lspin_tf,0.0009,0.05,2,7,0.8204435876793849,3.5440088757396446,0.5522388059701493,2.3946005917159763,0.3164556962025316
LSPIN,lspin_tf,0.0009,0.05,2,8,0.7788136286479905,3.256656804733728,0.4857142857142857,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0009,0.05,2,9,0.8547723755241906,3.5440088757396446,0.5522388059701493,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0009,0.05,3,4,0.7049760350673904,4.02292899408284,0.6774193548387096,2.01146449704142,0.253012048192771
LSPIN,lspin_tf,0.0009,0.05,3,5,0.7846937929286629,2.9693047337278107,0.4246575342465753,3.735576923076923,0.6
LSPIN,lspin_tf,0.0009,0.05,3,6,0.7656816120410728,3.831360946745562,0.625,2.7777366863905324,0.3866666666666666
LSPIN,lspin_tf,0.0009,0.05,3,7,0.8023723732416516,4.118713017751479,0.7049180327868853,3.735576923076923,0.6
LSPIN,lspin_tf,0.0009,0.05,3,8,0.7744128090361813,3.1608727810650885,0.4647887323943662,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0009,0.05,3,9,0.8191225921156529,3.352440828402367,0.5072463768115942,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0009,0.05,4,5,0.7979786797156508,2.9693047337278107,0.4246575342465753,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,0.0009,0.05,4,6,0.9105354394734568,4.214497041420118,0.7333333333333333,3.735576923076923,0.6
LSPIN,lspin_tf,0.0009,0.05,4,7,0.809297752142188,3.927144970414201,0.6507936507936508,2.298816568047337,0.3
LSPIN,lspin_tf,0.0009,0.05,4,8,0.7550464579904727,3.256656804733728,0.4857142857142857,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.0009,0.05,4,9,0.8294964095270293,3.448224852071006,0.5294117647058824,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0009,0.05,5,6,0.879945494009523,3.0650887573964494,0.4444444444444444,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0009,0.05,5,7,0.9092161317926132,3.352440828402367,0.5072463768115942,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.0009,0.05,5,8,0.8157180071154037,2.6819526627218933,0.3684210526315789,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0009,0.05,5,9,0.760176519316688,2.586168639053254,0.3506493506493506,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,0.0009,0.05,6,7,0.8733700525734039,3.735576923076923,0.6,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.0009,0.05,6,8,0.8219215683487152,3.1608727810650885,0.4647887323943662,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,0.0009,0.05,6,9,0.8611364710967362,3.639792899408284,0.5757575757575758,3.735576923076923,0.6
LSPIN,lspin_tf,0.0009,0.05,7,8,0.8120034165368607,3.5440088757396446,0.5522388059701493,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0009,0.05,7,9,0.8216259716449512,3.5440088757396446,0.5522388059701493,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,0.0009,0.05,8,9,0.8035724298498271,2.9693047337278107,0.4246575342465753,3.448224852071006,0.5294117647058824
