model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-LSPIN,0.1,0.00875,0.5907044164101627,2.40528830579851,0.3237644296469586,2.40528830579851,0.3236659705946619,56,609.5327568054199
L-LSPIN,0.1,0.007,0.6761031952979701,2.669744088111435,0.3715170165380231,2.7215158550192564,0.38231568059831667,56,893.1505241394043
L-LSPIN,0.1,0.00525,0.7883793808196333,3.090914408091279,0.45716539627569425,3.1832640463592847,0.47712157389476817,56,1947.9381256103516
L-LSPIN,0.1,0.0035,0.8470410459752428,3.401545009538207,0.5275435357029111,3.3861534031602063,0.5233655857168655,56,3912.747833251953
L-LSPIN,0.2,0.028,0.3759799932146541,1.965927905553756,0.2502193116829455,1.9085591908721162,0.24067569631493102,56,182.96362495422363
L-LSPIN,0.2,0.021,0.4099330850609616,1.9603309577799375,0.24880709856857308,1.9911141705359394,0.2544325943780325,56,222.6893081665039
L-LSPIN,0.2,0.014,0.4952083558419795,2.182809631789224,0.285025157981266,2.16042184069395,0.2814261470027778,56,321.6296215057373
L-LSPIN,0.2,0.0105,0.5784182381146179,2.357714249721053,0.3145067088201924,2.4906417593492423,0.3385274438680021,56,482.2869758605957
L-LSPIN,0.2,0.00875,0.6002025895175654,2.447265414102149,0.3308369503882737,2.5662005542957926,0.35236363108956287,56,606.1629848480225
L-LSPIN,0.2,0.007,0.6834458680884341,2.6977288269805277,0.3771587716300665,2.7522990677752586,0.3883378268962021,56,910.3679656982422
L-LSPIN,0.2,0.00525,0.7886571224913863,3.060131195335277,0.45041679483857366,3.083918223374006,0.4552741752314814,56,1822.8975067138672
L-LSPIN,0.2,0.0035,0.8485649545905741,3.4393244070114823,0.5368109967580482,3.342777057913113,0.5133374372236402,56,3890.767059326172
L-LSPIN,0.4,0.028,0.3848740497479412,1.867981319511932,0.23458189255235645,1.9267492711370264,0.2437519342273649,56,174.34666538238525
L-LSPIN,0.4,0.021,0.43206341221457534,2.0708706763128535,0.26677616655794334,2.0624752546521257,0.26525431058887156,56,225.44091701507568
L-LSPIN,0.4,0.014,0.4745515120561882,2.0806653349170356,0.26813537632165346,2.1044523629557643,0.27236167745576884,56,327.63203620910645
L-LSPIN,0.4,0.0105,0.573132339541279,2.440269229384876,0.3299129615546584,2.377303566929417,0.3186335940501932,56,481.3440456390381
L-LSPIN,0.4,0.00875,0.5959184275344735,2.3912959363639636,0.32134017063199716,2.3801020408163267,0.31878546022032533,56,608.7023696899414
L-LSPIN,0.4,0.007,0.6920430861639227,2.715918907245438,0.3807286960791642,2.722915091962711,0.38214296286437965,56,922.2823600769043
L-LSPIN,0.4,0.00525,0.7783032474512804,3.1524808336032826,0.4702733263868875,3.0769220386567326,0.45421652645794,56,1679.873390197754
L-LSPIN,0.4,0.0035,0.8360327192877742,3.2938037648922003,0.5017915638146319,3.5330732822229423,0.5587085200965525,56,3924.630416870117
LSPIN,0.0,0.028,0.3404367390893732,1.7896240506784726,0.2231521011347962,1.7826278659611996,0.2220501469565155,56,77.24276614189148
LSPIN,0.0,0.021,0.3632626029471743,1.8497912392470217,0.23193990330692754,1.9841179858186664,0.2528183679242982,56,91.15856218338013
LSPIN,0.0,0.014,0.43313321456665416,2.0792660979735813,0.2686345102288951,2.17861192095886,0.2853326843515342,56,137.1852889060974
LSPIN,0.0,0.0105,0.5078967755316028,2.1982012381672247,0.2873543328600338,2.3017447719828676,0.3061236202011049,56,160.2182469367981
