model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,affinity_corr
LSPIN,lspin_tf,mlp,0.021,0.0,2,7,7,0.7620730299901723
LSPIN,lspin_tf,mlp,0.021,0.0,3,4,7,0.7999153606553062
LSPIN,lspin_tf,mlp,0.021,0.0,3,5,7,0.8476297270661907
LSPIN,lspin_tf,mlp,0.021,0.0,3,6,7,0.7466702457112142
LSPIN,lspin_tf,mlp,0.021,0.0,3,7,7,0.7760662249911422
LSPIN,lspin_tf,mlp,0.021,0.0,4,5,7,0.8605926735879861
LSPIN,lspin_tf,mlp,0.021,0.0,4,6,7,0.8173202426286639
LSPIN,lspin_tf,mlp,0.021,0.0,4,7,7,0.7996454084034633
LSPIN,lspin_tf,mlp,0.021,0.0,5,6,7,0.8185750185780197
LSPIN,lspin_tf,mlp,0.021,0.0,5,7,7,0.7671745464240367
LSPIN,lspin_tf,mlp,0.021,0.0,6,7,7,0.6965908832586278
LSPIN,lspin_tf,mlp,0.007,0.1,0,1,11,0.9575158076283846
LSPIN,lspin_tf,mlp,0.007,0.1,0,2,11,0.9256762900964516
LSPIN,lspin_tf,mlp,0.007,0.1,0,3,11,0.8987673222958659
LSPIN,lspin_tf,mlp,0.007,0.1,0,4,11,0.9532914599689258
LSPIN,lspin_tf,mlp,0.007,0.1,0,5,11,0.9562876859945872
LSPIN,lspin_tf,mlp,0.007,0.1,0,6,11,0.9320547435774814
LSPIN,lspin_tf,mlp,0.007,0.1,0,7,11,0.95675052759741
LSPIN,lspin_tf,mlp,0.007,0.1,1,2,11,0.9368790735953832
LSPIN,lspin_tf,mlp,0.007,0.1,1,3,11,0.9017345303597912
LSPIN,lspin_tf,mlp,0.007,0.1,1,4,11,0.9612565664400552
LSPIN,lspin_tf,mlp,0.007,0.1,1,5,11,0.9738356738283268
LSPIN,lspin_tf,mlp,0.007,0.1,1,6,11,0.9360932814639832
LSPIN,lspin_tf,mlp,0.007,0.1,1,7,11,0.9469450584468968
LSPIN,lspin_tf,mlp,0.007,0.1,2,3,11,0.8889106068735018
LSPIN,lspin_tf,mlp,0.007,0.1,2,4,11,0.9086969845392936
LSPIN,lspin_tf,mlp,0.007,0.1,2,5,11,0.919959427644528
LSPIN,lspin_tf,mlp,0.007,0.1,2,6,11,0.8965271390185732
LSPIN,lspin_tf,mlp,0.007,0.1,2,7,11,0.892219550686718
LSPIN,lspin_tf,mlp,0.007,0.1,3,4,11,0.9115828113564874
LSPIN,lspin_tf,mlp,0.007,0.1,3,5,11,0.903881099013334
LSPIN,lspin_tf,mlp,0.007,0.1,3,6,11,0.9076932986392716
LSPIN,lspin_tf,mlp,0.007,0.1,3,7,11,0.9329409489180704
LSPIN,lspin_tf,mlp,0.007,0.1,4,5,11,0.9528559486080492
LSPIN,lspin_tf,mlp,0.007,0.1,4,6,11,0.9506196676909644
LSPIN,lspin_tf,mlp,0.007,0.1,4,7,11,0.9503691519538292
LSPIN,lspin_tf,mlp,0.007,0.1,5,6,11,0.9349702973459684
LSPIN,lspin_tf,mlp,0.007,0.1,5,7,11,0.9571363045223888
LSPIN,lspin_tf,mlp,0.007,0.1,6,7,11,0.9537745909331408
LSPIN,lspin_tf,mlp,0.021,0.1,0,1,15,0.9270257069193196
LSPIN,lspin_tf,mlp,0.021,0.1,0,2,15,0.9369846018757868
LSPIN,lspin_tf,mlp,0.021,0.1,0,3,15,0.8243984997276365
LSPIN,lspin_tf,mlp,0.021,0.1,0,4,15,0.8681931065501267
LSPIN,lspin_tf,mlp,0.021,0.1,0,5,15,0.8316169737578221
LSPIN,lspin_tf,mlp,0.021,0.1,0,6,15,0.8370792242430419
LSPIN,lspin_tf,mlp,0.021,0.1,0,7,15,0.7872401911171839
LSPIN,lspin_tf,mlp,0.021,0.1,1,2,15,0.9239494092935208
LSPIN,lspin_tf,mlp,0.021,0.1,1,3,15,0.8731221204963651
LSPIN,lspin_tf,mlp,0.021,0.1,1,4,15,0.8567724220919166
LSPIN,lspin_tf,mlp,0.021,0.1,1,5,15,0.8194828752997297
LSPIN,lspin_tf,mlp,0.021,0.1,1,6,15,0.912378266141189
LSPIN,lspin_tf,mlp,0.021,0.1,1,7,15,0.8566176076672383
LSPIN,lspin_tf,mlp,0.021,0.1,2,3,15,0.8795745341651141
LSPIN,lspin_tf,mlp,0.021,0.1,2,4,15,0.8618466780876016
LSPIN,lspin_tf,mlp,0.021,0.1,2,5,15,0.835751810425027
LSPIN,lspin_tf,mlp,0.021,0.1,2,6,15,0.86517665191263
LSPIN,lspin_tf,mlp,0.021,0.1,2,7,15,0.7846469946106359
LSPIN,lspin_tf,mlp,0.021,0.1,3,4,15,0.7848164495938507
LSPIN,lspin_tf,mlp,0.021,0.1,3,5,15,0.7614146407318813
LSPIN,lspin_tf,mlp,0.021,0.1,3,6,15,0.888513334826036
LSPIN,lspin_tf,mlp,0.021,0.1,3,7,15,0.7481377764049831
LSPIN,lspin_tf,mlp,0.021,0.1,4,5,15,0.7401700883847296
LSPIN,lspin_tf,mlp,0.021,0.1,4,6,15,0.7983474811973867
LSPIN,lspin_tf,mlp,0.021,0.1,4,7,15,0.7972455848917743
LSPIN,lspin_tf,mlp,0.021,0.1,5,6,15,0.7425989856040551
LSPIN,lspin_tf,mlp,0.021,0.1,5,7,15,0.7135212627648385
LSPIN,lspin_tf,mlp,0.021,0.1,6,7,15,0.8458127687541498
LSPIN,lspin_tf,mlp,0.007,0.2,0,1,19,0.9366004787857568
LSPIN,lspin_tf,mlp,0.007,0.2,0,2,19,0.9493137883979716
LSPIN,lspin_tf,mlp,0.007,0.2,0,3,19,0.9119646881109328
LSPIN,lspin_tf,mlp,0.007,0.2,0,4,19,0.9616104579779088
LSPIN,lspin_tf,mlp,0.007,0.2,0,5,19,0.91598766084277
LSPIN,lspin_tf,mlp,0.007,0.2,0,6,19,0.8928732296298573
LSPIN,lspin_tf,mlp,0.007,0.2,0,7,19,0.962481361270719
LSPIN,lspin_tf,mlp,0.007,0.2,1,2,19,0.9375030655762828
LSPIN,lspin_tf,mlp,0.007,0.2,1,3,19,0.8670864915097556
LSPIN,lspin_tf,mlp,0.007,0.2,1,4,19,0.9208497282887244
LSPIN,lspin_tf,mlp,0.007,0.2,1,5,19,0.8531499150963769
LSPIN,lspin_tf,mlp,0.007,0.2,1,6,19,0.8766378114879013
LSPIN,lspin_tf,mlp,0.007,0.2,1,7,19,0.9390284470295502
LSPIN,lspin_tf,mlp,0.007,0.2,2,3,19,0.916194156612189
LSPIN,lspin_tf,mlp,0.007,0.2,2,4,19,0.9557036923955196
LSPIN,lspin_tf,mlp,0.007,0.2,2,5,19,0.8737994254425342
LSPIN,lspin_tf,mlp,0.007,0.2,2,6,19,0.8654843678886018
LSPIN,lspin_tf,mlp,0.007,0.2,2,7,19,0.9511231844115564
LSPIN,lspin_tf,mlp,0.007,0.2,3,4,19,0.9296868862699216
LSPIN,lspin_tf,mlp,0.007,0.2,3,5,19,0.9391292800284168
LSPIN,lspin_tf,mlp,0.007,0.2,3,6,19,0.9299963201596064
LSPIN,lspin_tf,mlp,0.007,0.2,3,7,19,0.9084257061413692
LSPIN,lspin_tf,mlp,0.007,0.2,4,5,19,0.9169230653970272
LSPIN,lspin_tf,mlp,0.007,0.2,4,6,19,0.8976971868379722
LSPIN,lspin_tf,mlp,0.007,0.2,4,7,19,0.9615547124071828
LSPIN,lspin_tf,mlp,0.007,0.2,5,6,19,0.94301599539962
LSPIN,lspin_tf,mlp,0.007,0.2,5,7,19,0.8905829377948291
LSPIN,lspin_tf,mlp,0.007,0.2,6,7,19,0.8823783738134233
LSPIN,lspin_tf,mlp,0.021,0.2,0,1,23,0.880646685654839
LSPIN,lspin_tf,mlp,0.021,0.2,0,2,23,0.8546864008777261
LSPIN,lspin_tf,mlp,0.021,0.2,0,3,23,0.9171570179512604
LSPIN,lspin_tf,mlp,0.021,0.2,0,4,23,0.9026627201812676
LSPIN,lspin_tf,mlp,0.021,0.2,0,5,23,0.8834215011400325
LSPIN,lspin_tf,mlp,0.021,0.2,0,6,23,0.9018145012248128
LSPIN,lspin_tf,mlp,0.021,0.2,0,7,23,0.9062525427292432
LSPIN,lspin_tf,mlp,0.021,0.2,1,2,23,0.8754727378505246
LSPIN,lspin_tf,mlp,0.021,0.2,1,3,23,0.8874284965586251
LSPIN,lspin_tf,mlp,0.021,0.2,1,4,23,0.870889353517486
LSPIN,lspin_tf,mlp,0.021,0.2,1,5,23,0.8875530870988455
LSPIN,lspin_tf,mlp,0.021,0.2,1,6,23,0.8701135439633988
LSPIN,lspin_tf,mlp,0.021,0.2,1,7,23,0.8092082012695753
LSPIN,lspin_tf,mlp,0.021,0.2,2,3,23,0.8393533117020265
LSPIN,lspin_tf,mlp,0.021,0.2,2,4,23,0.8482512416689905
LSPIN,lspin_tf,mlp,0.021,0.2,2,5,23,0.8454727043626584
LSPIN,lspin_tf,mlp,0.021,0.2,2,6,23,0.8854727957697817
LSPIN,lspin_tf,mlp,0.021,0.2,2,7,23,0.8703942008957544
LSPIN,lspin_tf,mlp,0.021,0.2,3,4,23,0.8826911434739547
LSPIN,lspin_tf,mlp,0.021,0.2,3,5,23,0.8806197105658788
LSPIN,lspin_tf,mlp,0.021,0.2,3,6,23,0.8909692786387994
LSPIN,lspin_tf,mlp,0.021,0.2,3,7,23,0.8629155713869548
LSPIN,lspin_tf,mlp,0.021,0.2,4,5,23,0.910007773586062
LSPIN,lspin_tf,mlp,0.021,0.2,4,6,23,0.8675045209159529
LSPIN,lspin_tf,mlp,0.021,0.2,4,7,23,0.8318194348890939
LSPIN,lspin_tf,mlp,0.021,0.2,5,6,23,0.8246633874678659
LSPIN,lspin_tf,mlp,0.021,0.2,5,7,23,0.7874241832548886
LSPIN,lspin_tf,mlp,0.021,0.2,6,7,23,0.925612893906553
LSPIN,lspin_tf,mlp,0.007,0.4,0,1,27,0.9115178309850384
LSPIN,lspin_tf,mlp,0.007,0.4,0,2,27,0.8686770036776625
LSPIN,lspin_tf,mlp,0.007,0.4,0,3,27,0.9085352475019628
LSPIN,lspin_tf,mlp,0.007,0.4,0,4,27,0.9256151954942482
LSPIN,lspin_tf,mlp,0.007,0.4,0,5,27,0.939709628381769
LSPIN,lspin_tf,mlp,0.007,0.4,0,6,27,0.9171684550172384
LSPIN,lspin_tf,mlp,0.007,0.4,0,7,27,0.9095852286610172
LSPIN,lspin_tf,mlp,0.007,0.4,1,2,27,0.9506292588697968
LSPIN,lspin_tf,mlp,0.007,0.4,1,3,27,0.8299506106203314
LSPIN,lspin_tf,mlp,0.007,0.4,1,4,27,0.9603233975751236
LSPIN,lspin_tf,mlp,0.007,0.4,1,5,27,0.9611441702564696
LSPIN,lspin_tf,mlp,0.007,0.4,1,6,27,0.9672291831748246
LSPIN,lspin_tf,mlp,0.007,0.4,1,7,27,0.9237326742360858
LSPIN,lspin_tf,mlp,0.007,0.4,2,3,27,0.7675247329056937
LSPIN,lspin_tf,mlp,0.007,0.4,2,4,27,0.9477306706015222
LSPIN,lspin_tf,mlp,0.007,0.4,2,5,27,0.9301290212891652
LSPIN,lspin_tf,mlp,0.007,0.4,2,6,27,0.9429258883507928
LSPIN,lspin_tf,mlp,0.007,0.4,2,7,27,0.9252566495672544
LSPIN,lspin_tf,mlp,0.007,0.4,3,4,27,0.818071040086006
LSPIN,lspin_tf,mlp,0.007,0.4,3,5,27,0.8762161547820678
LSPIN,lspin_tf,mlp,0.007,0.4,3,6,27,0.8748200325268852
LSPIN,lspin_tf,mlp,0.007,0.4,3,7,27,0.785850917599095
LSPIN,lspin_tf,mlp,0.007,0.4,4,5,27,0.9610101560706412
LSPIN,lspin_tf,mlp,0.007,0.4,4,6,27,0.9506657436146728
LSPIN,lspin_tf,mlp,0.007,0.4,4,7,27,0.9514806713640552
LSPIN,lspin_tf,mlp,0.007,0.4,5,6,27,0.9721553033702864
LSPIN,lspin_tf,mlp,0.007,0.4,5,7,27,0.9271464007835846
LSPIN,lspin_tf,mlp,0.007,0.4,6,7,27,0.9132838793283026
LSPIN,lspin_tf,mlp,0.021,0.4,0,1,31,0.8338707837570458
LSPIN,lspin_tf,mlp,0.021,0.4,0,2,31,0.7569649070006232
LSPIN,lspin_tf,mlp,0.021,0.4,0,3,31,0.8569620671412536
LSPIN,lspin_tf,mlp,0.021,0.4,0,4,31,0.8241004167234456
LSPIN,lspin_tf,mlp,0.021,0.4,0,5,31,0.7620602586476659
LSPIN,lspin_tf,mlp,0.021,0.4,0,6,31,0.8001796787318279
LSPIN,lspin_tf,mlp,0.021,0.4,0,7,31,0.8627727233844287
LSPIN,lspin_tf,mlp,0.021,0.4,1,2,31,0.883520572038848
LSPIN,lspin_tf,mlp,0.021,0.4,1,3,31,0.7674431156211192
LSPIN,lspin_tf,mlp,0.021,0.4,1,4,31,0.811286271060693
LSPIN,lspin_tf,mlp,0.021,0.4,1,5,31,0.7772632988703717
LSPIN,lspin_tf,mlp,0.021,0.4,1,6,31,0.8856860994523292
LSPIN,lspin_tf,mlp,0.021,0.4,1,7,31,0.8119885801051285
LSPIN,lspin_tf,mlp,0.021,0.4,2,3,31,0.7754646655512
LSPIN,lspin_tf,mlp,0.021,0.4,2,4,31,0.8530024520774541
LSPIN,lspin_tf,mlp,0.021,0.4,2,5,31,0.774722461951722
LSPIN,lspin_tf,mlp,0.021,0.4,2,6,31,0.8857126551557228
LSPIN,lspin_tf,mlp,0.021,0.4,2,7,31,0.8188514404483369
LSPIN,lspin_tf,mlp,0.021,0.4,3,4,31,0.8508854043016632
LSPIN,lspin_tf,mlp,0.021,0.4,3,5,31,0.7461634320646373
LSPIN,lspin_tf,mlp,0.021,0.4,3,6,31,0.823834295416534
LSPIN,lspin_tf,mlp,0.021,0.4,3,7,31,0.91094214043549
LSPIN,lspin_tf,mlp,0.021,0.4,4,5,31,0.8217709546798385
LSPIN,lspin_tf,mlp,0.021,0.4,4,6,31,0.8522258490169622
LSPIN,lspin_tf,mlp,0.021,0.4,4,7,31,0.8590662702082146
LSPIN,lspin_tf,mlp,0.021,0.4,5,6,31,0.800036540131763
LSPIN,lspin_tf,mlp,0.021,0.4,5,7,31,0.777741963055018
LSPIN,lspin_tf,mlp,0.021,0.4,6,7,31,0.8531032972440281
LSPIN,lspin_tf,mlp,0.007,0.0,0,1,35,0.8086321461785781
LSPIN,lspin_tf,mlp,0.007,0.0,0,2,35,0.8852154588714974
LSPIN,lspin_tf,mlp,0.007,0.0,0,3,35,0.8710924490468913
LSPIN,lspin_tf,mlp,0.007,0.0,0,4,35,0.856547554462953
LSPIN,lspin_tf,mlp,0.007,0.0,0,5,35,0.8959602269405154
LSPIN,lspin_tf,mlp,0.007,0.0,0,6,35,0.8172073750305584
LSPIN,lspin_tf,mlp,0.007,0.0,0,7,35,0.7357865681372108
LSPIN,lspin_tf,mlp,0.007,0.0,1,2,35,0.8493776541563626
LSPIN,lspin_tf,mlp,0.007,0.0,1,3,35,0.8244476439707605
LSPIN,lspin_tf,mlp,0.007,0.0,1,4,35,0.8141266875495274
LSPIN,lspin_tf,mlp,0.007,0.0,1,5,35,0.833974023265407
LSPIN,lspin_tf,mlp,0.007,0.0,1,6,35,0.7765632830612248
LSPIN,lspin_tf,mlp,0.007,0.0,1,7,35,0.7973334850377354
LSPIN,lspin_tf,mlp,0.007,0.0,2,3,35,0.8916902904653171
LSPIN,lspin_tf,mlp,0.007,0.0,2,4,35,0.8792251492829671
LSPIN,lspin_tf,mlp,0.007,0.0,2,5,35,0.9213456341247216
LSPIN,lspin_tf,mlp,0.007,0.0,2,6,35,0.8443568389055363
LSPIN,lspin_tf,mlp,0.007,0.0,2,7,35,0.8134523746098696
LSPIN,lspin_tf,mlp,0.007,0.0,3,4,35,0.9178961715105044
LSPIN,lspin_tf,mlp,0.007,0.0,3,5,35,0.9294404318896508
LSPIN,lspin_tf,mlp,0.007,0.0,3,6,35,0.8962885104707957
LSPIN,lspin_tf,mlp,0.007,0.0,3,7,35,0.8172313849482322
LSPIN,lspin_tf,mlp,0.007,0.0,4,5,35,0.9220662807348357
LSPIN,lspin_tf,mlp,0.007,0.0,4,6,35,0.9087022938819111
LSPIN,lspin_tf,mlp,0.007,0.0,4,7,35,0.874232547318383
LSPIN,lspin_tf,mlp,0.007,0.0,5,6,35,0.9180143077103944
LSPIN,lspin_tf,mlp,0.007,0.0,5,7,35,0.8110313307189659
LSPIN,lspin_tf,mlp,0.007,0.0,6,7,35,0.7999771652344998
LSPIN,lspin_tf,mlp,0.021,0.0,0,1,39,0.7823065415286289
LSPIN,lspin_tf,mlp,0.021,0.0,0,2,39,0.8318078014366505
LSPIN,lspin_tf,mlp,0.021,0.0,0,3,39,0.8775949067927251
LSPIN,lspin_tf,mlp,0.021,0.0,0,4,39,0.776643918511709
LSPIN,lspin_tf,mlp,0.021,0.0,0,5,39,0.8596942023373767
LSPIN,lspin_tf,mlp,0.021,0.0,0,6,39,0.8065988407331818
LSPIN,lspin_tf,mlp,0.021,0.0,0,7,39,0.8365571644999984
LSPIN,lspin_tf,mlp,0.021,0.0,1,2,39,0.8100938236950441
LSPIN,lspin_tf,mlp,0.021,0.0,1,3,39,0.809657840833034
LSPIN,lspin_tf,mlp,0.021,0.0,1,4,39,0.7157763027711069
LSPIN,lspin_tf,mlp,0.021,0.0,1,5,39,0.7711605162833943
LSPIN,lspin_tf,mlp,0.021,0.0,1,6,39,0.7595892194030809
LSPIN,lspin_tf,mlp,0.021,0.0,1,7,39,0.7542832127262077
LSPIN,lspin_tf,mlp,0.021,0.0,2,3,39,0.8431819144498978
LSPIN,lspin_tf,mlp,0.021,0.0,2,4,39,0.7451224519920756
LSPIN,lspin_tf,mlp,0.021,0.0,2,5,39,0.838850263863413
LSPIN,lspin_tf,mlp,0.021,0.0,2,6,39,0.7992059794082074
LSPIN,lspin_tf,mlp,0.021,0.0,2,7,39,0.749490797778886
LSPIN,lspin_tf,mlp,0.021,0.0,3,4,39,0.7985364244682498
LSPIN,lspin_tf,mlp,0.021,0.0,3,5,39,0.850418246332724
LSPIN,lspin_tf,mlp,0.021,0.0,3,6,39,0.8088952223439415
LSPIN,lspin_tf,mlp,0.021,0.0,3,7,39,0.8371169619203359
LSPIN,lspin_tf,mlp,0.021,0.0,4,5,39,0.8370437370291733
LSPIN,lspin_tf,mlp,0.021,0.0,4,6,39,0.7882875792139761
LSPIN,lspin_tf,mlp,0.021,0.0,4,7,39,0.737684213516349
LSPIN,lspin_tf,mlp,0.021,0.0,5,6,39,0.8373141056633624
LSPIN,lspin_tf,mlp,0.021,0.0,5,7,39,0.774436116932518
LSPIN,lspin_tf,mlp,0.021,0.0,6,7,39,0.794368918208272
LSPIN,lspin_tf,mlp,0.007,0.1,0,1,43,0.9482667941084106
LSPIN,lspin_tf,mlp,0.007,0.1,0,2,43,0.9529278935561704
LSPIN,lspin_tf,mlp,0.007,0.1,0,3,43,0.9090711667781818
LSPIN,lspin_tf,mlp,0.007,0.1,0,4,43,0.918734407368079
LSPIN,lspin_tf,mlp,0.007,0.1,0,5,43,0.9350694876212592
LSPIN,lspin_tf,mlp,0.007,0.1,0,6,43,0.8500662170083882
LSPIN,lspin_tf,mlp,0.007,0.1,0,7,43,0.9561880117073672
LSPIN,lspin_tf,mlp,0.007,0.1,1,2,43,0.9390185665665948
LSPIN,lspin_tf,mlp,0.007,0.1,1,3,43,0.9191260442842528
LSPIN,lspin_tf,mlp,0.007,0.1,1,4,43,0.8962592863480711
LSPIN,lspin_tf,mlp,0.007,0.1,1,5,43,0.9286483988522832
LSPIN,lspin_tf,mlp,0.007,0.1,1,6,43,0.8608551528952104
LSPIN,lspin_tf,mlp,0.007,0.1,1,7,43,0.9338194865265712
LSPIN,lspin_tf,mlp,0.007,0.1,2,3,43,0.9237367826345676
LSPIN,lspin_tf,mlp,0.007,0.1,2,4,43,0.9360314406045308
LSPIN,lspin_tf,mlp,0.007,0.1,2,5,43,0.9586573185732395
LSPIN,lspin_tf,mlp,0.007,0.1,2,6,43,0.90240055098812
LSPIN,lspin_tf,mlp,0.007,0.1,2,7,43,0.9598085987950872
LSPIN,lspin_tf,mlp,0.007,0.1,3,4,43,0.9028627077965464
LSPIN,lspin_tf,mlp,0.007,0.1,3,5,43,0.9284784956267372
LSPIN,lspin_tf,mlp,0.007,0.1,3,6,43,0.8418104105800877
LSPIN,lspin_tf,mlp,0.007,0.1,3,7,43,0.9529227477118698
LSPIN,lspin_tf,mlp,0.007,0.1,4,5,43,0.9279369333022418
LSPIN,lspin_tf,mlp,0.007,0.1,4,6,43,0.8741556017610506
LSPIN,lspin_tf,mlp,0.007,0.1,4,7,43,0.9436456892945244
LSPIN,lspin_tf,mlp,0.007,0.1,5,6,43,0.9068150530758394
LSPIN,lspin_tf,mlp,0.007,0.1,5,7,43,0.9444143307080805
LSPIN,lspin_tf,mlp,0.007,0.1,6,7,43,0.8593580999408912
LSPIN,lspin_tf,mlp,0.021,0.1,0,1,47,0.8680193071594084
LSPIN,lspin_tf,mlp,0.021,0.1,0,2,47,0.8352157039671088
LSPIN,lspin_tf,mlp,0.021,0.1,0,3,47,0.8850024154093432
LSPIN,lspin_tf,mlp,0.021,0.1,0,4,47,0.8767433632810783
LSPIN,lspin_tf,mlp,0.021,0.1,0,5,47,0.8851232883713791
LSPIN,lspin_tf,mlp,0.021,0.1,0,6,47,0.8675727899318714
LSPIN,lspin_tf,mlp,0.021,0.1,0,7,47,0.8626826367750736
LSPIN,lspin_tf,mlp,0.021,0.1,1,2,47,0.8656670511286224
LSPIN,lspin_tf,mlp,0.021,0.1,1,3,47,0.8684232491309966
LSPIN,lspin_tf,mlp,0.021,0.1,1,4,47,0.9081633556627144
LSPIN,lspin_tf,mlp,0.021,0.1,1,5,47,0.9338243867053542
LSPIN,lspin_tf,mlp,0.021,0.1,1,6,47,0.9184958949187094
LSPIN,lspin_tf,mlp,0.021,0.1,1,7,47,0.8441277543802383
LSPIN,lspin_tf,mlp,0.021,0.1,2,3,47,0.8186813163534016
LSPIN,lspin_tf,mlp,0.021,0.1,2,4,47,0.8243682273799261
LSPIN,lspin_tf,mlp,0.021,0.1,2,5,47,0.8826658278019267
LSPIN,lspin_tf,mlp,0.021,0.1,2,6,47,0.8644425039194411
LSPIN,lspin_tf,mlp,0.021,0.1,2,7,47,0.8050479345973537
LSPIN,lspin_tf,mlp,0.021,0.1,3,4,47,0.9107513512800988
LSPIN,lspin_tf,mlp,0.021,0.1,3,5,47,0.9019766812787172
LSPIN,lspin_tf,mlp,0.021,0.1,3,6,47,0.8872241780404724
LSPIN,lspin_tf,mlp,0.021,0.1,3,7,47,0.8976472605099486
LSPIN,lspin_tf,mlp,0.021,0.1,4,5,47,0.9172864702113736
LSPIN,lspin_tf,mlp,0.021,0.1,4,6,47,0.9055077007463848
LSPIN,lspin_tf,mlp,0.021,0.1,4,7,47,0.8094374483065021
LSPIN,lspin_tf,mlp,0.021,0.1,5,6,47,0.9263438305757576
LSPIN,lspin_tf,mlp,0.021,0.1,5,7,47,0.8863405567518748
LSPIN,lspin_tf,mlp,0.021,0.1,6,7,47,0.8854546754003312
LSPIN,lspin_tf,mlp,0.007,0.2,0,1,51,0.8426985232281546
LSPIN,lspin_tf,mlp,0.007,0.2,0,2,51,0.940695059888508
LSPIN,lspin_tf,mlp,0.007,0.2,0,3,51,0.9300195633410968
LSPIN,lspin_tf,mlp,0.007,0.2,0,4,51,0.946252965966646
LSPIN,lspin_tf,mlp,0.007,0.2,0,5,51,0.9560262314673408
LSPIN,lspin_tf,mlp,0.007,0.2,0,6,51,0.9440588578685282
LSPIN,lspin_tf,mlp,0.007,0.2,0,7,51,0.9591669566191418
LSPIN,lspin_tf,mlp,0.007,0.2,1,2,51,0.8718031151096203
LSPIN,lspin_tf,mlp,0.007,0.2,1,3,51,0.7279424108283369
LSPIN,lspin_tf,mlp,0.007,0.2,1,4,51,0.9080383101425912
LSPIN,lspin_tf,mlp,0.007,0.2,1,5,51,0.8641520398287643
LSPIN,lspin_tf,mlp,0.007,0.2,1,6,51,0.9116195227981204
LSPIN,lspin_tf,mlp,0.007,0.2,1,7,51,0.8427900452212732
LSPIN,lspin_tf,mlp,0.007,0.2,2,3,51,0.8754206988964719
LSPIN,lspin_tf,mlp,0.007,0.2,2,4,51,0.9335752244919784
LSPIN,lspin_tf,mlp,0.007,0.2,2,5,51,0.9194102846437276
LSPIN,lspin_tf,mlp,0.007,0.2,2,6,51,0.950063657507718
LSPIN,lspin_tf,mlp,0.007,0.2,2,7,51,0.9165709181292389
LSPIN,lspin_tf,mlp,0.007,0.2,3,4,51,0.8825534778743126
LSPIN,lspin_tf,mlp,0.007,0.2,3,5,51,0.9335423309565248
LSPIN,lspin_tf,mlp,0.007,0.2,3,6,51,0.874802349512561
LSPIN,lspin_tf,mlp,0.007,0.2,3,7,51,0.9018680316817768
LSPIN,lspin_tf,mlp,0.007,0.2,4,5,51,0.944368593765586
LSPIN,lspin_tf,mlp,0.007,0.2,4,6,51,0.9577487602461168
LSPIN,lspin_tf,mlp,0.007,0.2,4,7,51,0.9315828654597422
LSPIN,lspin_tf,mlp,0.007,0.2,5,6,51,0.9382312047181188
LSPIN,lspin_tf,mlp,0.007,0.2,5,7,51,0.9544256112376888
LSPIN,lspin_tf,mlp,0.007,0.2,6,7,51,0.9245964982541726
LSPIN,lspin_tf,mlp,0.021,0.2,0,1,55,0.86925578286797
LSPIN,lspin_tf,mlp,0.021,0.2,0,2,55,0.8892911009913994
LSPIN,lspin_tf,mlp,0.021,0.2,0,3,55,0.8263143649217757
LSPIN,lspin_tf,mlp,0.021,0.2,0,4,55,0.8711251101468624
LSPIN,lspin_tf,mlp,0.021,0.2,0,5,55,0.8100770194300418
LSPIN,lspin_tf,mlp,0.021,0.2,0,6,55,0.85590198815629
LSPIN,lspin_tf,mlp,0.021,0.2,0,7,55,0.851888840163544
LSPIN,lspin_tf,mlp,0.021,0.2,1,2,55,0.7847500371331227
LSPIN,lspin_tf,mlp,0.021,0.2,1,3,55,0.8188737431918257
LSPIN,lspin_tf,mlp,0.021,0.2,1,4,55,0.8312990636839636
LSPIN,lspin_tf,mlp,0.021,0.2,1,5,55,0.7244547720030635
LSPIN,lspin_tf,mlp,0.021,0.2,1,6,55,0.7602755339364313
LSPIN,lspin_tf,mlp,0.021,0.2,1,7,55,0.7826229982194219
LSPIN,lspin_tf,mlp,0.021,0.2,2,3,55,0.8362955538507133
LSPIN,lspin_tf,mlp,0.021,0.2,2,4,55,0.8707956008073916
LSPIN,lspin_tf,mlp,0.021,0.2,2,5,55,0.8372876069880887
LSPIN,lspin_tf,mlp,0.021,0.2,2,6,55,0.8798189587669931
LSPIN,lspin_tf,mlp,0.021,0.2,2,7,55,0.8336113257396485
LSPIN,lspin_tf,mlp,0.021,0.2,3,4,55,0.852621460730073
LSPIN,lspin_tf,mlp,0.021,0.2,3,5,55,0.7650220462113044
LSPIN,lspin_tf,mlp,0.021,0.2,3,6,55,0.7725001886726476
LSPIN,lspin_tf,mlp,0.021,0.2,3,7,55,0.8034676590375945
LSPIN,lspin_tf,mlp,0.021,0.2,4,5,55,0.8163406299053731
LSPIN,lspin_tf,mlp,0.021,0.2,4,6,55,0.8640161713392667
LSPIN,lspin_tf,mlp,0.021,0.2,4,7,55,0.8218921980504159
LSPIN,lspin_tf,mlp,0.021,0.2,5,6,55,0.8477448170924647
LSPIN,lspin_tf,mlp,0.021,0.2,5,7,55,0.807676674925083
LSPIN,lspin_tf,mlp,0.021,0.2,6,7,55,0.8047867580973941
LSPIN,lspin_tf,mlp,0.007,0.4,0,1,59,0.8572190478922774
LSPIN,lspin_tf,mlp,0.007,0.4,0,2,59,0.9230816753756804
