global_cfg_idx,model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
43,LSPIN,lspin_tf,mlp,0.12,0.007,0.1,430125,2,0.6800982800982801,0.8174342105263158,12,425.9742736816406,0.9713644158387528,2179.0,831.0,725.7125198862749
43,LSPIN,lspin_tf,mlp,0.12,0.007,0.1,430126,3,0.6301392301392301,0.8799342105263158,28,351.30224609375,0.966017606884499,2128.0,586.0,544.9165728564876
43,LSPIN,lspin_tf,mlp,0.12,0.007,0.1,430127,4,0.6769860769860769,0.8486842105263158,11,436.33441162109375,0.9748540795329436,3137.0,877.0,799.1608807384484
43,LSPIN,lspin_tf,mlp,0.12,0.007,0.1,430128,5,0.6424242424242425,0.8388157894736842,16,427.0771789550781,0.9720708928956752,2739.0,800.0,738.7946301646024
43,LSPIN,lspin_tf,mlp,0.12,0.007,0.1,430129,6,0.5811629811629812,0.8388157894736842,13,348.2186584472656,0.961644381279226,2366.0,704.0,630.9782824643871
43,LSPIN,lspin_tf,mlp,0.12,0.007,0.1,430130,7,0.6103194103194103,0.8223684210526315,11,518.9678344726562,0.9796835847614876,3446.0,1044.0,952.443095446344
47,LSPIN,lspin_tf,mlp,0.12,0.021,0.1,470123,0,0.5947583947583948,0.8256578947368421,20,204.736328125,0.9192261452485112,1840.0,280.0,294.6240494372529
47,LSPIN,lspin_tf,mlp,0.12,0.021,0.1,470124,1,0.6316134316134316,0.8700657894736842,13,241.93247985839844,0.9383010369560428,1995.0,383.0,375.2584809051284
47,LSPIN,lspin_tf,mlp,0.12,0.021,0.1,470125,2,0.5701883701883702,0.8569078947368421,12,242.80064392089844,0.9424909451221662,1760.0,398.0,379.4121196816881
47,LSPIN,lspin_tf,mlp,0.12,0.021,0.1,470126,3,0.5847665847665847,0.8569078947368421,10,238.64952087402344,0.9465741689134674,2068.0,408.0,399.1341911109453
47,LSPIN,lspin_tf,mlp,0.12,0.021,0.1,470127,4,0.5431613431613431,0.8338815789473685,12,225.88424682617188,0.9483626523448252,3268.0,362.0,414.6817909068127
47,LSPIN,lspin_tf,mlp,0.12,0.021,0.1,470128,5,0.5508599508599509,0.8486842105263158,13,213.1993560791016,0.9395854828870864,1656.0,331.0,330.1426699385547
47,LSPIN,lspin_tf,mlp,0.12,0.021,0.1,470129,6,0.6535626535626535,0.8256578947368421,13,224.36978149414065,0.9302457046752024,1507.0,360.0,338.6082441516552
47,LSPIN,lspin_tf,mlp,0.12,0.021,0.1,470130,7,0.6162162162162163,0.7993421052631579,9,258.36334228515625,0.9509010660624824,1918.0,455.0,436.1209679554965
51,LSPIN,lspin_tf,mlp,0.12,0.007,0.2,510123,0,0.5968877968877969,0.8601973684210527,9,444.0096435546875,0.975335997937415,2927.0,1029.0,881.8735580727683
51,LSPIN,lspin_tf,mlp,0.12,0.007,0.2,510124,1,0.5888615888615889,0.8782894736842105,13,390.4405212402344,0.9711600484210202,2263.0,778.0,682.398582287577
51,LSPIN,lspin_tf,mlp,0.12,0.007,0.2,510125,2,0.62997542997543,0.899671052631579,14,389.9517822265625,0.9706428670264916,2306.0,755.0,680.2407739875292
51,LSPIN,lspin_tf,mlp,0.12,0.007,0.2,510126,3,0.5754299754299754,0.8009868421052632,20,447.8135070800781,0.9652580521680962,2474.0,722.0,695.2801612545201
51,LSPIN,lspin_tf,mlp,0.12,0.007,0.2,510127,4,0.5945945945945946,0.850328947368421,12,413.82958984375,0.972419290237457,2475.0,836.0,732.4520005901131
51,LSPIN,lspin_tf,mlp,0.12,0.007,0.2,510128,5,0.599017199017199,0.8355263157894737,18,397.0964660644531,0.9675382566873808,2507.0,713.0,656.0757177293834
51,LSPIN,lspin_tf,mlp,0.12,0.007,0.2,510129,6,0.6140868140868141,0.868421052631579,18,341.585205078125,0.9624240085973432,1872.0,587.0,535.0272321328301
51,LSPIN,lspin_tf,mlp,0.12,0.007,0.2,510130,7,0.6581490581490581,0.8009868421052632,13,483.0096435546875,0.975933733837944,3480.0,1030.0,899.7944223253107
55,LSPIN,lspin_tf,mlp,0.12,0.021,0.2,550123,0,0.619000819000819,0.8733552631578947,12,209.67202758789065,0.9472605479370332,1413.0,359.0,324.7327140904663
55,LSPIN,lspin_tf,mlp,0.12,0.021,0.2,550124,1,0.5949221949221949,0.8486842105263158,12,221.03858947753903,0.9383974841439264,1557.0,358.0,333.73621244756964
55,LSPIN,lspin_tf,mlp,0.12,0.021,0.2,550125,2,0.6085176085176085,0.8569078947368421,13,223.1897125244141,0.936345085155844,1889.0,346.0,341.23398590084463
55,LSPIN,lspin_tf,mlp,0.12,0.021,0.2,550126,3,0.5818181818181818,0.8453947368421053,14,225.91639709472656,0.9431417780368896,2074.0,358.0,365.0020242023732
55,LSPIN,lspin_tf,mlp,0.12,0.021,0.2,550127,4,0.6001638001638001,0.8585526315789473,17,215.73312377929688,0.921142341464609,1653.0,302.0,307.20136796525395
55,LSPIN,lspin_tf,mlp,0.12,0.021,0.2,550128,5,0.5737919737919738,0.8782894736842105,15,215.5691375732422,0.9350399198185496,1783.0,317.0,320.3692798631734
55,LSPIN,lspin_tf,mlp,0.12,0.021,0.2,550129,6,0.6484848484848484,0.84375,16,212.54983520507807,0.9307848242591832,1832.0,311.0,323.2086034406455
55,LSPIN,lspin_tf,mlp,0.12,0.021,0.2,550130,7,0.6393120393120393,0.8256578947368421,18,200.60450744628903,0.9334863454900448,1295.0,289.0,275.96748940120784
59,LSPIN,lspin_tf,mlp,0.12,0.007,0.4,590123,0,0.620966420966421,0.8766447368421053,14,441.1800537109375,0.9680950584747297,2260.0,821.0,722.8964971553306
59,LSPIN,lspin_tf,mlp,0.12,0.007,0.4,590124,1,0.590990990990991,0.8141447368421053,9,483.37298583984375,0.9756348494428074,3371.0,1028.0,952.8169332950024
59,LSPIN,lspin_tf,mlp,0.12,0.007,0.4,590125,2,0.5796887796887797,0.8667763157894737,16,385.3183288574219,0.9678705190092536,2133.0,719.0,628.7573121845736
59,LSPIN,lspin_tf,mlp,0.12,0.007,0.4,590126,3,0.5882063882063882,0.8766447368421053,26,352.7652587890625,0.96500035298707,2084.0,590.0,546.9964940194964
59,LSPIN,lspin_tf,mlp,0.12,0.007,0.4,590127,4,0.6098280098280098,0.8585526315789473,15,447.8681640625,0.9740145417003696,2945.0,825.0,767.1893140902655
59,LSPIN,lspin_tf,mlp,0.12,0.007,0.4,590128,5,0.6131040131040131,0.8700657894736842,10,488.1029052734375,0.9781952539033284,2968.0,1079.0,931.5558543252145
59,LSPIN,lspin_tf,mlp,0.12,0.007,0.4,590129,6,0.5508599508599509,0.84375,15,413.3054809570313,0.97079075681061,2745.0,731.0,696.0314654208821
59,LSPIN,lspin_tf,mlp,0.12,0.007,0.4,590130,7,0.6291564291564291,0.8289473684210527,8,513.0,0.9764312861552666,4481.0,1095.0,1075.257971655343
63,LSPIN,lspin_tf,mlp,0.12,0.021,0.4,630123,0,0.4858312858312858,0.8618421052631579,8,342.4276428222656,0.9680013820148808,3827.0,629.0,662.5812844719866
63,LSPIN,lspin_tf,mlp,0.12,0.021,0.4,630124,1,0.4990990990990991,0.8223684210526315,12,212.63987731933597,0.9483937078563388,1845.0,346.0,342.94082687961605
63,LSPIN,lspin_tf,mlp,0.12,0.021,0.4,630125,2,0.5606879606879607,0.84375,14,223.5723419189453,0.9394518094372456,1910.0,347.0,340.9639644372318
63,LSPIN,lspin_tf,mlp,0.12,0.021,0.4,630126,3,0.6132678132678133,0.8733552631578947,9,256.3569030761719,0.9536372446555156,2180.0,493.0,458.89677474840767
63,LSPIN,lspin_tf,mlp,0.12,0.021,0.4,630127,4,0.641932841932842,0.8585526315789473,12,226.4244384765625,0.9512714841440642,1920.0,377.0,364.136163041649
63,LSPIN,lspin_tf,mlp,0.12,0.021,0.4,630128,5,0.5654381654381654,0.8601973684210527,11,235.2700958251953,0.944364869952974,1486.0,390.0,353.18467978551905
63,LSPIN,lspin_tf,mlp,0.12,0.021,0.4,630129,6,0.561998361998362,0.8848684210526315,27,166.30224609375,0.924956946717618,1536.0,237.0,238.44044273806745
63,LSPIN,lspin_tf,mlp,0.12,0.021,0.4,630130,7,0.5952497952497953,0.8289473684210527,10,246.0578765869141,0.9379934640990774,1664.0,426.0,394.4266118007996
67,Concrete,concrete,mlp,0.15,0.0022,0.0,670123,0,0.641932841932842,0.8782894736842105,7,396.9485473632813,0.985611391696051,11379.0,1827.0,3873.97100723884
67,Concrete,concrete,mlp,0.15,0.0022,0.0,670124,1,0.6347256347256347,0.868421052631579,9,315.51446533203125,0.9787481552799676,9930.0,1480.0,3257.8266484952387
67,Concrete,concrete,mlp,0.15,0.0022,0.0,670125,2,0.581981981981982,0.819078947368421,21,253.67845153808597,0.9765592753238804,8878.0,1272.0,3258.9542952768115
67,Concrete,concrete,mlp,0.15,0.0022,0.0,670126,3,0.6406224406224407,0.8832236842105263,9,360.09326171875,0.9775574818800216,9666.0,1720.0,3240.353061078408
67,Concrete,concrete,mlp,0.15,0.0022,0.0,670127,4,0.6568386568386568,0.8585526315789473,13,277.6398620605469,0.969803114966894,8963.0,1371.0,3079.9931434399487
67,Concrete,concrete,mlp,0.15,0.0022,0.0,670128,5,0.5972153972153972,0.8453947368421053,19,246.20899963378903,0.9660928690222484,8418.0,1235.0,3015.1708833064386
67,Concrete,concrete,mlp,0.15,0.0022,0.0,670129,6,0.5678951678951679,0.8355263157894737,12,290.4437255859375,0.9757275735577796,8693.0,1443.0,3000.1639387625823
67,Concrete,concrete,mlp,0.15,0.0022,0.0,670130,7,0.617035217035217,0.8256578947368421,13,284.0128479003906,0.9616438912158578,9641.0,1335.0,3196.424973790712
71,Concrete,concrete,mlp,0.15,0.0055,0.0,710123,0,0.5660933660933661,0.8881578947368421,17,93.2186508178711,0.9345729997185614,5269.0,358.0,1550.5558843807949
71,Concrete,concrete,mlp,0.15,0.0055,0.0,710124,1,0.5556101556101556,0.8355263157894737,16,99.6430892944336,0.9365923759734304,5460.0,391.0,1504.3048395375426
71,Concrete,concrete,mlp,0.15,0.0055,0.0,710125,2,0.5348075348075348,0.8404605263157895,11,105.4983901977539,0.9477098882687268,5594.0,451.0,1693.200313593664
71,Concrete,concrete,mlp,0.15,0.0055,0.0,710126,3,0.5728091728091728,0.84375,20,97.38584899902344,0.9167759939340088,5331.0,396.0,1579.3944501896738
71,Concrete,concrete,mlp,0.15,0.0055,0.0,710127,4,0.6163800163800164,0.8289473684210527,12,82.8038558959961,0.9037594016816634,5642.0,317.0,1794.271793926366
71,Concrete,concrete,mlp,0.15,0.0055,0.0,710128,5,0.6658476658476659,0.8733552631578947,10,89.12861633300781,0.9272406234827868,4685.0,425.0,1478.5059721535135
71,Concrete,concrete,mlp,0.15,0.0055,0.0,710129,6,0.5823095823095823,0.8766447368421053,20,88.09324645996094,0.9159184331013442,4667.0,357.0,1374.794796318527
71,Concrete,concrete,mlp,0.15,0.0055,0.0,710130,7,0.6108108108108108,0.8601973684210527,18,92.20257568359376,0.913645243235345,5414.0,365.0,1481.2143309176863
75,Concrete,concrete,mlp,0.15,0.0022,0.1,750123,0,0.5641277641277641,0.8700657894736842,8,437.0032043457031,0.9628273840675158,6711.0,758.0,893.0565766893646
75,Concrete,concrete,mlp,0.15,0.0022,0.1,750124,1,0.6152334152334152,0.8930921052631579,9,436.6430969238281,0.9593672664799782,3756.0,784.0,777.0173275440065
75,Concrete,concrete,mlp,0.15,0.0022,0.1,750125,2,0.6312858312858313,0.8799342105263158,16,401.0771789550781,0.949215982862618,5595.0,588.0,690.0688319454495
75,Concrete,concrete,mlp,0.15,0.0022,0.1,750126,3,0.6435708435708436,0.8782894736842105,13,382.6334533691406,0.9547276714075664,3393.0,585.0,608.5414345692786
75,Concrete,concrete,mlp,0.15,0.0022,0.1,750127,4,0.5836199836199836,0.8174342105263158,9,464.0675354003906,0.9669058386898204,8366.0,719.0,991.5067638748158
75,Concrete,concrete,mlp,0.15,0.0022,0.1,750128,5,0.626044226044226,0.8108552631578947,11,360.62701416015625,0.960697561244878,3767.0,676.0,670.6233330554201
75,Concrete,concrete,mlp,0.15,0.0022,0.1,750129,6,0.5836199836199836,0.850328947368421,9,419.3665466308594,0.9601354714674948,2934.0,738.0,689.5011379305498
75,Concrete,concrete,mlp,0.15,0.0022,0.1,750130,7,0.6073710073710074,0.875,9,371.9903564453125,0.951732503596776,4445.0,608.0,678.3444112013929
79,Concrete,concrete,mlp,0.15,0.0055,0.1,790123,0,0.5533169533169533,0.8453947368421053,9,112.22508239746094,0.8955875452691183,5220.0,216.0,640.2934472841628
79,Concrete,concrete,mlp,0.15,0.0055,0.1,790124,1,0.6285012285012285,0.8865131578947368,16,141.2861785888672,0.883692010328211,5775.0,204.0,583.9001209423624
79,Concrete,concrete,mlp,0.15,0.0055,0.1,790125,2,0.6488124488124488,0.8404605263157895,13,116.4887466430664,0.9057747372850812,3167.0,223.0,339.3120988812592
79,Concrete,concrete,mlp,0.15,0.0055,0.1,790126,3,0.6211302211302211,0.8157894736842105,13,127.96463012695312,0.8901984093047305,2945.0,229.0,330.123384415331
79,Concrete,concrete,mlp,0.15,0.0055,0.1,790127,4,0.6083538083538084,0.8865131578947368,25,92.9903564453125,0.8425208600535238,3332.0,155.0,308.1485437177107
79,Concrete,concrete,mlp,0.15,0.0055,0.1,790128,5,0.625061425061425,0.7944078947368421,14,96.97106170654295,0.8491349046782503,4564.0,141.0,442.461475100467
79,Concrete,concrete,mlp,0.15,0.0055,0.1,790129,6,0.6063882063882063,0.850328947368421,12,113.82315063476562,0.9015058596985336,4509.0,190.0,402.6234150781869
79,Concrete,concrete,mlp,0.15,0.0055,0.1,790130,7,0.5572481572481572,0.8519736842105263,18,91.38584899902344,0.8853324166723943,3366.0,160.0,324.1441722875457
83,Concrete,concrete,mlp,0.15,0.0022,0.2,830123,0,0.5631449631449631,0.8273026315789473,9,411.3504943847656,0.9579051851077502,5746.0,627.0,761.3931799381573
83,Concrete,concrete,mlp,0.15,0.0022,0.2,830124,1,0.6055692055692056,0.8651315789473685,9,390.2701110839844,0.9588646082113348,3342.0,598.0,609.2733093863624
83,Concrete,concrete,mlp,0.15,0.0022,0.2,830125,2,0.6095004095004095,0.8026315789473685,8,459.6720275878906,0.9719545611988494,3463.0,779.0,759.4407133724384
83,Concrete,concrete,mlp,0.15,0.0022,0.2,830126,3,0.6335790335790336,0.850328947368421,12,389.0482177734375,0.9495105795150868,2657.0,621.0,585.9630026109147
83,Concrete,concrete,mlp,0.15,0.0022,0.2,830127,4,0.5950859950859951,0.8453947368421053,10,453.82958984375,0.9589301778365904,4017.0,629.0,672.1358974412137
83,Concrete,concrete,mlp,0.15,0.0022,0.2,830128,5,0.628992628992629,0.9029605263157896,11,380.5948486328125,0.9457992029536,3667.0,491.0,549.172646771235
83,Concrete,concrete,mlp,0.15,0.0022,0.2,830129,6,0.5947583947583948,0.8717105263157895,6,520.9324951171875,0.9816761099783836,6312.0,1266.0,1378.4156114999264
83,Concrete,concrete,mlp,0.15,0.0022,0.2,830130,7,0.6437346437346437,0.8848684210526315,15,338.4115905761719,0.944002820319472,2819.0,482.0,495.982566144697
87,Concrete,concrete,mlp,0.15,0.0055,0.2,870123,0,0.5416871416871417,0.84375,13,153.82957458496094,0.8793442156191511,8258.0,162.0,792.5220414821637
87,Concrete,concrete,mlp,0.15,0.0055,0.2,870124,1,0.5993447993447993,0.8717105263157895,19,122.53376007080078,0.8880544213990101,3831.0,164.0,306.9950832943787
87,Concrete,concrete,mlp,0.15,0.0055,0.2,870125,2,0.6004914004914005,0.8799342105263158,10,116.8681640625,0.8866851285092884,3964.0,188.0,388.954184250126
87,Concrete,concrete,mlp,0.15,0.0055,0.2,870126,3,0.5847665847665847,0.8240131578947368,12,121.82958221435548,0.883918790922715,2501.0,186.0,256.7815101402573
87,Concrete,concrete,mlp,0.15,0.0055,0.2,870127,4,0.5926289926289926,0.8667763157894737,15,118.90032196044922,0.8642097296892688,5639.0,140.0,534.7305999197055
87,Concrete,concrete,mlp,0.15,0.0055,0.2,870128,5,0.6687960687960688,0.8717105263157895,13,128.89710998535156,0.8863414474021758,5387.0,179.0,483.9833871185117
87,Concrete,concrete,mlp,0.15,0.0055,0.2,870129,6,0.5847665847665847,0.850328947368421,20,106.30225372314452,0.8724359159106776,2532.0,154.0,236.9229797748095
87,Concrete,concrete,mlp,0.15,0.0055,0.2,870130,7,0.5885339885339885,0.8470394736842105,18,124.88745880126952,0.8826160704170118,3951.0,186.0,337.2888752028091
91,Concrete,concrete,mlp,0.15,0.0022,0.4,910123,0,0.6656838656838657,0.8289473684210527,10,440.0482177734375,0.95373848160658,5049.0,660.0,753.168363807302
91,Concrete,concrete,mlp,0.15,0.0022,0.4,910124,1,0.5860769860769861,0.8125,8,426.4372863769531,0.966975434429409,6074.0,692.0,842.1209618641437
91,Concrete,concrete,mlp,0.15,0.0022,0.4,910125,2,0.6036036036036037,0.8569078947368421,8,434.151123046875,0.9599719385640008,3762.0,719.0,722.1775757467349
91,Concrete,concrete,mlp,0.15,0.0022,0.4,910126,3,0.6378378378378379,0.8700657894736842,10,374.3440551757813,0.957990714738785,2887.0,534.0,538.8669062572609
91,Concrete,concrete,mlp,0.15,0.0022,0.4,910127,4,0.6247338247338248,0.8651315789473685,8,460.9196166992188,0.968266677106087,5544.0,776.0,846.0882944049371
91,Concrete,concrete,mlp,0.15,0.0022,0.4,910128,5,0.6104832104832105,0.8799342105263158,7,525.8521118164062,0.9765846341161613,5791.0,979.0,1032.3133091917227
91,Concrete,concrete,mlp,0.15,0.0022,0.4,910129,6,0.62997542997543,0.8930921052631579,10,394.3086853027344,0.95387810415775,4884.0,560.0,660.0347429346095
91,Concrete,concrete,mlp,0.15,0.0022,0.4,910130,7,0.6681408681408681,0.8092105263157895,11,410.8167114257813,0.9423402173002642,3222.0,584.0,621.4401084694834
95,Concrete,concrete,mlp,0.15,0.0055,0.4,950123,0,0.5348075348075348,0.8470394736842105,13,117.08038330078124,0.8731433833497589,3943.0,145.0,307.737853284095
95,Concrete,concrete,mlp,0.15,0.0055,0.4,950124,1,0.5457821457821458,0.8108552631578947,12,158.45016479492188,0.8787174697707638,4439.0,214.0,384.666028309352
95,Concrete,concrete,mlp,0.15,0.0055,0.4,950125,2,0.5728091728091728,0.8322368421052632,12,138.09002685546875,0.8851761567411127,4954.0,177.0,369.9876168730347
95,Concrete,concrete,mlp,0.15,0.0055,0.4,950126,3,0.5934479934479935,0.8569078947368421,11,133.31832885742188,0.8959457125491328,3212.0,200.0,311.8715115662748
95,Concrete,concrete,mlp,0.15,0.0055,0.4,950127,4,0.5896805896805897,0.8700657894736842,10,98.21221923828124,0.8517074718360843,3519.0,164.0,321.4427592559504
95,Concrete,concrete,mlp,0.15,0.0055,0.4,950128,5,0.5490581490581491,0.8421052631578947,14,157.66880798339844,0.8760756637669556,4584.0,200.0,375.5221862671419
95,Concrete,concrete,mlp,0.15,0.0055,0.4,950129,6,0.579033579033579,0.8782894736842105,17,145.15756225585938,0.8889580434420986,4886.0,176.0,374.03327171464815
95,Concrete,concrete,mlp,0.15,0.0055,0.4,950130,7,0.5726453726453726,0.837171052631579,11,127.75241088867188,0.8753672542382764,3902.0,180.0,354.8234321287429
99,Concrete,concrete,mlp,0.12,0.0022,0.0,990123,0,0.6185094185094185,0.837171052631579,11,315.6366577148437,0.9669576280769164,9801.0,1519.0,3389.141032958112
99,Concrete,concrete,mlp,0.12,0.0022,0.0,990124,1,0.6245700245700245,0.8552631578947368,8,343.4437255859375,0.9706017024398494,10245.0,1602.0,3470.289734667925
99,Concrete,concrete,mlp,0.12,0.0022,0.0,990125,2,0.6085176085176085,0.8470394736842105,8,341.5820007324219,0.9715150174510055,10980.0,1704.0,3863.158004233701
99,Concrete,concrete,mlp,0.12,0.0022,0.0,990126,3,0.6193284193284193,0.868421052631579,19,281.9871520996094,0.9691877323040856,8709.0,1321.0,2815.5745279967614
99,Concrete,concrete,mlp,0.12,0.0022,0.0,990127,4,0.6345618345618346,0.9029605263157896,19,254.6077117919922,0.964105304651587,9063.0,1147.0,2777.2821933893506
99,Concrete,concrete,mlp,0.12,0.0022,0.0,990128,5,0.6178542178542179,0.8618421052631579,14,291.61737060546875,0.967669852947514,9343.0,1423.0,3297.235702390525
99,Concrete,concrete,mlp,0.12,0.0022,0.0,990129,6,0.6339066339066339,0.8453947368421053,8,378.3279724121094,0.9732225743337894,10530.0,1955.0,4002.8141883623034
99,Concrete,concrete,mlp,0.12,0.0022,0.0,990130,7,0.6296478296478296,0.8766447368421053,8,357.7298889160156,0.9775684164342976,9799.0,1726.0,3460.5359522303997
103,Concrete,concrete,mlp,0.12,0.0055,0.0,1030123,0,0.5659295659295659,0.8536184210526315,11,101.47588348388672,0.9306368984346384,5491.0,452.0,1676.7821594731329
103,Concrete,concrete,mlp,0.12,0.0055,0.0,1030124,1,0.6406224406224407,0.875,14,80.26688385009766,0.9173637013434492,4764.0,327.0,1245.661979349767
103,Concrete,concrete,mlp,0.12,0.0055,0.0,1030125,2,0.5682227682227682,0.8289473684210527,9,116.5884246826172,0.924137755854766,7336.0,363.0,2126.143763293234
103,Concrete,concrete,mlp,0.12,0.0055,0.0,1030126,3,0.5903357903357903,0.8700657894736842,20,83.60449981689453,0.90195743164107,5161.0,302.0,1356.730004491082
103,Concrete,concrete,mlp,0.12,0.0055,0.0,1030127,4,0.6076986076986077,0.8322368421052632,11,104.32797241210938,0.934938835728189,5033.0,526.0,1583.9479107228751
103,Concrete,concrete,mlp,0.12,0.0055,0.0,1030128,5,0.5975429975429976,0.8536184210526315,13,105.61415100097656,0.9230162261456064,5262.0,464.0,1559.7407441286073
103,Concrete,concrete,mlp,0.12,0.0055,0.0,1030129,6,0.5523341523341523,0.84375,12,105.5112533569336,0.9298901854260164,5247.0,498.0,1654.2868586906748
103,Concrete,concrete,mlp,0.12,0.0055,0.0,1030130,7,0.6314496314496314,0.8305921052631579,10,124.9260482788086,0.9360021275853896,6429.0,525.0,2022.089133307648
107,Concrete,concrete,mlp,0.12,0.0022,0.1,1070123,0,0.647993447993448,0.8421052631578947,10,414.0128479003906,0.9599734924375678,3163.0,690.0,665.7058087709634
107,Concrete,concrete,mlp,0.12,0.0022,0.1,1070124,1,0.6217854217854217,0.8404605263157895,9,419.8553161621094,0.9569469256645629,6782.0,607.0,777.911073087246
107,Concrete,concrete,mlp,0.12,0.0022,0.1,1070125,2,0.6196560196560197,0.84375,9,472.376220703125,0.9568309542538664,6695.0,843.0,1060.4469425670673
107,Concrete,concrete,mlp,0.12,0.0022,0.1,1070126,3,0.5937755937755937,0.8536184210526315,9,437.8167114257813,0.9584425476906628,8480.0,644.0,916.1924833963554
