model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,cluster_ari,cluster_nmi
L-LSPIN,lspin_tf,linear,0.021,0.1,4,6,143,0.2998290650234211,0.4293202231007123
L-LSPIN,lspin_tf,linear,0.021,0.1,4,7,143,0.4350309147910922,0.5187899222643407
L-LSPIN,lspin_tf,linear,0.021,0.1,5,6,143,0.3244793826922003,0.4436129337752425
L-LSPIN,lspin_tf,linear,0.021,0.1,5,7,143,0.2023811868776275,0.2757277842651083
L-LSPIN,lspin_tf,linear,0.021,0.1,6,7,143,0.4433723268126299,0.4375911029533801
L-LSPIN,lspin_tf,linear,0.007,0.2,0,1,147,0.8754919434350581,0.7909965204513933
L-LSPIN,lspin_tf,linear,0.007,0.2,0,2,147,0.8889178731072337,0.8405704416480426
L-LSPIN,lspin_tf,linear,0.007,0.2,0,3,147,0.7716519598906797,0.7020649119237242
L-LSPIN,lspin_tf,linear,0.007,0.2,0,4,147,0.8210932200998641,0.7207168332217274
L-LSPIN,lspin_tf,linear,0.007,0.2,0,5,147,0.8218319264644527,0.7134734396866462
L-LSPIN,lspin_tf,linear,0.007,0.2,0,6,147,0.8609788475996918,0.7897698942649154
L-LSPIN,lspin_tf,linear,0.007,0.2,0,7,147,0.9028048174028191,0.8340607735086473
L-LSPIN,lspin_tf,linear,0.007,0.2,1,2,147,0.8317657777929884,0.7469011954038814
L-LSPIN,lspin_tf,linear,0.007,0.2,1,3,147,0.7635582135534191,0.7098937377656525
L-LSPIN,lspin_tf,linear,0.007,0.2,1,4,147,0.8053750392717182,0.7138280546685912
L-LSPIN,lspin_tf,linear,0.007,0.2,1,5,147,0.8495915289436397,0.7534159829026872
L-LSPIN,lspin_tf,linear,0.007,0.2,1,6,147,0.9057160233850235,0.8288111255837851
L-LSPIN,lspin_tf,linear,0.007,0.2,1,7,147,0.8610996081719295,0.7665842791562809
L-LSPIN,lspin_tf,linear,0.007,0.2,2,3,147,0.7289743422511168,0.7004758487383566
L-LSPIN,lspin_tf,linear,0.007,0.2,2,4,147,0.8189353461837494,0.7684095592679476
L-LSPIN,lspin_tf,linear,0.007,0.2,2,5,147,0.7767701827914834,0.6885861228622551
L-LSPIN,lspin_tf,linear,0.007,0.2,2,6,147,0.8063544030277542,0.7302032615824495
L-LSPIN,lspin_tf,linear,0.007,0.2,2,7,147,0.9103462154428024,0.8832033188319203
L-LSPIN,lspin_tf,linear,0.007,0.2,3,4,147,0.8682661767787977,0.8253861196088661
L-LSPIN,lspin_tf,linear,0.007,0.2,3,5,147,0.8512710466176284,0.8090350956337513
L-LSPIN,lspin_tf,linear,0.007,0.2,3,6,147,0.7604561315736857,0.7100822865112504
L-LSPIN,lspin_tf,linear,0.007,0.2,3,7,147,0.7581353126298263,0.6995507378249314
L-LSPIN,lspin_tf,linear,0.007,0.2,4,5,147,0.8341403801129437,0.7549623526330144
L-LSPIN,lspin_tf,linear,0.007,0.2,4,6,147,0.7930039727080292,0.7101681144938936
L-LSPIN,lspin_tf,linear,0.007,0.2,4,7,147,0.8264718320951593,0.7469767065057824
L-LSPIN,lspin_tf,linear,0.007,0.2,5,6,147,0.8397531994149017,0.7454702715922241
L-LSPIN,lspin_tf,linear,0.007,0.2,5,7,147,0.7981973527864514,0.6914975751398249
L-LSPIN,lspin_tf,linear,0.007,0.2,6,7,147,0.8486500059141276,0.7809885847210345
L-LSPIN,lspin_tf,linear,0.021,0.2,0,1,151,0.5177169237993409,0.5215884203039429
L-LSPIN,lspin_tf,linear,0.021,0.2,0,2,151,0.6999400302932047,0.6718423855405632
L-LSPIN,lspin_tf,linear,0.021,0.2,0,3,151,0.3662587145041991,0.4088627883252952
L-LSPIN,lspin_tf,linear,0.021,0.2,0,4,151,0.6023083067930395,0.5874444623400282
L-LSPIN,lspin_tf,linear,0.021,0.2,0,5,151,0.372208764800819,0.4499019440025064
L-LSPIN,lspin_tf,linear,0.021,0.2,0,6,151,0.7536954367197197,0.7208332186394709
L-LSPIN,lspin_tf,linear,0.021,0.2,0,7,151,0.6171011506756507,0.5735688031541689
L-LSPIN,lspin_tf,linear,0.021,0.2,1,2,151,0.5737546205845796,0.5887197065532724
L-LSPIN,lspin_tf,linear,0.021,0.2,1,3,151,0.3971120979312639,0.504404819555277
L-LSPIN,lspin_tf,linear,0.021,0.2,1,4,151,0.4815459690870494,0.4990357070825746
L-LSPIN,lspin_tf,linear,0.021,0.2,1,5,151,0.626420761859469,0.6126158940931936
L-LSPIN,lspin_tf,linear,0.021,0.2,1,6,151,0.5024830213967644,0.5311130608885269
L-LSPIN,lspin_tf,linear,0.021,0.2,1,7,151,0.736234175595066,0.6496692953746668
L-LSPIN,lspin_tf,linear,0.021,0.2,2,3,151,0.3446703582216754,0.3958261938124492
L-LSPIN,lspin_tf,linear,0.021,0.2,2,4,151,0.5708630442400205,0.5634146187448715
L-LSPIN,lspin_tf,linear,0.021,0.2,2,5,151,0.4324394193188647,0.4776718183772895
L-LSPIN,lspin_tf,linear,0.021,0.2,2,6,151,0.6136500922501517,0.6013721377818281
L-LSPIN,lspin_tf,linear,0.021,0.2,2,7,151,0.6587248302904836,0.6609641062701636
L-LSPIN,lspin_tf,linear,0.021,0.2,3,4,151,0.4141284807526963,0.4512963661547363
L-LSPIN,lspin_tf,linear,0.021,0.2,3,5,151,0.3626263648211966,0.4848636188277092
L-LSPIN,lspin_tf,linear,0.021,0.2,3,6,151,0.4178412615571569,0.4712882299832346
L-LSPIN,lspin_tf,linear,0.021,0.2,3,7,151,0.3303301700824055,0.4044034852208178
L-LSPIN,lspin_tf,linear,0.021,0.2,4,5,151,0.3611216174862165,0.4466029437763641
L-LSPIN,lspin_tf,linear,0.021,0.2,4,6,151,0.6406516539182839,0.6161117861265656
L-LSPIN,lspin_tf,linear,0.021,0.2,4,7,151,0.4889560967625692,0.5198221407933519
L-LSPIN,lspin_tf,linear,0.021,0.2,5,6,151,0.3575523207655288,0.4456510635594579
L-LSPIN,lspin_tf,linear,0.021,0.2,5,7,151,0.5457456946112909,0.5436004127099413
L-LSPIN,lspin_tf,linear,0.021,0.2,6,7,151,0.5799539737444379,0.5880487439111174
L-LSPIN,lspin_tf,linear,0.007,0.4,0,1,155,0.8209726093829317,0.7412866422946462
L-LSPIN,lspin_tf,linear,0.007,0.4,0,2,155,0.8914913667991606,0.8394629875955693
L-LSPIN,lspin_tf,linear,0.007,0.4,0,3,155,0.9189805683422022,0.8488377599949968
L-LSPIN,lspin_tf,linear,0.007,0.4,0,4,155,0.8624453408150412,0.8199777922378648
L-LSPIN,lspin_tf,linear,0.007,0.4,0,5,155,0.6018207592422542,0.7082034981296963
L-LSPIN,lspin_tf,linear,0.007,0.4,0,6,155,0.8024124007567146,0.762356513334194
L-LSPIN,lspin_tf,linear,0.007,0.4,0,7,155,0.5547267163827799,0.6585844900881574
L-LSPIN,lspin_tf,linear,0.007,0.4,1,2,155,0.7842442813173108,0.7155119575873192
L-LSPIN,lspin_tf,linear,0.007,0.4,1,3,155,0.8022805363606001,0.7610265904552296
L-LSPIN,lspin_tf,linear,0.007,0.4,1,4,155,0.7435515562442289,0.7116717864152252
L-LSPIN,lspin_tf,linear,0.007,0.4,1,5,155,0.5469998497131909,0.6625763262214145
L-LSPIN,lspin_tf,linear,0.007,0.4,1,6,155,0.8704498359565598,0.77778700638746
L-LSPIN,lspin_tf,linear,0.007,0.4,1,7,155,0.4956902204766679,0.6258386137965426
L-LSPIN,lspin_tf,linear,0.007,0.4,2,3,155,0.8542558695520178,0.7787159677076377
L-LSPIN,lspin_tf,linear,0.007,0.4,2,4,155,0.87855750245254,0.8124163311211559
L-LSPIN,lspin_tf,linear,0.007,0.4,2,5,155,0.580746533128805,0.6810132307770231
L-LSPIN,lspin_tf,linear,0.007,0.4,2,6,155,0.7631240965442769,0.7327398120161023
L-LSPIN,lspin_tf,linear,0.007,0.4,2,7,155,0.541084998468233,0.6564804261103163
L-LSPIN,lspin_tf,linear,0.007,0.4,3,4,155,0.8594873708539608,0.8112764834865988
L-LSPIN,lspin_tf,linear,0.007,0.4,3,5,155,0.5843933691114593,0.6676294016384146
L-LSPIN,lspin_tf,linear,0.007,0.4,3,6,155,0.7720377700020429,0.7530743614138986
L-LSPIN,lspin_tf,linear,0.007,0.4,3,7,155,0.5639444405340133,0.6730100604899324
L-LSPIN,lspin_tf,linear,0.007,0.4,4,5,155,0.588147563377637,0.666482471752891
L-LSPIN,lspin_tf,linear,0.007,0.4,4,6,155,0.7229221157315378,0.7248841117399352
L-LSPIN,lspin_tf,linear,0.007,0.4,4,7,155,0.540490024586159,0.6516323176908434
L-LSPIN,lspin_tf,linear,0.007,0.4,5,6,155,0.5318060601196472,0.6675003390822842
L-LSPIN,lspin_tf,linear,0.007,0.4,5,7,155,0.7135390710241051,0.7346736664798854
L-LSPIN,lspin_tf,linear,0.007,0.4,6,7,155,0.5370242535794407,0.7121783340105302
L-LSPIN,lspin_tf,linear,0.021,0.4,0,1,159,0.5305577570625192,0.5165459856115155
L-LSPIN,lspin_tf,linear,0.021,0.4,0,2,159,0.4967647199589998,0.4993777803748842
L-LSPIN,lspin_tf,linear,0.021,0.4,0,3,159,0.6505375751780609,0.6256504101342902
L-LSPIN,lspin_tf,linear,0.021,0.4,0,4,159,0.4725394975567392,0.4858974391094864
L-LSPIN,lspin_tf,linear,0.021,0.4,0,5,159,0.6482486995012692,0.5883550121545332
L-LSPIN,lspin_tf,linear,0.021,0.4,0,6,159,0.4799622179288144,0.4997540346493009
L-LSPIN,lspin_tf,linear,0.021,0.4,0,7,159,0.4946337271345892,0.5410662230432113
L-LSPIN,lspin_tf,linear,0.021,0.4,1,2,159,0.641645606031913,0.595261205900209
L-LSPIN,lspin_tf,linear,0.021,0.4,1,3,159,0.5438370837817877,0.569989981915713
L-LSPIN,lspin_tf,linear,0.021,0.4,1,4,159,0.6655176596227809,0.6070094413353292
L-LSPIN,lspin_tf,linear,0.021,0.4,1,5,159,0.5896743870414601,0.5947126450646566
L-LSPIN,lspin_tf,linear,0.021,0.4,1,6,159,0.5932954887516387,0.587293412614461
L-LSPIN,lspin_tf,linear,0.021,0.4,1,7,159,0.6640773582314752,0.6659684439761501
L-LSPIN,lspin_tf,linear,0.021,0.4,2,3,159,0.5169799623944259,0.5221754295755562
L-LSPIN,lspin_tf,linear,0.021,0.4,2,4,159,0.6243800896548325,0.5700679058874084
L-LSPIN,lspin_tf,linear,0.021,0.4,2,5,159,0.5400878108684961,0.5253109685164584
L-LSPIN,lspin_tf,linear,0.021,0.4,2,6,159,0.546961640934787,0.5329046454568324
L-LSPIN,lspin_tf,linear,0.021,0.4,2,7,159,0.5993384848260448,0.5608948784570188
L-LSPIN,lspin_tf,linear,0.021,0.4,3,4,159,0.4777312103459681,0.5435921738908871
L-LSPIN,lspin_tf,linear,0.021,0.4,3,5,159,0.5181672459660113,0.492630436885366
L-LSPIN,lspin_tf,linear,0.021,0.4,3,6,159,0.4509490045049748,0.5089846287777904
L-LSPIN,lspin_tf,linear,0.021,0.4,3,7,159,0.4841617309120998,0.5304423441657401
L-LSPIN,lspin_tf,linear,0.021,0.4,4,5,159,0.4711587939258084,0.4829068960997232
L-LSPIN,lspin_tf,linear,0.021,0.4,4,6,159,0.5670365616480153,0.5764366355348101
L-LSPIN,lspin_tf,linear,0.021,0.4,4,7,159,0.6182189809384679,0.6212666962369668
L-LSPIN,lspin_tf,linear,0.021,0.4,5,6,159,0.5263591621944832,0.582518711942619
L-LSPIN,lspin_tf,linear,0.021,0.4,5,7,159,0.5043412115374386,0.552929732684437
L-LSPIN,lspin_tf,linear,0.021,0.4,6,7,159,0.752897941974085,0.7060243980159602
L-LSPIN,lspin_tf,linear,0.007,0.0,0,1,163,0.4650993765163915,0.4239495089700019
L-LSPIN,lspin_tf,linear,0.007,0.0,0,2,163,0.4019661368808847,0.4820820368426027
L-LSPIN,lspin_tf,linear,0.007,0.0,0,3,163,0.2743775368481877,0.3865323215398553
L-LSPIN,lspin_tf,linear,0.007,0.0,0,4,163,0.2622349304705632,0.3557701748114155
L-LSPIN,lspin_tf,linear,0.007,0.0,0,5,163,0.225616378870566,0.2977675743829151
L-LSPIN,lspin_tf,linear,0.007,0.0,0,6,163,0.5580837320426087,0.5442125392205566
L-LSPIN,lspin_tf,linear,0.007,0.0,0,7,163,0.2416831958732299,0.287831544430577
L-LSPIN,lspin_tf,linear,0.007,0.0,1,2,163,0.367065269159813,0.387612897233025
L-LSPIN,lspin_tf,linear,0.007,0.0,1,3,163,0.3183721524155462,0.409381936559857
L-LSPIN,lspin_tf,linear,0.007,0.0,1,4,163,0.2263064877352363,0.3264038387002831
L-LSPIN,lspin_tf,linear,0.007,0.0,1,5,163,0.2696379182335003,0.3649782593655914
L-LSPIN,lspin_tf,linear,0.007,0.0,1,6,163,0.3978095403209407,0.4163040091106952
L-LSPIN,lspin_tf,linear,0.007,0.0,1,7,163,0.3522601391693716,0.4084929411964588
L-LSPIN,lspin_tf,linear,0.007,0.0,2,3,163,0.4557574307283177,0.4662349420263837
L-LSPIN,lspin_tf,linear,0.007,0.0,2,4,163,0.2917601074047917,0.3886832304403939
L-LSPIN,lspin_tf,linear,0.007,0.0,2,5,163,0.2212968206773191,0.3067133383042124
L-LSPIN,lspin_tf,linear,0.007,0.0,2,6,163,0.2819598539758563,0.3842038187977007
L-LSPIN,lspin_tf,linear,0.007,0.0,2,7,163,0.4990042632711313,0.4723265223916562
L-LSPIN,lspin_tf,linear,0.007,0.0,3,4,163,0.2176879648351637,0.303890520742186
L-LSPIN,lspin_tf,linear,0.007,0.0,3,5,163,0.1930700957420478,0.2984333311555204
L-LSPIN,lspin_tf,linear,0.007,0.0,3,6,163,0.2480311131694614,0.3536194746343855
L-LSPIN,lspin_tf,linear,0.007,0.0,3,7,163,0.2995499996089882,0.3638169289949392
L-LSPIN,lspin_tf,linear,0.007,0.0,4,5,163,0.2688581704391112,0.3487774274641708
L-LSPIN,lspin_tf,linear,0.007,0.0,4,6,163,0.239110580992455,0.3267701549180815
L-LSPIN,lspin_tf,linear,0.007,0.0,4,7,163,0.2780436940054633,0.3365768324806804
L-LSPIN,lspin_tf,linear,0.007,0.0,5,6,163,0.1965541125938099,0.258388516479594
L-LSPIN,lspin_tf,linear,0.007,0.0,5,7,163,0.4013358773578136,0.4758461429298369
L-LSPIN,lspin_tf,linear,0.007,0.0,6,7,163,0.2010498262957736,0.2637397415544022
L-LSPIN,lspin_tf,linear,0.021,0.0,0,1,167,0.29058136845284,0.3565831293082585
L-LSPIN,lspin_tf,linear,0.021,0.0,0,2,167,0.2654901227805492,0.3352305924338497
L-LSPIN,lspin_tf,linear,0.021,0.0,0,3,167,0.4293351899241583,0.4553103766960863
L-LSPIN,lspin_tf,linear,0.021,0.0,0,4,167,0.344070137281133,0.4026452246439524
L-LSPIN,lspin_tf,linear,0.021,0.0,0,5,167,0.6366974718011476,0.6095737688381327
L-LSPIN,lspin_tf,linear,0.021,0.0,0,6,167,0.4699800583266357,0.4833565559863999
L-LSPIN,lspin_tf,linear,0.021,0.0,0,7,167,0.4292578433466876,0.4605538156770803
L-LSPIN,lspin_tf,linear,0.021,0.0,1,2,167,0.3289084764231691,0.3587620742575577
L-LSPIN,lspin_tf,linear,0.021,0.0,1,3,167,0.5109293946205095,0.495113970827146
L-LSPIN,lspin_tf,linear,0.021,0.0,1,4,167,0.3753404179857434,0.4255735633606115
L-LSPIN,lspin_tf,linear,0.021,0.0,1,5,167,0.2683776190968833,0.3305791876188538
L-LSPIN,lspin_tf,linear,0.021,0.0,1,6,167,0.4335272841661562,0.4212242853492324
L-LSPIN,lspin_tf,linear,0.021,0.0,1,7,167,0.3927356073570465,0.4065833085934275
L-LSPIN,lspin_tf,linear,0.021,0.0,2,3,167,0.3576756376222297,0.4045245722392149
L-LSPIN,lspin_tf,linear,0.021,0.0,2,4,167,0.3727370949644578,0.4097966824932185
L-LSPIN,lspin_tf,linear,0.021,0.0,2,5,167,0.2555131804558393,0.3408256316959337
L-LSPIN,lspin_tf,linear,0.021,0.0,2,6,167,0.2945897561983674,0.3620508467912504
L-LSPIN,lspin_tf,linear,0.021,0.0,2,7,167,0.3959581761010181,0.4498174628718699
L-LSPIN,lspin_tf,linear,0.021,0.0,3,4,167,0.514999321987502,0.5296218232201364
L-LSPIN,lspin_tf,linear,0.021,0.0,3,5,167,0.3230582072664946,0.359206838797548
L-LSPIN,lspin_tf,linear,0.021,0.0,3,6,167,0.4787785468115536,0.4993212490425856
L-LSPIN,lspin_tf,linear,0.021,0.0,3,7,167,0.4977430428666565,0.5110078070469065
L-LSPIN,lspin_tf,linear,0.021,0.0,4,5,167,0.2955606124897235,0.3745929667433482
L-LSPIN,lspin_tf,linear,0.021,0.0,4,6,167,0.3339512592749438,0.4044180159686218
L-LSPIN,lspin_tf,linear,0.021,0.0,4,7,167,0.4047307140696304,0.4399425435352195
L-LSPIN,lspin_tf,linear,0.021,0.0,5,6,167,0.428210047341426,0.4214225436080507
L-LSPIN,lspin_tf,linear,0.021,0.0,5,7,167,0.3616272476167776,0.3920197493234253
L-LSPIN,lspin_tf,linear,0.021,0.0,6,7,167,0.4577664522900106,0.464232634537898
L-LSPIN,lspin_tf,linear,0.007,0.1,0,1,171,0.7949383174245976,0.7332635082753017
L-LSPIN,lspin_tf,linear,0.007,0.1,0,2,171,0.8619958462073156,0.7843916346833926
L-LSPIN,lspin_tf,linear,0.007,0.1,0,3,171,0.8250180458572581,0.7728871598717014
L-LSPIN,lspin_tf,linear,0.007,0.1,0,4,171,0.8780806698595403,0.8076262462855267
L-LSPIN,lspin_tf,linear,0.007,0.1,0,5,171,0.8687526556722148,0.7851940644031506
L-LSPIN,lspin_tf,linear,0.007,0.1,0,6,171,0.7682884689060075,0.7362621095405149
L-LSPIN,lspin_tf,linear,0.007,0.1,0,7,171,0.8562802088385193,0.7664316975685587
L-LSPIN,lspin_tf,linear,0.007,0.1,1,2,171,0.8217738061443022,0.7468697246982324
L-LSPIN,lspin_tf,linear,0.007,0.1,1,3,171,0.7712334778344698,0.6782659914509693
L-LSPIN,lspin_tf,linear,0.007,0.1,1,4,171,0.800446963147082,0.7168846927903935
L-LSPIN,lspin_tf,linear,0.007,0.1,1,5,171,0.8088886287064283,0.7274814483398861
L-LSPIN,lspin_tf,linear,0.007,0.1,1,6,171,0.8902037606720582,0.8112097998868467
L-LSPIN,lspin_tf,linear,0.007,0.1,1,7,171,0.8048898336983484,0.7338113219235097
L-LSPIN,lspin_tf,linear,0.007,0.1,2,3,171,0.8306463079381351,0.7579161518565495
L-LSPIN,lspin_tf,linear,0.007,0.1,2,4,171,0.9142805499958462,0.8398599654544081
L-LSPIN,lspin_tf,linear,0.007,0.1,2,5,171,0.920868089405347,0.8396832263893347
L-LSPIN,lspin_tf,linear,0.007,0.1,2,6,171,0.7833598042521641,0.7073260985767454
L-LSPIN,lspin_tf,linear,0.007,0.1,2,7,171,0.8329764240207286,0.7415420803560526
L-LSPIN,lspin_tf,linear,0.007,0.1,3,4,171,0.8155876369520363,0.7535948198396342
L-LSPIN,lspin_tf,linear,0.007,0.1,3,5,171,0.8503881167930967,0.7775650481973713
L-LSPIN,lspin_tf,linear,0.007,0.1,3,6,171,0.7450426905814443,0.6544907374349366
L-LSPIN,lspin_tf,linear,0.007,0.1,3,7,171,0.8358589962654874,0.7395571377000283
L-LSPIN,lspin_tf,linear,0.007,0.1,4,5,171,0.924291514286262,0.8528731562445679
L-LSPIN,lspin_tf,linear,0.007,0.1,4,6,171,0.7711259198707622,0.700029920725479
L-LSPIN,lspin_tf,linear,0.007,0.1,4,7,171,0.8904371244367958,0.8165761723951213
L-LSPIN,lspin_tf,linear,0.007,0.1,5,6,171,0.768566296686594,0.6820625567728793
L-LSPIN,lspin_tf,linear,0.007,0.1,5,7,171,0.8660983179981191,0.7675227165145713
L-LSPIN,lspin_tf,linear,0.007,0.1,6,7,171,0.7616954368659075,0.6912369251397052
L-LSPIN,lspin_tf,linear,0.021,0.1,0,1,175,0.6180072487865235,0.5315419281893041
L-LSPIN,lspin_tf,linear,0.021,0.1,0,2,175,0.6408588048943819,0.5545934607881291
L-LSPIN,lspin_tf,linear,0.021,0.1,0,3,175,0.374028044663192,0.3953590494621307
L-LSPIN,lspin_tf,linear,0.021,0.1,0,4,175,0.5711079022152006,0.5612305584265762
L-LSPIN,lspin_tf,linear,0.021,0.1,0,5,175,0.4641040935118182,0.5168490783738561
L-LSPIN,lspin_tf,linear,0.021,0.1,0,6,175,0.6666087941850021,0.5780821827458809
L-LSPIN,lspin_tf,linear,0.021,0.1,0,7,175,0.6627562955878435,0.5408922612873307
L-LSPIN,lspin_tf,linear,0.021,0.1,1,2,175,0.6868648474949942,0.6638383833619516
L-LSPIN,lspin_tf,linear,0.021,0.1,1,3,175,0.4688174364206584,0.5153381298479258
L-LSPIN,lspin_tf,linear,0.021,0.1,1,4,175,0.5187273140248451,0.5051882975314639
L-LSPIN,lspin_tf,linear,0.021,0.1,1,5,175,0.5617926535750584,0.5769145394573196
L-LSPIN,lspin_tf,linear,0.021,0.1,1,6,175,0.6378815308166558,0.5714178426242147
L-LSPIN,lspin_tf,linear,0.021,0.1,1,7,175,0.6751851553593335,0.6108604650185518
L-LSPIN,lspin_tf,linear,0.021,0.1,2,3,175,0.5292223593347208,0.5330370406534662
L-LSPIN,lspin_tf,linear,0.021,0.1,2,4,175,0.5775567400635134,0.5774925950563273
L-LSPIN,lspin_tf,linear,0.021,0.1,2,5,175,0.5447728665558241,0.603731069153285
L-LSPIN,lspin_tf,linear,0.021,0.1,2,6,175,0.6312552842704194,0.5542656281815916
L-LSPIN,lspin_tf,linear,0.021,0.1,2,7,175,0.771764541903991,0.6540856327747804
L-LSPIN,lspin_tf,linear,0.021,0.1,3,4,175,0.4318480925262666,0.50843061573162
L-LSPIN,lspin_tf,linear,0.021,0.1,3,5,175,0.3919329042396561,0.4587919535291544
L-LSPIN,lspin_tf,linear,0.021,0.1,3,6,175,0.3210427685930347,0.3343867521536903
L-LSPIN,lspin_tf,linear,0.021,0.1,3,7,175,0.4515015073798745,0.4516269967876463
L-LSPIN,lspin_tf,linear,0.021,0.1,4,5,175,0.4108019718963512,0.4717445589119041
L-LSPIN,lspin_tf,linear,0.021,0.1,4,6,175,0.4542277375230587,0.4210247683334726
L-LSPIN,lspin_tf,linear,0.021,0.1,4,7,175,0.4817447357049749,0.4503145085751384
L-LSPIN,lspin_tf,linear,0.021,0.1,5,6,175,0.4367870997791471,0.463440905245489
L-LSPIN,lspin_tf,linear,0.021,0.1,5,7,175,0.5200402891179793,0.5768829743929057
L-LSPIN,lspin_tf,linear,0.021,0.1,6,7,175,0.6826069412430418,0.5923225661593932
L-LSPIN,lspin_tf,linear,0.007,0.2,0,1,179,0.8602016709951917,0.7874487531689557
L-LSPIN,lspin_tf,linear,0.007,0.2,0,2,179,0.7877683255677217,0.7197601135327841
L-LSPIN,lspin_tf,linear,0.007,0.2,0,3,179,0.7813470549847538,0.7261601567746558
L-LSPIN,lspin_tf,linear,0.007,0.2,0,4,179,0.8349981071191702,0.7627231769376309
L-LSPIN,lspin_tf,linear,0.007,0.2,0,5,179,0.8778862601285493,0.8052928453873892
L-LSPIN,lspin_tf,linear,0.007,0.2,0,6,179,0.8488479706157128,0.7710277170726154
L-LSPIN,lspin_tf,linear,0.007,0.2,0,7,179,0.4988536122006698,0.6075799663035789
L-LSPIN,lspin_tf,linear,0.007,0.2,1,2,179,0.8116423782313525,0.7599865709478013
L-LSPIN,lspin_tf,linear,0.007,0.2,1,3,179,0.7747594776359181,0.7064976416317499
L-LSPIN,lspin_tf,linear,0.007,0.2,1,4,179,0.8294093382240639,0.7376424305090332
L-LSPIN,lspin_tf,linear,0.007,0.2,1,5,179,0.9017491577170168,0.837784304841995
L-LSPIN,lspin_tf,linear,0.007,0.2,1,6,179,0.8895650061071235,0.8192272305885384
L-LSPIN,lspin_tf,linear,0.007,0.2,1,7,179,0.4845652098533387,0.5859732543518933
L-LSPIN,lspin_tf,linear,0.007,0.2,2,3,179,0.6926552566606619,0.627076307015
L-LSPIN,lspin_tf,linear,0.007,0.2,2,4,179,0.7353328508398612,0.6576198456455674
L-LSPIN,lspin_tf,linear,0.007,0.2,2,5,179,0.7804617293653455,0.715197872817423
L-LSPIN,lspin_tf,linear,0.007,0.2,2,6,179,0.7967897037316277,0.729808959587593
L-LSPIN,lspin_tf,linear,0.007,0.2,2,7,179,0.4233206717629811,0.5168493999848436
L-LSPIN,lspin_tf,linear,0.007,0.2,3,4,179,0.779481284600373,0.7360286048493063
L-LSPIN,lspin_tf,linear,0.007,0.2,3,5,179,0.8406989468801829,0.7758565729353969
L-LSPIN,lspin_tf,linear,0.007,0.2,3,6,179,0.7445951223363102,0.6809913172798924
L-LSPIN,lspin_tf,linear,0.007,0.2,3,7,179,0.5527224120271285,0.6614078423109387
L-LSPIN,lspin_tf,linear,0.007,0.2,4,5,179,0.8515001963948664,0.7517176553793034
L-LSPIN,lspin_tf,linear,0.007,0.2,4,6,179,0.8160193827449582,0.7506190957192989
L-LSPIN,lspin_tf,linear,0.007,0.2,4,7,179,0.4923801320508278,0.6218737971134348
L-LSPIN,lspin_tf,linear,0.007,0.2,5,6,179,0.8531010239698784,0.7654636867952942
L-LSPIN,lspin_tf,linear,0.007,0.2,5,7,179,0.5009623660735756,0.594013608421639
L-LSPIN,lspin_tf,linear,0.007,0.2,6,7,179,0.510219646069622,0.6223919329287617
L-LSPIN,lspin_tf,linear,0.021,0.2,0,1,183,0.430829681620768,0.4667117061766421
L-LSPIN,lspin_tf,linear,0.021,0.2,0,2,183,0.5227957143597673,0.5684032735970634
L-LSPIN,lspin_tf,linear,0.021,0.2,0,3,183,0.5628534389287313,0.6411567071444412
L-LSPIN,lspin_tf,linear,0.021,0.2,0,4,183,0.4912090439702575,0.5699333736116835
L-LSPIN,lspin_tf,linear,0.021,0.2,0,5,183,0.3998853080633939,0.5051448525453823
L-LSPIN,lspin_tf,linear,0.021,0.2,0,6,183,0.4273668536597526,0.5001403646861865
L-LSPIN,lspin_tf,linear,0.021,0.2,0,7,183,0.7020008918368642,0.6724629781602972
L-LSPIN,lspin_tf,linear,0.021,0.2,1,2,183,0.4581200949112484,0.5395101337209488
L-LSPIN,lspin_tf,linear,0.021,0.2,1,3,183,0.4810238969128547,0.4825882547381873
L-LSPIN,lspin_tf,linear,0.021,0.2,1,4,183,0.507394211503558,0.5211462816366677
L-LSPIN,lspin_tf,linear,0.021,0.2,1,5,183,0.3028123216835788,0.3860350202157378
L-LSPIN,lspin_tf,linear,0.021,0.2,1,6,183,0.5833047946297144,0.6148048021544945
L-LSPIN,lspin_tf,linear,0.021,0.2,1,7,183,0.4314449647123283,0.4975756729185311
L-LSPIN,lspin_tf,linear,0.021,0.2,2,3,183,0.5084909220904985,0.5914647698014847
L-LSPIN,lspin_tf,linear,0.021,0.2,2,4,183,0.4983968258105485,0.5847204142124638
