histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
TGCT,40,0.4722222222222222,LSPIN,0.2,0.0009,0.0,40123
THCA,150,0.7515625,LSPIN,0.2,0.0009,0.0,40123
THYM,35,0.86,LSPIN,0.2,0.0009,0.0,40123
UCEC,162,0.702683615819209,LSPIN,0.2,0.0009,0.0,40123
UCS,16,0.5061728395061729,LSPIN,0.2,0.0009,0.0,40123
UVM,24,0.7272727272727273,LSPIN,0.2,0.0009,0.0,40123
ACC,24,0.7894736842105263,LSPIN,0.2,0.0009,0.0,40124
BLCA,121,0.6194048512128032,LSPIN,0.2,0.0009,0.0,40124
BRCA,321,0.6684782608695652,LSPIN,0.2,0.0009,0.0,40124
CESC,87,0.7044728434504792,LSPIN,0.2,0.0009,0.0,40124
CHOL,11,0.4545454545454545,LSPIN,0.2,0.0009,0.0,40124
COAD,130,0.4696657036731325,LSPIN,0.2,0.0009,0.0,40124
DLBC,14,0.4666666666666667,LSPIN,0.2,0.0009,0.0,40124
ESCA,48,0.4654255319148936,LSPIN,0.2,0.0009,0.0,40124
GBM,46,0.51010101010101,LSPIN,0.2,0.0009,0.0,40124
HNSC,150,0.59401137504182,LSPIN,0.2,0.0009,0.0,40124
KICH,19,1.0,LSPIN,0.2,0.0009,0.0,40124
KIRC,158,0.6966071778780153,LSPIN,0.2,0.0009,0.0,40124
KIRP,85,0.8398791540785498,LSPIN,0.2,0.0009,0.0,40124
LGG,152,0.7377294866991383,LSPIN,0.2,0.0009,0.0,40124
LIHC,110,0.657580283793876,LSPIN,0.2,0.0009,0.0,40124
LUAD,150,0.6963816454416818,LSPIN,0.2,0.0009,0.0,40124
LUSC,148,0.5912698412698413,LSPIN,0.2,0.0009,0.0,40124
MESO,25,0.6539792387543253,LSPIN,0.2,0.0009,0.0,40124
OV,112,0.5567928730512249,LSPIN,0.2,0.0009,0.0,40124
PAAD,53,0.714828897338403,LSPIN,0.2,0.0009,0.0,40124
PCPG,53,0.9333333333333332,LSPIN,0.2,0.0009,0.0,40124
PRAD,149,0.3035714285714285,LSPIN,0.2,0.0009,0.0,40124
READ,47,0.7417840375586855,LSPIN,0.2,0.0009,0.0,40124
SARC,77,0.7351885098743267,LSPIN,0.2,0.0009,0.0,40124
SKCM,29,0.3790322580645161,LSPIN,0.2,0.0009,0.0,40124
STAD,105,0.5513196480938416,LSPIN,0.2,0.0009,0.0,40124
TGCT,40,0.3888888888888889,LSPIN,0.2,0.0009,0.0,40124
THCA,150,0.6640625,LSPIN,0.2,0.0009,0.0,40124
THYM,35,0.82,LSPIN,0.2,0.0009,0.0,40124
UCEC,162,0.7168079096045198,LSPIN,0.2,0.0009,0.0,40124
UCS,16,0.3703703703703703,LSPIN,0.2,0.0009,0.0,40124
UVM,24,0.6,LSPIN,0.2,0.0009,0.0,40124
ACC,24,0.8571428571428571,LSPIN,0.2,0.0009,0.0,40125
BLCA,121,0.6189047261815454,LSPIN,0.2,0.0009,0.0,40125
BRCA,321,0.616191904047976,LSPIN,0.2,0.0009,0.0,40125
CESC,87,0.6182108626198083,LSPIN,0.2,0.0009,0.0,40125
CHOL,11,0.303030303030303,LSPIN,0.2,0.0009,0.0,40125
COAD,130,0.5856376392901362,LSPIN,0.2,0.0009,0.0,40125
DLBC,14,0.3777777777777777,LSPIN,0.2,0.0009,0.0,40125
ESCA,48,0.5877659574468085,LSPIN,0.2,0.0009,0.0,40125
GBM,46,0.5606060606060606,LSPIN,0.2,0.0009,0.0,40125
HNSC,150,0.5943459350953496,LSPIN,0.2,0.0009,0.0,40125
KICH,19,0.9310344827586208,LSPIN,0.2,0.0009,0.0,40125
KIRC,158,0.6919003726220828,LSPIN,0.2,0.0009,0.0,40125
KIRP,85,0.8867069486404834,LSPIN,0.2,0.0009,0.0,40125
LGG,152,0.7313600599475459,LSPIN,0.2,0.0009,0.0,40125
LIHC,110,0.6590739357729649,LSPIN,0.2,0.0009,0.0,40125
LUAD,150,0.7186173438447544,LSPIN,0.2,0.0009,0.0,40125
LUSC,148,0.5194444444444445,LSPIN,0.2,0.0009,0.0,40125
MESO,25,0.726643598615917,LSPIN,0.2,0.0009,0.0,40125
OV,112,0.5178173719376392,LSPIN,0.2,0.0009,0.0,40125
PAAD,53,0.7122940430925222,LSPIN,0.2,0.0009,0.0,40125
PCPG,53,0.5666666666666667,LSPIN,0.2,0.0009,0.0,40125
PRAD,149,0.1607142857142857,LSPIN,0.2,0.0009,0.0,40125
READ,47,0.5868544600938967,LSPIN,0.2,0.0009,0.0,40125
SARC,77,0.7172351885098743,LSPIN,0.2,0.0009,0.0,40125
SKCM,29,0.3064516129032258,LSPIN,0.2,0.0009,0.0,40125
STAD,105,0.5414222873900293,LSPIN,0.2,0.0009,0.0,40125
TGCT,40,0.7222222222222222,LSPIN,0.2,0.0009,0.0,40125
THCA,150,0.703125,LSPIN,0.2,0.0009,0.0,40125
THYM,35,0.76,LSPIN,0.2,0.0009,0.0,40125
UCEC,162,0.6744350282485876,LSPIN,0.2,0.0009,0.0,40125
UCS,16,0.5555555555555556,LSPIN,0.2,0.0009,0.0,40125
UVM,24,0.7454545454545455,LSPIN,0.2,0.0009,0.0,40125
ACC,24,0.8045112781954887,LSPIN,0.2,0.0007,0.0,80123
BLCA,121,0.6346586646661665,LSPIN,0.2,0.0007,0.0,80123
BRCA,321,0.6596701649175413,LSPIN,0.2,0.0007,0.0,80123
CESC,87,0.6533546325878594,LSPIN,0.2,0.0007,0.0,80123
CHOL,11,0.6666666666666666,LSPIN,0.2,0.0007,0.0,80123
COAD,130,0.4969046636401155,LSPIN,0.2,0.0007,0.0,80123
DLBC,14,0.6,LSPIN,0.2,0.0007,0.0,80123
ESCA,48,0.598404255319149,LSPIN,0.2,0.0007,0.0,80123
GBM,46,0.5290404040404041,LSPIN,0.2,0.0007,0.0,80123
HNSC,150,0.5935095349615256,LSPIN,0.2,0.0007,0.0,80123
KICH,19,0.9310344827586208,LSPIN,0.2,0.0007,0.0,80123
KIRC,158,0.6920964895077466,LSPIN,0.2,0.0007,0.0,80123
KIRP,85,0.8987915407854985,LSPIN,0.2,0.0007,0.0,80123
LGG,152,0.7426002248032971,LSPIN,0.2,0.0007,0.0,80123
LIHC,110,0.6071695294996265,LSPIN,0.2,0.0007,0.0,80123
LUAD,150,0.6464523953911462,LSPIN,0.2,0.0007,0.0,80123
LUSC,148,0.5218253968253969,LSPIN,0.2,0.0007,0.0,80123
MESO,25,0.6955017301038062,LSPIN,0.2,0.0007,0.0,80123
OV,112,0.558184855233853,LSPIN,0.2,0.0007,0.0,80123
PAAD,53,0.7110266159695817,LSPIN,0.2,0.0007,0.0,80123
PCPG,53,0.9333333333333332,LSPIN,0.2,0.0007,0.0,80123
PRAD,149,0.1428571428571428,LSPIN,0.2,0.0007,0.0,80123
READ,47,0.4976525821596244,LSPIN,0.2,0.0007,0.0,80123
SARC,77,0.696588868940754,LSPIN,0.2,0.0007,0.0,80123
SKCM,29,0.4354838709677419,LSPIN,0.2,0.0007,0.0,80123
STAD,105,0.4875366568914956,LSPIN,0.2,0.0007,0.0,80123
TGCT,40,0.8333333333333334,LSPIN,0.2,0.0007,0.0,80123
THCA,150,0.71875,LSPIN,0.2,0.0007,0.0,80123
THYM,35,0.82,LSPIN,0.2,0.0007,0.0,80123
UCEC,162,0.6574858757062146,LSPIN,0.2,0.0007,0.0,80123
UCS,16,0.4567901234567901,LSPIN,0.2,0.0007,0.0,80123
UVM,24,0.6727272727272727,LSPIN,0.2,0.0007,0.0,80123
ACC,24,0.7969924812030075,LSPIN,0.2,0.0007,0.0,80124
BLCA,121,0.5898974743685922,LSPIN,0.2,0.0007,0.0,80124
BRCA,321,0.6270614692653673,LSPIN,0.2,0.0007,0.0,80124
CESC,87,0.6182108626198083,LSPIN,0.2,0.0007,0.0,80124
CHOL,11,0.6060606060606061,LSPIN,0.2,0.0007,0.0,80124
COAD,130,0.5538588526619893,LSPIN,0.2,0.0007,0.0,80124
DLBC,14,0.4444444444444444,LSPIN,0.2,0.0007,0.0,80124
ESCA,48,0.5824468085106383,LSPIN,0.2,0.0007,0.0,80124
GBM,46,0.5643939393939394,LSPIN,0.2,0.0007,0.0,80124
HNSC,150,0.5702576112412178,LSPIN,0.2,0.0007,0.0,80124
KICH,19,0.9310344827586208,LSPIN,0.2,0.0007,0.0,80124
KIRC,158,0.6316924887232791,LSPIN,0.2,0.0007,0.0,80124
KIRP,85,0.8655589123867069,LSPIN,0.2,0.0007,0.0,80124
LGG,152,0.716373173473211,LSPIN,0.2,0.0007,0.0,80124
LIHC,110,0.6422703510082151,LSPIN,0.2,0.0007,0.0,80124
LUAD,150,0.6826359409743279,LSPIN,0.2,0.0007,0.0,80124
LUSC,148,0.5970238095238095,LSPIN,0.2,0.0007,0.0,80124
MESO,25,0.7024221453287197,LSPIN,0.2,0.0007,0.0,80124
OV,112,0.5180957683741648,LSPIN,0.2,0.0007,0.0,80124
PAAD,53,0.6831432192648923,LSPIN,0.2,0.0007,0.0,80124
PCPG,53,0.5333333333333333,LSPIN,0.2,0.0007,0.0,80124
PRAD,149,0.2232142857142857,LSPIN,0.2,0.0007,0.0,80124
READ,47,0.6291079812206573,LSPIN,0.2,0.0007,0.0,80124
SARC,77,0.6786355475763016,LSPIN,0.2,0.0007,0.0,80124
SKCM,29,0.4758064516129032,LSPIN,0.2,0.0007,0.0,80124
STAD,105,0.5634164222873901,LSPIN,0.2,0.0007,0.0,80124
TGCT,40,0.75,LSPIN,0.2,0.0007,0.0,80124
THCA,150,0.7953125,LSPIN,0.2,0.0007,0.0,80124
THYM,35,0.64,LSPIN,0.2,0.0007,0.0,80124
UCEC,162,0.6398305084745762,LSPIN,0.2,0.0007,0.0,80124
UCS,16,0.4567901234567901,LSPIN,0.2,0.0007,0.0,80124
UVM,24,0.6818181818181818,LSPIN,0.2,0.0007,0.0,80124
ACC,24,0.8721804511278195,LSPIN,0.2,0.0007,0.0,80125
BLCA,121,0.6284071017754439,LSPIN,0.2,0.0007,0.0,80125
BRCA,321,0.6795352323838081,LSPIN,0.2,0.0007,0.0,80125
CESC,87,0.6501597444089456,LSPIN,0.2,0.0007,0.0,80125
CHOL,11,0.5151515151515151,LSPIN,0.2,0.0007,0.0,80125
COAD,130,0.5732562938505984,LSPIN,0.2,0.0007,0.0,80125
DLBC,14,0.3777777777777777,LSPIN,0.2,0.0007,0.0,80125
ESCA,48,0.6196808510638298,LSPIN,0.2,0.0007,0.0,80125
GBM,46,0.5227272727272727,LSPIN,0.2,0.0007,0.0,80125
HNSC,150,0.5966878554700569,LSPIN,0.2,0.0007,0.0,80125
KICH,19,0.9655172413793104,LSPIN,0.2,0.0007,0.0,80125
KIRC,158,0.6832712296528731,LSPIN,0.2,0.0007,0.0,80125
KIRP,85,0.8927492447129909,LSPIN,0.2,0.0007,0.0,80125
LGG,152,0.7122517796927689,LSPIN,0.2,0.0007,0.0,80125
LIHC,110,0.6400298730395818,LSPIN,0.2,0.0007,0.0,80125
LUAD,150,0.6747523751768749,LSPIN,0.2,0.0007,0.0,80125
LUSC,148,0.5176587301587302,LSPIN,0.2,0.0007,0.0,80125
MESO,25,0.7923875432525952,LSPIN,0.2,0.0007,0.0,80125
OV,112,0.4898385300668151,LSPIN,0.2,0.0007,0.0,80125
PAAD,53,0.7731305449936628,LSPIN,0.2,0.0007,0.0,80125
PCPG,53,0.8666666666666667,LSPIN,0.2,0.0007,0.0,80125
PRAD,149,0.1428571428571428,LSPIN,0.2,0.0007,0.0,80125
READ,47,0.5586854460093896,LSPIN,0.2,0.0007,0.0,80125
SARC,77,0.7109515260323159,LSPIN,0.2,0.0007,0.0,80125
SKCM,29,0.3709677419354839,LSPIN,0.2,0.0007,0.0,80125
STAD,105,0.5073313782991202,LSPIN,0.2,0.0007,0.0,80125
TGCT,40,0.3888888888888889,LSPIN,0.2,0.0007,0.0,80125
THCA,150,0.7171875,LSPIN,0.2,0.0007,0.0,80125
THYM,35,0.88,LSPIN,0.2,0.0007,0.0,80125
UCEC,162,0.6511299435028248,LSPIN,0.2,0.0007,0.0,80125
UCS,16,0.5061728395061729,LSPIN,0.2,0.0007,0.0,80125
UVM,24,0.6545454545454545,LSPIN,0.2,0.0007,0.0,80125
ACC,24,0.7969924812030075,LSPIN,0.2,0.0006,0.0,120123
BLCA,121,0.5988997249312328,LSPIN,0.2,0.0006,0.0,120123
BRCA,321,0.693215892053973,LSPIN,0.2,0.0006,0.0,120123
CESC,87,0.6166134185303515,LSPIN,0.2,0.0006,0.0,120123
CHOL,11,0.2727272727272727,LSPIN,0.2,0.0006,0.0,120123
COAD,130,0.5835740817168799,LSPIN,0.2,0.0006,0.0,120123
DLBC,14,0.4222222222222222,LSPIN,0.2,0.0006,0.0,120123
ESCA,48,0.5159574468085106,LSPIN,0.2,0.0006,0.0,120123
GBM,46,0.5909090909090909,LSPIN,0.2,0.0006,0.0,120123
HNSC,150,0.6078956172632988,LSPIN,0.2,0.0006,0.0,120123
KICH,19,0.9655172413793104,LSPIN,0.2,0.0006,0.0,120123
KIRC,158,0.6365954108648755,LSPIN,0.2,0.0006,0.0,120123
KIRP,85,0.8882175226586103,LSPIN,0.2,0.0006,0.0,120123
LGG,152,0.7553390783064818,LSPIN,0.2,0.0006,0.0,120123
LIHC,110,0.640403286034354,LSPIN,0.2,0.0006,0.0,120123
LUAD,150,0.6840509399636143,LSPIN,0.2,0.0006,0.0,120123
LUSC,148,0.5662698412698413,LSPIN,0.2,0.0006,0.0,120123
MESO,25,0.754325259515571,LSPIN,0.2,0.0006,0.0,120123
OV,112,0.6109409799554566,LSPIN,0.2,0.0006,0.0,120123
PAAD,53,0.6869455006337135,LSPIN,0.2,0.0006,0.0,120123
PCPG,53,0.8666666666666667,LSPIN,0.2,0.0006,0.0,120123
PRAD,149,0.2678571428571428,LSPIN,0.2,0.0006,0.0,120123
READ,47,0.647887323943662,LSPIN,0.2,0.0006,0.0,120123
SARC,77,0.7199281867145422,LSPIN,0.2,0.0006,0.0,120123
SKCM,29,0.3830645161290322,LSPIN,0.2,0.0006,0.0,120123
STAD,105,0.4974340175953079,LSPIN,0.2,0.0006,0.0,120123
TGCT,40,0.1388888888888889,LSPIN,0.2,0.0006,0.0,120123
THCA,150,0.7578125,LSPIN,0.2,0.0006,0.0,120123
THYM,35,0.92,LSPIN,0.2,0.0006,0.0,120123
UCEC,162,0.7122175141242938,LSPIN,0.2,0.0006,0.0,120123
UCS,16,0.5555555555555556,LSPIN,0.2,0.0006,0.0,120123
UVM,24,0.5636363636363636,LSPIN,0.2,0.0006,0.0,120123
ACC,24,0.8796992481203008,LSPIN,0.2,0.0006,0.0,120124
BLCA,121,0.6371592898224556,LSPIN,0.2,0.0006,0.0,120124
BRCA,321,0.6023238380809596,LSPIN,0.2,0.0006,0.0,120124
CESC,87,0.6437699680511182,LSPIN,0.2,0.0006,0.0,120124
CHOL,11,0.696969696969697,LSPIN,0.2,0.0006,0.0,120124
COAD,130,0.6075113495666529,LSPIN,0.2,0.0006,0.0,120124
DLBC,14,0.4444444444444444,LSPIN,0.2,0.0006,0.0,120124
ESCA,48,0.5319148936170213,LSPIN,0.2,0.0006,0.0,120124
GBM,46,0.5669191919191919,LSPIN,0.2,0.0006,0.0,120124
HNSC,150,0.570926731348277,LSPIN,0.2,0.0006,0.0,120124
KICH,19,1.0,LSPIN,0.2,0.0006,0.0,120124
KIRC,158,0.6990586389488135,LSPIN,0.2,0.0006,0.0,120124
KIRP,85,0.8368580060422961,LSPIN,0.2,0.0006,0.0,120124
LGG,152,0.7373548145372799,LSPIN,0.2,0.0006,0.0,120124
LIHC,110,0.6213592233009708,LSPIN,0.2,0.0006,0.0,120124
LUAD,150,0.6680816656559531,LSPIN,0.2,0.0006,0.0,120124
LUSC,148,0.5470238095238096,LSPIN,0.2,0.0006,0.0,120124
MESO,25,0.7820069204152249,LSPIN,0.2,0.0006,0.0,120124
OV,112,0.5225501113585747,LSPIN,0.2,0.0006,0.0,120124
PAAD,53,0.6692015209125475,LSPIN,0.2,0.0006,0.0,120124
PCPG,53,0.8666666666666667,LSPIN,0.2,0.0006,0.0,120124
PRAD,149,0.4196428571428571,LSPIN,0.2,0.0006,0.0,120124
READ,47,0.5492957746478874,LSPIN,0.2,0.0006,0.0,120124
SARC,77,0.7576301615798923,LSPIN,0.2,0.0006,0.0,120124
SKCM,29,0.3387096774193548,LSPIN,0.2,0.0006,0.0,120124
STAD,105,0.5571847507331378,LSPIN,0.2,0.0006,0.0,120124
TGCT,40,0.8888888888888888,LSPIN,0.2,0.0006,0.0,120124
THCA,150,0.746875,LSPIN,0.2,0.0006,0.0,120124
THYM,35,0.7,LSPIN,0.2,0.0006,0.0,120124
UCEC,162,0.7157485875706214,LSPIN,0.2,0.0006,0.0,120124
UCS,16,0.5061728395061729,LSPIN,0.2,0.0006,0.0,120124
UVM,24,0.7454545454545455,LSPIN,0.2,0.0006,0.0,120124
ACC,24,0.7819548872180451,LSPIN,0.2,0.0006,0.0,120125
BLCA,121,0.6099024756189048,LSPIN,0.2,0.0006,0.0,120125
BRCA,321,0.6287481259370314,LSPIN,0.2,0.0006,0.0,120125
CESC,87,0.5591054313099042,LSPIN,0.2,0.0006,0.0,120125
CHOL,11,0.5151515151515151,LSPIN,0.2,0.0006,0.0,120125
COAD,130,0.5196037969459348,LSPIN,0.2,0.0006,0.0,120125
DLBC,14,0.6444444444444445,LSPIN,0.2,0.0006,0.0,120125
ESCA,48,0.6117021276595744,LSPIN,0.2,0.0006,0.0,120125
GBM,46,0.5871212121212122,LSPIN,0.2,0.0006,0.0,120125
HNSC,150,0.5689193710270993,LSPIN,0.2,0.0006,0.0,120125
KICH,19,1.0,LSPIN,0.2,0.0006,0.0,120125
KIRC,158,0.6709158658560502,LSPIN,0.2,0.0006,0.0,120125
KIRP,85,0.8685800604229608,LSPIN,0.2,0.0006,0.0,120125
LGG,152,0.7669539153240914,LSPIN,0.2,0.0006,0.0,120125
LIHC,110,0.6572068707991038,LSPIN,0.2,0.0006,0.0,120125
LUAD,150,0.6755609460278957,LSPIN,0.2,0.0006,0.0,120125
LUSC,148,0.5430555555555555,LSPIN,0.2,0.0006,0.0,120125
MESO,25,0.7854671280276817,LSPIN,0.2,0.0006,0.0,120125
OV,112,0.5537305122494433,LSPIN,0.2,0.0006,0.0,120125
PAAD,53,0.7034220532319392,LSPIN,0.2,0.0006,0.0,120125
PCPG,53,0.8666666666666667,LSPIN,0.2,0.0006,0.0,120125
PRAD,149,0.1696428571428571,LSPIN,0.2,0.0006,0.0,120125
READ,47,0.6807511737089202,LSPIN,0.2,0.0006,0.0,120125
SARC,77,0.6077199281867145,LSPIN,0.2,0.0006,0.0,120125
SKCM,29,0.4758064516129032,LSPIN,0.2,0.0006,0.0,120125
STAD,105,0.5472873900293255,LSPIN,0.2,0.0006,0.0,120125
TGCT,40,0.25,LSPIN,0.2,0.0006,0.0,120125
THCA,150,0.775,LSPIN,0.2,0.0006,0.0,120125
THYM,35,0.82,LSPIN,0.2,0.0006,0.0,120125
UCEC,162,0.6412429378531074,LSPIN,0.2,0.0006,0.0,120125
UCS,16,0.5432098765432098,LSPIN,0.2,0.0006,0.0,120125
UVM,24,0.7272727272727273,LSPIN,0.2,0.0006,0.0,120125
ACC,24,0.8345864661654135,LSPIN,0.2,0.0005,0.0,160123
BLCA,121,0.5886471617904476,LSPIN,0.2,0.0005,0.0,160123
BRCA,321,0.6394302848575713,LSPIN,0.2,0.0005,0.0,160123
CESC,87,0.6230031948881789,LSPIN,0.2,0.0005,0.0,160123
CHOL,11,0.3939393939393939,LSPIN,0.2,0.0005,0.0,160123
COAD,130,0.5398266611638465,LSPIN,0.2,0.0005,0.0,160123
DLBC,14,0.3555555555555555,LSPIN,0.2,0.0005,0.0,160123
ESCA,48,0.4893617021276595,LSPIN,0.2,0.0005,0.0,160123
GBM,46,0.5820707070707071,LSPIN,0.2,0.0005,0.0,160123
HNSC,150,0.529106724657076,LSPIN,0.2,0.0005,0.0,160123
KICH,19,0.9655172413793104,LSPIN,0.2,0.0005,0.0,160123
KIRC,158,0.6516964110609923,LSPIN,0.2,0.0005,0.0,160123
KIRP,85,0.8806646525679759,LSPIN,0.2,0.0005,0.0,160123
LGG,152,0.8047958036717872,LSPIN,0.2,0.0005,0.0,160123
LIHC,110,0.6131441374159821,LSPIN,0.2,0.0005,0.0,160123
LUAD,150,0.6743480897513645,LSPIN,0.2,0.0005,0.0,160123
LUSC,148,0.5886904761904762,LSPIN,0.2,0.0005,0.0,160123
MESO,25,0.726643598615917,LSPIN,0.2,0.0005,0.0,160123
OV,112,0.5389755011135857,LSPIN,0.2,0.0005,0.0,160123
PAAD,53,0.6945500633713562,LSPIN,0.2,0.0005,0.0,160123
PCPG,53,0.8333333333333334,LSPIN,0.2,0.0005,0.0,160123
PRAD,149,0.3303571428571428,LSPIN,0.2,0.0005,0.0,160123
READ,47,0.6103286384976526,LSPIN,0.2,0.0005,0.0,160123
SARC,77,0.7091561938958707,LSPIN,0.2,0.0005,0.0,160123
SKCM,29,0.3870967741935484,LSPIN,0.2,0.0005,0.0,160123
STAD,105,0.5245601173020528,LSPIN,0.2,0.0005,0.0,160123
TGCT,40,0.75,LSPIN,0.2,0.0005,0.0,160123
THCA,150,0.7875,LSPIN,0.2,0.0005,0.0,160123
THYM,35,0.72,LSPIN,0.2,0.0005,0.0,160123
UCEC,162,0.6853813559322034,LSPIN,0.2,0.0005,0.0,160123
UCS,16,0.654320987654321,LSPIN,0.2,0.0005,0.0,160123
UVM,24,0.7090909090909091,LSPIN,0.2,0.0005,0.0,160123
ACC,24,0.8120300751879699,LSPIN,0.2,0.0005,0.0,160124
BLCA,121,0.5893973493373343,LSPIN,0.2,0.0005,0.0,160124
BRCA,321,0.6626686656671664,LSPIN,0.2,0.0005,0.0,160124
CESC,87,0.6693290734824281,LSPIN,0.2,0.0005,0.0,160124
CHOL,11,0.4545454545454545,LSPIN,0.2,0.0005,0.0,160124
COAD,130,0.5588113908378044,LSPIN,0.2,0.0005,0.0,160124
DLBC,14,0.2888888888888888,LSPIN,0.2,0.0005,0.0,160124
ESCA,48,0.5797872340425532,LSPIN,0.2,0.0005,0.0,160124
GBM,46,0.5643939393939394,LSPIN,0.2,0.0005,0.0,160124
HNSC,150,0.5889929742388759,LSPIN,0.2,0.0005,0.0,160124
KICH,19,0.8620689655172413,LSPIN,0.2,0.0005,0.0,160124
KIRC,158,0.6850362816238478,LSPIN,0.2,0.0005,0.0,160124
KIRP,85,0.8459214501510574,LSPIN,0.2,0.0005,0.0,160124
LGG,152,0.7463469464218808,LSPIN,0.2,0.0005,0.0,160124
LIHC,110,0.6374159820761762,LSPIN,0.2,0.0005,0.0,160124
LUAD,150,0.6672730948049322,LSPIN,0.2,0.0005,0.0,160124
LUSC,148,0.5818452380952381,LSPIN,0.2,0.0005,0.0,160124
MESO,25,0.6885813148788927,LSPIN,0.2,0.0005,0.0,160124
OV,112,0.5501113585746102,LSPIN,0.2,0.0005,0.0,160124
PAAD,53,0.7160963244613435,LSPIN,0.2,0.0005,0.0,160124
PCPG,53,0.9333333333333332,LSPIN,0.2,0.0005,0.0,160124
PRAD,149,0.1607142857142857,LSPIN,0.2,0.0005,0.0,160124
READ,47,0.6291079812206573,LSPIN,0.2,0.0005,0.0,160124
SARC,77,0.7028725314183124,LSPIN,0.2,0.0005,0.0,160124
SKCM,29,0.4435483870967742,LSPIN,0.2,0.0005,0.0,160124
STAD,105,0.499266862170088,LSPIN,0.2,0.0005,0.0,160124
TGCT,40,0.8055555555555556,LSPIN,0.2,0.0005,0.0,160124
THCA,150,0.7984375,LSPIN,0.2,0.0005,0.0,160124
THYM,35,0.9,LSPIN,0.2,0.0005,0.0,160124
UCEC,162,0.6747881355932204,LSPIN,0.2,0.0005,0.0,160124
UCS,16,0.5679012345679012,LSPIN,0.2,0.0005,0.0,160124
UVM,24,0.6272727272727273,LSPIN,0.2,0.0005,0.0,160124
ACC,24,0.849624060150376,LSPIN,0.2,0.0005,0.0,160125
BLCA,121,0.6201550387596899,LSPIN,0.2,0.0005,0.0,160125
BRCA,321,0.695839580209895,LSPIN,0.2,0.0005,0.0,160125
CESC,87,0.6765175718849841,LSPIN,0.2,0.0005,0.0,160125
CHOL,11,0.5151515151515151,LSPIN,0.2,0.0005,0.0,160125
COAD,130,0.6004952538175815,LSPIN,0.2,0.0005,0.0,160125
DLBC,14,0.6222222222222222,LSPIN,0.2,0.0005,0.0,160125
ESCA,48,0.5106382978723404,LSPIN,0.2,0.0005,0.0,160125
GBM,46,0.5643939393939394,LSPIN,0.2,0.0005,0.0,160125
HNSC,150,0.5647373703579792,LSPIN,0.2,0.0005,0.0,160125
KICH,19,0.9655172413793104,LSPIN,0.2,0.0005,0.0,160125
KIRC,158,0.6966071778780153,LSPIN,0.2,0.0005,0.0,160125
KIRP,85,0.9093655589123868,LSPIN,0.2,0.0005,0.0,160125
LGG,152,0.7545897339827651,LSPIN,0.2,0.0005,0.0,160125
LIHC,110,0.6448842419716206,LSPIN,0.2,0.0005,0.0,160125
LUAD,150,0.6209824135839903,LSPIN,0.2,0.0005,0.0,160125
LUSC,148,0.5432539682539682,LSPIN,0.2,0.0005,0.0,160125
MESO,25,0.71280276816609,LSPIN,0.2,0.0005,0.0,160125
OV,112,0.6046770601336303,LSPIN,0.2,0.0005,0.0,160125
PAAD,53,0.7097591888466414,LSPIN,0.2,0.0005,0.0,160125
PCPG,53,0.9,LSPIN,0.2,0.0005,0.0,160125
PRAD,149,0.5714285714285714,LSPIN,0.2,0.0005,0.0,160125
READ,47,0.5258215962441315,LSPIN,0.2,0.0005,0.0,160125
SARC,77,0.7064631956912029,LSPIN,0.2,0.0005,0.0,160125
SKCM,29,0.3629032258064516,LSPIN,0.2,0.0005,0.0,160125
STAD,105,0.4798387096774194,LSPIN,0.2,0.0005,0.0,160125
TGCT,40,0.8333333333333334,LSPIN,0.2,0.0005,0.0,160125
THCA,150,0.7671875,LSPIN,0.2,0.0005,0.0,160125
THYM,35,0.56,LSPIN,0.2,0.0005,0.0,160125
UCEC,162,0.669138418079096,LSPIN,0.2,0.0005,0.0,160125
UCS,16,0.5061728395061729,LSPIN,0.2,0.0005,0.0,160125
UVM,24,0.6818181818181818,LSPIN,0.2,0.0005,0.0,160125
ACC,24,0.8195488721804511,LSPIN,0.17,0.0012,0.0,200123
BLCA,121,0.6256564141035259,LSPIN,0.17,0.0012,0.0,200123
BRCA,321,0.6285607196401799,LSPIN,0.17,0.0012,0.0,200123
CESC,87,0.5207667731629393,LSPIN,0.17,0.0012,0.0,200123
CHOL,11,0.2121212121212121,LSPIN,0.17,0.0012,0.0,200123
COAD,130,0.5575732562938506,LSPIN,0.17,0.0012,0.0,200123
DLBC,14,0.5777777777777777,LSPIN,0.17,0.0012,0.0,200123
ESCA,48,0.4840425531914893,LSPIN,0.17,0.0012,0.0,200123
GBM,46,0.5707070707070707,LSPIN,0.17,0.0012,0.0,200123
HNSC,150,0.6040481766477083,LSPIN,0.17,0.0012,0.0,200123
KICH,19,0.896551724137931,LSPIN,0.17,0.0012,0.0,200123
KIRC,158,0.6818984114532262,LSPIN,0.17,0.0012,0.0,200123
KIRP,85,0.8897280966767371,LSPIN,0.17,0.0012,0.0,200123
LGG,152,0.7257399775196703,LSPIN,0.17,0.0012,0.0,200123
LIHC,110,0.6075429424943988,LSPIN,0.17,0.0012,0.0,200123
LUAD,150,0.6909237921972913,LSPIN,0.17,0.0012,0.0,200123
LUSC,148,0.5218253968253969,LSPIN,0.17,0.0012,0.0,200123
MESO,25,0.7474048442906575,LSPIN,0.17,0.0012,0.0,200123
OV,112,0.5080734966592427,LSPIN,0.17,0.0012,0.0,200123
