histology,n_test,cindex,model_family,lambda_sparse,lambda_sample_smooth,seed
infiltratinglobularcarcinoma,60,0.47619047619047616,Concrete,0.0018,0.0,480132
other,23,0.6216216216216216,Concrete,0.0018,0.0,480132
infiltratingductalcarcinoma,220,0.7076923076923077,Concrete,0.0015,0.0,490123
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.0015,0.0,490123
other,23,0.5135135135135135,Concrete,0.0015,0.0,490123
infiltratingductalcarcinoma,220,0.6474631751227496,Concrete,0.0015,0.0,490124
infiltratinglobularcarcinoma,60,0.6402116402116402,Concrete,0.0015,0.0,490124
other,23,0.4594594594594595,Concrete,0.0015,0.0,490124
infiltratingductalcarcinoma,220,0.6252045826513911,Concrete,0.0015,0.0,490125
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.0015,0.0,490125
other,23,0.4594594594594595,Concrete,0.0015,0.0,490125
infiltratingductalcarcinoma,220,0.7112929623567922,Concrete,0.0015,0.0,490126
infiltratinglobularcarcinoma,60,0.5502645502645502,Concrete,0.0015,0.0,490126
other,23,0.5405405405405406,Concrete,0.0015,0.0,490126
infiltratingductalcarcinoma,220,0.5924713584288053,Concrete,0.0015,0.0,490127
infiltratinglobularcarcinoma,60,0.6455026455026455,Concrete,0.0015,0.0,490127
other,23,0.5675675675675675,Concrete,0.0015,0.0,490127
infiltratingductalcarcinoma,220,0.6127659574468085,Concrete,0.0015,0.0,490128
infiltratinglobularcarcinoma,60,0.5502645502645502,Concrete,0.0015,0.0,490128
other,23,0.5405405405405406,Concrete,0.0015,0.0,490128
infiltratingductalcarcinoma,220,0.6337152209492635,Concrete,0.0015,0.0,490129
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0015,0.0,490129
other,23,0.5945945945945946,Concrete,0.0015,0.0,490129
infiltratingductalcarcinoma,220,0.6569558101472995,Concrete,0.0015,0.0,490130
infiltratinglobularcarcinoma,60,0.5925925925925926,Concrete,0.0015,0.0,490130
other,23,0.5675675675675675,Concrete,0.0015,0.0,490130
infiltratingductalcarcinoma,220,0.5764320785597381,Concrete,0.0015,0.0,490131
infiltratinglobularcarcinoma,60,0.5661375661375662,Concrete,0.0015,0.0,490131
other,23,0.4594594594594595,Concrete,0.0015,0.0,490131
infiltratingductalcarcinoma,220,0.6245499181669394,Concrete,0.0015,0.0,490132
infiltratinglobularcarcinoma,60,0.4126984126984127,Concrete,0.0015,0.0,490132
other,23,0.4864864864864865,Concrete,0.0015,0.0,490132
infiltratingductalcarcinoma,220,0.6019639934533552,Concrete,0.0012,0.0,500123
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.0012,0.0,500123
other,23,0.7297297297297297,Concrete,0.0012,0.0,500123
infiltratingductalcarcinoma,220,0.623240589198036,Concrete,0.0012,0.0,500124
infiltratinglobularcarcinoma,60,0.6137566137566137,Concrete,0.0012,0.0,500124
other,23,0.5405405405405406,Concrete,0.0012,0.0,500124
infiltratingductalcarcinoma,220,0.6693944353518821,Concrete,0.0012,0.0,500125
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.0012,0.0,500125
other,23,0.43243243243243246,Concrete,0.0012,0.0,500125
infiltratingductalcarcinoma,220,0.6160392798690671,Concrete,0.0012,0.0,500126
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0012,0.0,500126
other,23,0.6756756756756757,Concrete,0.0012,0.0,500126
infiltratingductalcarcinoma,220,0.658265139116203,Concrete,0.0012,0.0,500127
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.0012,0.0,500127
other,23,0.5405405405405406,Concrete,0.0012,0.0,500127
infiltratingductalcarcinoma,220,0.6700490998363339,Concrete,0.0012,0.0,500128
infiltratinglobularcarcinoma,60,0.671957671957672,Concrete,0.0012,0.0,500128
other,23,0.5945945945945946,Concrete,0.0012,0.0,500128
infiltratingductalcarcinoma,220,0.46873977086743046,Concrete,0.0012,0.0,500129
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.0012,0.0,500129
other,23,0.4594594594594595,Concrete,0.0012,0.0,500129
infiltratingductalcarcinoma,220,0.5355155482815057,Concrete,0.0012,0.0,500130
infiltratinglobularcarcinoma,60,0.4894179894179894,Concrete,0.0012,0.0,500130
other,23,0.43243243243243246,Concrete,0.0012,0.0,500130
infiltratingductalcarcinoma,220,0.6451718494271685,Concrete,0.0012,0.0,500131
infiltratinglobularcarcinoma,60,0.5661375661375662,Concrete,0.0012,0.0,500131
other,23,0.6216216216216216,Concrete,0.0012,0.0,500131
infiltratingductalcarcinoma,220,0.6196399345335516,Concrete,0.0012,0.0,500132
infiltratinglobularcarcinoma,60,0.5714285714285714,Concrete,0.0012,0.0,500132
other,23,0.40540540540540543,Concrete,0.0012,0.0,500132
infiltratingductalcarcinoma,220,0.6458265139116203,Concrete,0.001,0.0,510123
infiltratinglobularcarcinoma,60,0.5714285714285714,Concrete,0.001,0.0,510123
other,23,0.5945945945945946,Concrete,0.001,0.0,510123
infiltratingductalcarcinoma,220,0.5675941080196399,Concrete,0.001,0.0,510124
infiltratinglobularcarcinoma,60,0.4021164021164021,Concrete,0.001,0.0,510124
other,23,0.43243243243243246,Concrete,0.001,0.0,510124
infiltratingductalcarcinoma,220,0.5520458265139117,Concrete,0.001,0.0,510125
infiltratinglobularcarcinoma,60,0.6058201058201058,Concrete,0.001,0.0,510125
other,23,0.5,Concrete,0.001,0.0,510125
infiltratingductalcarcinoma,220,0.5168576104746317,Concrete,0.001,0.0,510126
infiltratinglobularcarcinoma,60,0.6031746031746031,Concrete,0.001,0.0,510126
other,23,0.3108108108108108,Concrete,0.001,0.0,510126
infiltratingductalcarcinoma,220,0.5548281505728314,Concrete,0.001,0.0,510127
infiltratinglobularcarcinoma,60,0.6164021164021164,Concrete,0.001,0.0,510127
other,23,0.7162162162162162,Concrete,0.001,0.0,510127
infiltratingductalcarcinoma,220,0.5747954173486088,Concrete,0.001,0.0,510128
infiltratinglobularcarcinoma,60,0.47619047619047616,Concrete,0.001,0.0,510128
other,23,0.6486486486486487,Concrete,0.001,0.0,510128
infiltratingductalcarcinoma,220,0.7073649754500818,Concrete,0.001,0.0,510129
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.001,0.0,510129
other,23,0.5675675675675675,Concrete,0.001,0.0,510129
infiltratingductalcarcinoma,220,0.5561374795417349,Concrete,0.001,0.0,510130
infiltratinglobularcarcinoma,60,0.6243386243386243,Concrete,0.001,0.0,510130
other,23,0.6216216216216216,Concrete,0.001,0.0,510130
infiltratingductalcarcinoma,220,0.6212765957446809,Concrete,0.001,0.0,510131
infiltratinglobularcarcinoma,60,0.6137566137566137,Concrete,0.001,0.0,510131
other,23,0.47297297297297297,Concrete,0.001,0.0,510131
infiltratingductalcarcinoma,220,0.5633387888707038,Concrete,0.001,0.0,510132
infiltratinglobularcarcinoma,60,0.29365079365079366,Concrete,0.001,0.0,510132
other,23,0.4594594594594595,Concrete,0.001,0.0,510132
infiltratingductalcarcinoma,220,0.6477905073649755,Concrete,0.00085,0.0,520123
infiltratinglobularcarcinoma,60,0.5185185185185185,Concrete,0.00085,0.0,520123
other,23,0.43243243243243246,Concrete,0.00085,0.0,520123
infiltratingductalcarcinoma,220,0.4564648117839607,Concrete,0.00085,0.0,520124
infiltratinglobularcarcinoma,60,0.6084656084656085,Concrete,0.00085,0.0,520124
other,23,0.6891891891891891,Concrete,0.00085,0.0,520124
infiltratingductalcarcinoma,220,0.6307692307692307,Concrete,0.00085,0.0,520125
infiltratinglobularcarcinoma,60,0.5502645502645502,Concrete,0.00085,0.0,520125
other,23,0.40540540540540543,Concrete,0.00085,0.0,520125
infiltratingductalcarcinoma,220,0.6235679214402619,Concrete,0.00085,0.0,520126
infiltratinglobularcarcinoma,60,0.4021164021164021,Concrete,0.00085,0.0,520126
other,23,0.5675675675675675,Concrete,0.00085,0.0,520126
infiltratingductalcarcinoma,220,0.5176759410801964,Concrete,0.00085,0.0,520127
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.00085,0.0,520127
other,23,0.5135135135135135,Concrete,0.00085,0.0,520127
infiltratingductalcarcinoma,220,0.602291325695581,Concrete,0.00085,0.0,520128
infiltratinglobularcarcinoma,60,0.5291005291005291,Concrete,0.00085,0.0,520128
other,23,0.5135135135135135,Concrete,0.00085,0.0,520128
infiltratingductalcarcinoma,220,0.5253682487725041,Concrete,0.00085,0.0,520129
infiltratinglobularcarcinoma,60,0.5,Concrete,0.00085,0.0,520129
other,23,0.4594594594594595,Concrete,0.00085,0.0,520129
infiltratingductalcarcinoma,220,0.6811783960720131,Concrete,0.00085,0.0,520130
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.00085,0.0,520130
other,23,0.5945945945945946,Concrete,0.00085,0.0,520130
infiltratingductalcarcinoma,220,0.46939443535188213,Concrete,0.00085,0.0,520131
infiltratinglobularcarcinoma,60,0.5423280423280423,Concrete,0.00085,0.0,520131
other,23,0.28378378378378377,Concrete,0.00085,0.0,520131
infiltratingductalcarcinoma,220,0.43731587561374796,Concrete,0.00085,0.0,520132
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.00085,0.0,520132
other,23,0.6486486486486487,Concrete,0.00085,0.0,520132
infiltratingductalcarcinoma,220,0.5574468085106383,Concrete,0.0007,0.0,530123
infiltratinglobularcarcinoma,60,0.48677248677248675,Concrete,0.0007,0.0,530123
other,23,0.35135135135135137,Concrete,0.0007,0.0,530123
infiltratingductalcarcinoma,220,0.5109656301145663,Concrete,0.0007,0.0,530124
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.0007,0.0,530124
other,23,0.581081081081081,Concrete,0.0007,0.0,530124
infiltratingductalcarcinoma,220,0.5810147299509002,Concrete,0.0007,0.0,530125
infiltratinglobularcarcinoma,60,0.6111111111111112,Concrete,0.0007,0.0,530125
other,23,0.28378378378378377,Concrete,0.0007,0.0,530125
infiltratingductalcarcinoma,220,0.6446808510638298,Concrete,0.0007,0.0,530126
infiltratinglobularcarcinoma,60,0.6190476190476191,Concrete,0.0007,0.0,530126
other,23,0.5,Concrete,0.0007,0.0,530126
infiltratingductalcarcinoma,220,0.5266775777414076,Concrete,0.0007,0.0,530127
infiltratinglobularcarcinoma,60,0.5,Concrete,0.0007,0.0,530127
other,23,0.40540540540540543,Concrete,0.0007,0.0,530127
infiltratingductalcarcinoma,220,0.5283142389525368,Concrete,0.0007,0.0,530128
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.0007,0.0,530128
other,23,0.6081081081081081,Concrete,0.0007,0.0,530128
infiltratingductalcarcinoma,220,0.5194762684124387,Concrete,0.0007,0.0,530129
infiltratinglobularcarcinoma,60,0.3783068783068783,Concrete,0.0007,0.0,530129
other,23,0.36486486486486486,Concrete,0.0007,0.0,530129
infiltratingductalcarcinoma,220,0.4945990180032733,Concrete,0.0007,0.0,530130
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.0007,0.0,530130
other,23,0.3783783783783784,Concrete,0.0007,0.0,530130
infiltratingductalcarcinoma,220,0.5286415711947627,Concrete,0.0007,0.0,530131
infiltratinglobularcarcinoma,60,0.3994708994708995,Concrete,0.0007,0.0,530131
other,23,0.5675675675675675,Concrete,0.0007,0.0,530131
infiltratingductalcarcinoma,220,0.5142389525368248,Concrete,0.0007,0.0,530132
infiltratinglobularcarcinoma,60,0.30158730158730157,Concrete,0.0007,0.0,530132
other,23,0.43243243243243246,Concrete,0.0007,0.0,530132
infiltratingductalcarcinoma,220,0.562684124386252,Concrete,0.0006,0.0,540123
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.0006,0.0,540123
other,23,0.4594594594594595,Concrete,0.0006,0.0,540123
infiltratingductalcarcinoma,220,0.4734860883797054,Concrete,0.0006,0.0,540124
infiltratinglobularcarcinoma,60,0.4894179894179894,Concrete,0.0006,0.0,540124
other,23,0.5,Concrete,0.0006,0.0,540124
infiltratingductalcarcinoma,220,0.5780687397708675,Concrete,0.0006,0.0,540125
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.0006,0.0,540125
other,23,0.5405405405405406,Concrete,0.0006,0.0,540125
infiltratingductalcarcinoma,220,0.6242225859247136,Concrete,0.0006,0.0,540126
infiltratinglobularcarcinoma,60,0.48677248677248675,Concrete,0.0006,0.0,540126
other,23,0.4594594594594595,Concrete,0.0006,0.0,540126
infiltratingductalcarcinoma,220,0.5289689034369885,Concrete,0.0006,0.0,540127
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.0006,0.0,540127
other,23,0.6486486486486487,Concrete,0.0006,0.0,540127
infiltratingductalcarcinoma,220,0.5260229132569558,Concrete,0.0006,0.0,540128
infiltratinglobularcarcinoma,60,0.6164021164021164,Concrete,0.0006,0.0,540128
other,23,0.5135135135135135,Concrete,0.0006,0.0,540128
infiltratingductalcarcinoma,220,0.5451718494271686,Concrete,0.0006,0.0,540129
infiltratinglobularcarcinoma,60,0.5264550264550265,Concrete,0.0006,0.0,540129
other,23,0.581081081081081,Concrete,0.0006,0.0,540129
infiltratingductalcarcinoma,220,0.5458265139116203,Concrete,0.0006,0.0,540130
infiltratinglobularcarcinoma,60,0.5529100529100529,Concrete,0.0006,0.0,540130
other,23,0.5540540540540541,Concrete,0.0006,0.0,540130
infiltratingductalcarcinoma,220,0.5432078559738134,Concrete,0.0006,0.0,540131
infiltratinglobularcarcinoma,60,0.4947089947089947,Concrete,0.0006,0.0,540131
other,23,0.3783783783783784,Concrete,0.0006,0.0,540131
infiltratingductalcarcinoma,220,0.5705400981996727,Concrete,0.0006,0.0,540132
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.0006,0.0,540132
other,23,0.43243243243243246,Concrete,0.0006,0.0,540132
infiltratingductalcarcinoma,220,0.5399345335515549,Concrete,0.0005,0.0,550123
infiltratinglobularcarcinoma,60,0.6084656084656085,Concrete,0.0005,0.0,550123
other,23,0.6486486486486487,Concrete,0.0005,0.0,550123
infiltratingductalcarcinoma,220,0.5785597381342062,Concrete,0.0005,0.0,550124
infiltratinglobularcarcinoma,60,0.544973544973545,Concrete,0.0005,0.0,550124
other,23,0.3783783783783784,Concrete,0.0005,0.0,550124
infiltratingductalcarcinoma,220,0.5142389525368248,Concrete,0.0005,0.0,550125
infiltratinglobularcarcinoma,60,0.6534391534391535,Concrete,0.0005,0.0,550125
other,23,0.3918918918918919,Concrete,0.0005,0.0,550125
infiltratingductalcarcinoma,220,0.5936170212765958,Concrete,0.0005,0.0,550126
infiltratinglobularcarcinoma,60,0.5052910052910053,Concrete,0.0005,0.0,550126
other,23,0.43243243243243246,Concrete,0.0005,0.0,550126
infiltratingductalcarcinoma,220,0.611783960720131,Concrete,0.0005,0.0,550127
infiltratinglobularcarcinoma,60,0.5502645502645502,Concrete,0.0005,0.0,550127
other,23,0.527027027027027,Concrete,0.0005,0.0,550127
infiltratingductalcarcinoma,220,0.6088379705400983,Concrete,0.0005,0.0,550128
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.0005,0.0,550128
other,23,0.5945945945945946,Concrete,0.0005,0.0,550128
infiltratingductalcarcinoma,220,0.5088379705400982,Concrete,0.0005,0.0,550129
infiltratinglobularcarcinoma,60,0.47354497354497355,Concrete,0.0005,0.0,550129
other,23,0.47297297297297297,Concrete,0.0005,0.0,550129
infiltratingductalcarcinoma,220,0.6608837970540098,Concrete,0.0005,0.0,550130
infiltratinglobularcarcinoma,60,0.5158730158730159,Concrete,0.0005,0.0,550130
other,23,0.6486486486486487,Concrete,0.0005,0.0,550130
infiltratingductalcarcinoma,220,0.6877250409165303,Concrete,0.0005,0.0,550131
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.0005,0.0,550131
other,23,0.5405405405405406,Concrete,0.0005,0.0,550131
infiltratingductalcarcinoma,220,0.560556464811784,Concrete,0.0005,0.0,550132
infiltratinglobularcarcinoma,60,0.6031746031746031,Concrete,0.0005,0.0,550132
other,23,0.5675675675675675,Concrete,0.0005,0.0,550132
infiltratingductalcarcinoma,220,0.49656301145662846,Concrete,0.00042,0.0,560123
infiltratinglobularcarcinoma,60,0.5264550264550265,Concrete,0.00042,0.0,560123
other,23,0.6486486486486487,Concrete,0.00042,0.0,560123
infiltratingductalcarcinoma,220,0.5774140752864158,Concrete,0.00042,0.0,560124
infiltratinglobularcarcinoma,60,0.31216931216931215,Concrete,0.00042,0.0,560124
other,23,0.43243243243243246,Concrete,0.00042,0.0,560124
infiltratingductalcarcinoma,220,0.54860883797054,Concrete,0.00042,0.0,560125
infiltratinglobularcarcinoma,60,0.5846560846560847,Concrete,0.00042,0.0,560125
other,23,0.5675675675675675,Concrete,0.00042,0.0,560125
infiltratingductalcarcinoma,220,0.46824877250409164,Concrete,0.00042,0.0,560126
infiltratinglobularcarcinoma,60,0.5846560846560847,Concrete,0.00042,0.0,560126
other,23,0.3783783783783784,Concrete,0.00042,0.0,560126
infiltratingductalcarcinoma,220,0.5268412438625204,Concrete,0.00042,0.0,560127
infiltratinglobularcarcinoma,60,0.6190476190476191,Concrete,0.00042,0.0,560127
other,23,0.5675675675675675,Concrete,0.00042,0.0,560127
infiltratingductalcarcinoma,220,0.4978723404255319,Concrete,0.00042,0.0,560128
infiltratinglobularcarcinoma,60,0.5105820105820106,Concrete,0.00042,0.0,560128
other,23,0.43243243243243246,Concrete,0.00042,0.0,560128
infiltratingductalcarcinoma,220,0.46595744680851064,Concrete,0.00042,0.0,560129
infiltratinglobularcarcinoma,60,0.6190476190476191,Concrete,0.00042,0.0,560129
other,23,0.5,Concrete,0.00042,0.0,560129
infiltratingductalcarcinoma,220,0.47528641571194763,Concrete,0.00042,0.0,560130
infiltratinglobularcarcinoma,60,0.36243386243386244,Concrete,0.00042,0.0,560130
other,23,0.3918918918918919,Concrete,0.00042,0.0,560130
infiltratingductalcarcinoma,220,0.49361702127659574,Concrete,0.00042,0.0,560131
infiltratinglobularcarcinoma,60,0.5661375661375662,Concrete,0.00042,0.0,560131
other,23,0.5675675675675675,Concrete,0.00042,0.0,560131
infiltratingductalcarcinoma,220,0.5458265139116203,Concrete,0.00042,0.0,560132
infiltratinglobularcarcinoma,60,0.6190476190476191,Concrete,0.00042,0.0,560132
other,23,0.4864864864864865,Concrete,0.00042,0.0,560132
infiltratingductalcarcinoma,220,0.4711947626841244,Concrete,0.00035,0.0,570123
infiltratinglobularcarcinoma,60,0.47619047619047616,Concrete,0.00035,0.0,570123
other,23,0.4594594594594595,Concrete,0.00035,0.0,570123
infiltratingductalcarcinoma,220,0.53240589198036,Concrete,0.00035,0.0,570124
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.00035,0.0,570124
other,23,0.5675675675675675,Concrete,0.00035,0.0,570124
infiltratingductalcarcinoma,220,0.5114566284779051,Concrete,0.00035,0.0,570125
infiltratinglobularcarcinoma,60,0.35185185185185186,Concrete,0.00035,0.0,570125
other,23,0.5675675675675675,Concrete,0.00035,0.0,570125
infiltratingductalcarcinoma,220,0.511620294599018,Concrete,0.00035,0.0,570126
infiltratinglobularcarcinoma,60,0.5687830687830688,Concrete,0.00035,0.0,570126
other,23,0.32432432432432434,Concrete,0.00035,0.0,570126
infiltratingductalcarcinoma,220,0.5103109656301146,Concrete,0.00035,0.0,570127
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.00035,0.0,570127
other,23,0.5675675675675675,Concrete,0.00035,0.0,570127
infiltratingductalcarcinoma,220,0.5055646481178396,Concrete,0.00035,0.0,570128
infiltratinglobularcarcinoma,60,0.46296296296296297,Concrete,0.00035,0.0,570128
other,23,0.3783783783783784,Concrete,0.00035,0.0,570128
infiltratingductalcarcinoma,220,0.6438625204582651,Concrete,0.00035,0.0,570129
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.00035,0.0,570129
other,23,0.5,Concrete,0.00035,0.0,570129
infiltratingductalcarcinoma,220,0.5531914893617021,Concrete,0.00035,0.0,570130
infiltratinglobularcarcinoma,60,0.3492063492063492,Concrete,0.00035,0.0,570130
other,23,0.581081081081081,Concrete,0.00035,0.0,570130
infiltratingductalcarcinoma,220,0.625531914893617,Concrete,0.00035,0.0,570131
infiltratinglobularcarcinoma,60,0.5423280423280423,Concrete,0.00035,0.0,570131
other,23,0.43243243243243246,Concrete,0.00035,0.0,570131
infiltratingductalcarcinoma,220,0.6294599018003273,Concrete,0.00035,0.0,570132
infiltratinglobularcarcinoma,60,0.4470899470899471,Concrete,0.00035,0.0,570132
other,23,0.5675675675675675,Concrete,0.00035,0.0,570132
infiltratingductalcarcinoma,220,0.5893617021276596,Concrete,0.0003,0.0,580123
infiltratinglobularcarcinoma,60,0.5634920634920635,Concrete,0.0003,0.0,580123
other,23,0.5945945945945946,Concrete,0.0003,0.0,580123
infiltratingductalcarcinoma,220,0.49132569558101474,Concrete,0.0003,0.0,580124
infiltratinglobularcarcinoma,60,0.4576719576719577,Concrete,0.0003,0.0,580124
other,23,0.5540540540540541,Concrete,0.0003,0.0,580124
infiltratingductalcarcinoma,220,0.5713584288052374,Concrete,0.0003,0.0,580125
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.0003,0.0,580125
other,23,0.40540540540540543,Concrete,0.0003,0.0,580125
infiltratingductalcarcinoma,220,0.6126022913256955,Concrete,0.0003,0.0,580126
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0003,0.0,580126
other,23,0.7162162162162162,Concrete,0.0003,0.0,580126
infiltratingductalcarcinoma,220,0.4553191489361702,Concrete,0.0003,0.0,580127
infiltratinglobularcarcinoma,60,0.6693121693121693,Concrete,0.0003,0.0,580127
other,23,0.43243243243243246,Concrete,0.0003,0.0,580127
infiltratingductalcarcinoma,220,0.49148936170212765,Concrete,0.0003,0.0,580128
infiltratinglobularcarcinoma,60,0.626984126984127,Concrete,0.0003,0.0,580128
other,23,0.5675675675675675,Concrete,0.0003,0.0,580128
infiltratingductalcarcinoma,220,0.5515548281505729,Concrete,0.0003,0.0,580129
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.0003,0.0,580129
other,23,0.527027027027027,Concrete,0.0003,0.0,580129
infiltratingductalcarcinoma,220,0.5654664484451718,Concrete,0.0003,0.0,580130
infiltratinglobularcarcinoma,60,0.5079365079365079,Concrete,0.0003,0.0,580130
other,23,0.527027027027027,Concrete,0.0003,0.0,580130
infiltratingductalcarcinoma,220,0.5981996726677578,Concrete,0.0003,0.0,580131
infiltratinglobularcarcinoma,60,0.5264550264550265,Concrete,0.0003,0.0,580131
other,23,0.581081081081081,Concrete,0.0003,0.0,580131
infiltratingductalcarcinoma,220,0.502454991816694,Concrete,0.0003,0.0,580132
infiltratinglobularcarcinoma,60,0.5264550264550265,Concrete,0.0003,0.0,580132
other,23,0.5,Concrete,0.0003,0.0,580132
infiltratingductalcarcinoma,220,0.4869067103109656,Concrete,0.00025,0.0,590123
infiltratinglobularcarcinoma,60,0.5476190476190477,Concrete,0.00025,0.0,590123
other,23,0.5675675675675675,Concrete,0.00025,0.0,590123
infiltratingductalcarcinoma,220,0.5833060556464812,Concrete,0.00025,0.0,590124
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.00025,0.0,590124
other,23,0.4594594594594595,Concrete,0.00025,0.0,590124
infiltratingductalcarcinoma,220,0.47594108019639936,Concrete,0.00025,0.0,590125
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.00025,0.0,590125
other,23,0.4864864864864865,Concrete,0.00025,0.0,590125
infiltratingductalcarcinoma,220,0.6026186579378069,Concrete,0.00025,0.0,590126
infiltratinglobularcarcinoma,60,0.5846560846560847,Concrete,0.00025,0.0,590126
other,23,0.3918918918918919,Concrete,0.00025,0.0,590126
infiltratingductalcarcinoma,220,0.4990180032733224,Concrete,0.00025,0.0,590127
infiltratinglobularcarcinoma,60,0.5105820105820106,Concrete,0.00025,0.0,590127
other,23,0.4594594594594595,Concrete,0.00025,0.0,590127
infiltratingductalcarcinoma,220,0.5217675941080197,Concrete,0.00025,0.0,590128
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.00025,0.0,590128
other,23,0.5540540540540541,Concrete,0.00025,0.0,590128
infiltratingductalcarcinoma,220,0.5019639934533552,Concrete,0.00025,0.0,590129
infiltratinglobularcarcinoma,60,0.5423280423280423,Concrete,0.00025,0.0,590129
other,23,0.5675675675675675,Concrete,0.00025,0.0,590129
infiltratingductalcarcinoma,220,0.47594108019639936,Concrete,0.00025,0.0,590130
infiltratinglobularcarcinoma,60,0.3915343915343915,Concrete,0.00025,0.0,590130
other,23,0.5,Concrete,0.00025,0.0,590130
infiltratingductalcarcinoma,220,0.5050736497545009,Concrete,0.00025,0.0,590131
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.00025,0.0,590131
other,23,0.5675675675675675,Concrete,0.00025,0.0,590131
infiltratingductalcarcinoma,220,0.5474631751227496,Concrete,0.00025,0.0,590132
infiltratinglobularcarcinoma,60,0.5634920634920635,Concrete,0.00025,0.0,590132
other,23,0.44594594594594594,Concrete,0.00025,0.0,590132
infiltratingductalcarcinoma,220,0.5772504091653028,Concrete,0.0002,0.0,600123
infiltratinglobularcarcinoma,60,0.4894179894179894,Concrete,0.0002,0.0,600123
other,23,0.581081081081081,Concrete,0.0002,0.0,600123
infiltratingductalcarcinoma,220,0.5908346972176759,Concrete,0.0002,0.0,600124
infiltratinglobularcarcinoma,60,0.3412698412698413,Concrete,0.0002,0.0,600124
other,23,0.5,Concrete,0.0002,0.0,600124
infiltratingductalcarcinoma,220,0.467430441898527,Concrete,0.0002,0.0,600125
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.0002,0.0,600125
other,23,0.44594594594594594,Concrete,0.0002,0.0,600125
infiltratingductalcarcinoma,220,0.49312602291325697,Concrete,0.0002,0.0,600126
infiltratinglobularcarcinoma,60,0.5529100529100529,Concrete,0.0002,0.0,600126
other,23,0.5,Concrete,0.0002,0.0,600126
infiltratingductalcarcinoma,220,0.4765957446808511,Concrete,0.0002,0.0,600127
infiltratinglobularcarcinoma,60,0.36243386243386244,Concrete,0.0002,0.0,600127
other,23,0.5,Concrete,0.0002,0.0,600127
infiltratingductalcarcinoma,220,0.5075286415711948,Concrete,0.0002,0.0,600128
infiltratinglobularcarcinoma,60,0.4947089947089947,Concrete,0.0002,0.0,600128
other,23,0.44594594594594594,Concrete,0.0002,0.0,600128
infiltratingductalcarcinoma,220,0.47430441898527004,Concrete,0.0002,0.0,600129
infiltratinglobularcarcinoma,60,0.5264550264550265,Concrete,0.0002,0.0,600129
other,23,0.5,Concrete,0.0002,0.0,600129
infiltratingductalcarcinoma,220,0.5088379705400982,Concrete,0.0002,0.0,600130
infiltratinglobularcarcinoma,60,0.3439153439153439,Concrete,0.0002,0.0,600130
other,23,0.5,Concrete,0.0002,0.0,600130
infiltratingductalcarcinoma,220,0.5981996726677578,Concrete,0.0002,0.0,600131
infiltratinglobularcarcinoma,60,0.5740740740740741,Concrete,0.0002,0.0,600131
other,23,0.581081081081081,Concrete,0.0002,0.0,600131
infiltratingductalcarcinoma,220,0.5319148936170213,Concrete,0.0002,0.0,600132
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.0002,0.0,600132
other,23,0.5,Concrete,0.0002,0.0,600132
infiltratingductalcarcinoma,220,0.5996726677577742,Concrete,0.003,0.1,610123
infiltratinglobularcarcinoma,60,0.5502645502645502,Concrete,0.003,0.1,610123
other,23,0.2702702702702703,Concrete,0.003,0.1,610123
infiltratingductalcarcinoma,220,0.6422258592471358,Concrete,0.003,0.1,610124
infiltratinglobularcarcinoma,60,0.582010582010582,Concrete,0.003,0.1,610124
