model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
LSPIN,lspin_tf,0.0012,0.0,7,9,0.7006916518630676,2.429075333837239,0.3263157894736842,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.0012,0.0,8,9,0.6747301160437026,2.2723607961703203,0.29896907216494845,2.742504409171076,0.38461538461538464
LSPIN,lspin_tf,0.001,0.0,0,1,0.19314682827602367,1.0970017636684304,0.125,1.488788107835727,0.17757009345794392
LSPIN,lspin_tf,0.001,0.0,0,2,0.7218813765440026,2.5857898715041574,0.3548387096774194,2.742504409171076,0.38461538461538464
LSPIN,lspin_tf,0.001,0.0,0,3,0.6283859560450801,1.958931720836483,0.24752475247524752,2.742504409171076,0.38461538461538464
LSPIN,lspin_tf,0.001,0.0,0,4,0.6865697954723088,2.5857898715041574,0.3548387096774194,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.001,0.0,0,5,0.6347984743001672,2.1940035273368608,0.2857142857142857,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,0.001,0.0,0,6,0.6393688019979951,1.958931720836483,0.24752475247524752,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,0.001,0.0,0,7,0.6030861269408465,2.1156462585034013,0.2727272727272727,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.001,0.0,0,8,0.7119590265107436,3.055933484504913,0.4482758620689655,2.8208616780045355,0.4
LSPIN,lspin_tf,0.001,0.0,0,9,0.6078552087989193,1.958931720836483,0.24752475247524752,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.001,0.0,1,2,0.15931816885763167,1.4104308390022677,0.16666666666666666,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.001,0.0,1,3,0.16929174132925315,1.5671453766691863,0.18867924528301888,1.4104308390022677,0.16666666666666666
LSPIN,lspin_tf,0.001,0.0,1,4,0.2859683049611273,1.253716301335349,0.14545454545454545,1.6455026455026456,0.2
LSPIN,lspin_tf,0.001,0.0,1,5,0.15050228676777241,0.7835726883345931,0.08620689655172414,1.4104308390022677,0.16666666666666666
LSPIN,lspin_tf,0.001,0.0,1,6,0.1955412161681612,1.018644494834971,0.11504424778761062,1.488788107835727,0.17757009345794392
LSPIN,lspin_tf,0.001,0.0,1,7,0.24188467544094816,2.1156462585034013,0.2727272727272727,1.7238599143361049,0.21153846153846154
LSPIN,lspin_tf,0.001,0.0,1,8,0.0821578446441494,1.0970017636684304,0.125,1.1753590325018897,0.13513513513513514
LSPIN,lspin_tf,0.001,0.0,1,9,0.2860508015041553,1.4104308390022677,0.16666666666666666,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.001,0.0,2,3,0.7133891133934104,2.8992189468379945,0.4157303370786517,2.8208616780045355,0.4
LSPIN,lspin_tf,0.001,0.0,2,4,0.779531931382954,3.055933484504913,0.4482758620689655,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,0.001,0.0,2,5,0.6029787569773465,2.037288989669942,0.26,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,0.001,0.0,2,6,0.6843117408653655,2.2723607961703203,0.29896907216494845,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,0.001,0.0,2,7,0.5796113261467744,2.1940035273368608,0.2857142857142857,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.001,0.0,2,8,0.667330736999399,2.5857898715041574,0.3548387096774194,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,0.001,0.0,2,9,0.6832696259365371,2.5857898715041574,0.3548387096774194,2.8208616780045355,0.4
LSPIN,lspin_tf,0.001,0.0,3,4,0.689205675258586,2.6641471403376165,0.3695652173913043,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,0.001,0.0,3,5,0.5984336458802999,2.1940035273368608,0.2857142857142857,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.001,0.0,3,6,0.4785686775102956,1.8022171831695641,0.22330097087378642,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.001,0.0,3,7,0.5198367223745358,2.1156462585034013,0.2727272727272727,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.001,0.0,3,8,0.6343617039202226,2.037288989669942,0.26,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.001,0.0,3,9,0.6923235873957438,2.507432602670698,0.3404255319148936,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.001,0.0,4,5,0.6306895768097912,2.1940035273368608,0.2857142857142857,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,0.001,0.0,4,6,0.7251162736132019,2.3507180650037793,0.3125,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,0.001,0.0,4,7,0.6018841207255414,2.037288989669942,0.26,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.001,0.0,4,8,0.7096551103932928,2.6641471403376165,0.3695652173913043,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,0.001,0.0,4,9,0.7119609556839955,2.507432602670698,0.3404255319148936,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,0.001,0.0,5,6,0.49344917537700206,0.9402872260015118,0.10526315789473684,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,0.001,0.0,5,7,0.5983197864993567,1.8022171831695641,0.22330097087378642,2.742504409171076,0.38461538461538464
LSPIN,lspin_tf,0.001,0.0,5,8,0.714778896191457,2.507432602670698,0.3404255319148936,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,0.001,0.0,5,9,0.7082318020933661,2.977576215671454,0.4318181818181818,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,0.001,0.0,6,7,0.5107729753497218,1.6455026455026456,0.2,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.001,0.0,6,8,0.5501797815027464,1.958931720836483,0.24752475247524752,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,0.001,0.0,6,9,0.5488027727270038,1.0970017636684304,0.125,2.8208616780045355,0.4
LSPIN,lspin_tf,0.001,0.0,7,8,0.6251400199950153,2.2723607961703203,0.29896907216494845,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.001,0.0,7,9,0.5695952147143057,2.1940035273368608,0.2857142857142857,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.001,0.0,8,9,0.646940676943053,2.3507180650037793,0.3125,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,0.0008,0.0,0,1,0.5539569634842688,3.4477198286722097,0.5365853658536586,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.0008,0.0,0,2,0.34483656040399185,1.3320735701688082,0.1559633027522936,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.0008,0.0,0,3,0.3411050661499451,3.5260770975056692,0.5555555555555556,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.0008,0.0,0,4,0.5774114827126029,3.055933484504913,0.4482758620689655,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0008,0.0,0,5,0.4232315617890746,3.4477198286722097,0.5365853658536586,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.0008,0.0,0,6,0.5667870318578373,3.7611489040060473,0.6153846153846154,2.742504409171076,0.38461538461538464
LSPIN,lspin_tf,0.0008,0.0,0,7,0.5476965366268995,1.958931720836483,0.24752475247524752,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0008,0.0,0,8,0.3550848521960041,1.253716301335349,0.14545454545454545,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.0008,0.0,0,9,0.3690189172874012,1.5671453766691863,0.18867924528301888,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.0008,0.0,1,2,0.27656852042364927,1.3320735701688082,0.1559633027522936,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.0008,0.0,1,3,0.3791422766476446,3.682791635172588,0.5949367088607594,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.0008,0.0,1,4,0.5760248311715068,2.5857898715041574,0.3548387096774194,2.8208616780045355,0.4
LSPIN,lspin_tf,0.0008,0.0,1,5,0.5827342362635937,3.917863441672966,0.6578947368421053,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.0008,0.0,1,6,0.74034784215193,3.996220710506425,0.68,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,0.0008,0.0,1,7,0.49633453648258086,1.6455026455026456,0.2,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.0008,0.0,1,8,0.25413968460801956,1.253716301335349,0.14545454545454545,1.4104308390022677,0.16666666666666666
LSPIN,lspin_tf,0.0008,0.0,1,9,0.40398295104096266,1.488788107835727,0.17757009345794392,1.958931720836483,0.24752475247524752
LSPIN,lspin_tf,0.0008,0.0,2,3,-0.006937900767944074,1.018644494834971,0.11504424778761062,0.9402872260015118,0.10526315789473684
LSPIN,lspin_tf,0.0008,0.0,2,4,0.5143739414580771,1.3320735701688082,0.1559633027522936,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.0008,0.0,2,5,0.2831066347480153,1.3320735701688082,0.1559633027522936,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.0008,0.0,2,6,0.2640556922125919,1.1753590325018897,0.13513513513513514,1.6455026455026456,0.2
LSPIN,lspin_tf,0.0008,0.0,2,7,0.4417802356502038,1.8022171831695641,0.22330097087378642,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.0008,0.0,2,8,0.6725657014820743,2.429075333837239,0.3263157894736842,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,0.0008,0.0,2,9,0.5406791991726133,2.037288989669942,0.26,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.0008,0.0,3,4,0.3961341544828084,2.8992189468379945,0.4157303370786517,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.0008,0.0,3,5,0.3435013270103802,3.3693625598387507,0.5180722891566265,1.958931720836483,0.24752475247524752
LSPIN,lspin_tf,0.0008,0.0,3,6,0.5239073533140254,3.996220710506425,0.68,2.742504409171076,0.38461538461538464
LSPIN,lspin_tf,0.0008,0.0,3,7,0.21378684184033037,1.7238599143361049,0.21153846153846154,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.0008,0.0,3,8,0.15570058544739665,1.488788107835727,0.17757009345794392,1.1753590325018897,0.13513513513513514
LSPIN,lspin_tf,0.0008,0.0,3,9,0.17966762706695727,1.3320735701688082,0.1559633027522936,1.6455026455026456,0.2
LSPIN,lspin_tf,0.0008,0.0,4,5,0.5279625307264344,2.5857898715041574,0.3548387096774194,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.0008,0.0,4,6,0.5326025893835753,2.8992189468379945,0.4157303370786517,2.742504409171076,0.38461538461538464
LSPIN,lspin_tf,0.0008,0.0,4,7,0.6434317232049538,2.1156462585034013,0.2727272727272727,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.0008,0.0,4,8,0.5425533265506197,1.7238599143361049,0.21153846153846154,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.0008,0.0,4,9,0.6540962106418224,2.1156462585034013,0.2727272727272727,2.742504409171076,0.38461538461538464
LSPIN,lspin_tf,0.0008,0.0,5,6,0.5352664037840795,3.6044343663391283,0.575,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.0008,0.0,5,7,0.2909835729777114,1.4104308390022677,0.16666666666666666,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.0008,0.0,5,8,0.3140437948158545,1.253716301335349,0.14545454545454545,1.958931720836483,0.24752475247524752
LSPIN,lspin_tf,0.0008,0.0,5,9,0.33428299904422787,1.488788107835727,0.17757009345794392,1.6455026455026456,0.2
LSPIN,lspin_tf,0.0008,0.0,6,7,0.44727075497309216,1.5671453766691863,0.18867924528301888,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.0008,0.0,6,8,0.30967227817034754,1.5671453766691863,0.18867924528301888,1.7238599143361049,0.21153846153846154
LSPIN,lspin_tf,0.0008,0.0,6,9,0.39695701956986373,1.6455026455026456,0.2,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.0008,0.0,7,8,0.44263063114008644,1.958931720836483,0.24752475247524752,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.0008,0.0,7,9,0.6529559449442778,1.488788107835727,0.17757009345794392,3.291005291005291,0.5
LSPIN,lspin_tf,0.0008,0.0,8,9,0.6237268397815917,2.1156462585034013,0.2727272727272727,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.00065,0.0,0,1,0.39367916427031024,1.6455026455026456,0.2,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.00065,0.0,0,2,0.6712031965484478,2.8992189468379945,0.4157303370786517,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.00065,0.0,0,3,0.721054705412069,2.6641471403376165,0.3695652173913043,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.00065,0.0,0,4,0.4493468067697979,1.8805744520030236,0.23529411764705882,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.00065,0.0,0,5,0.1284522801511353,1.488788107835727,0.17757009345794392,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.00065,0.0,0,6,0.6945842519850709,2.507432602670698,0.3404255319148936,3.4477198286722097,0.5365853658536586
LSPIN,lspin_tf,0.00065,0.0,0,7,0.2645257699977662,1.7238599143361049,0.21153846153846154,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.00065,0.0,0,8,0.21992786082742163,1.7238599143361049,0.21153846153846154,1.6455026455026456,0.2
LSPIN,lspin_tf,0.00065,0.0,0,9,0.7062870524970899,2.507432602670698,0.3404255319148936,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.00065,0.0,1,2,0.4064355777217475,1.7238599143361049,0.21153846153846154,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.00065,0.0,1,3,0.3955395548749675,1.7238599143361049,0.21153846153846154,2.037288989669942,0.26
LSPIN,lspin_tf,0.00065,0.0,1,4,0.3266872466903701,1.8022171831695641,0.22330097087378642,1.958931720836483,0.24752475247524752
LSPIN,lspin_tf,0.00065,0.0,1,5,0.3983299497038075,3.7611489040060473,0.6153846153846154,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.00065,0.0,1,6,0.48522428759676717,1.8022171831695641,0.22330097087378642,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.00065,0.0,1,7,0.38102163141201284,3.4477198286722097,0.5365853658536586,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.00065,0.0,1,8,0.1277153293603679,2.8992189468379945,0.4157303370786517,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.00065,0.0,1,9,0.48017427634686227,1.488788107835727,0.17757009345794392,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.00065,0.0,2,3,0.6372628013079414,2.3507180650037793,0.3125,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,0.00065,0.0,2,4,0.5832041172923849,2.2723607961703203,0.29896907216494845,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.00065,0.0,2,5,0.16955815283620776,1.488788107835727,0.17757009345794392,1.488788107835727,0.17757009345794392
LSPIN,lspin_tf,0.00065,0.0,2,6,0.736866696278903,2.8208616780045355,0.4,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.00065,0.0,2,7,0.26582939270782346,1.7238599143361049,0.21153846153846154,1.4104308390022677,0.16666666666666666
LSPIN,lspin_tf,0.00065,0.0,2,8,0.26854118311528713,1.7238599143361049,0.21153846153846154,1.6455026455026456,0.2
LSPIN,lspin_tf,0.00065,0.0,2,9,0.7255974719625244,3.1342907533383726,0.46511627906976744,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,0.00065,0.0,3,4,0.480749502363565,2.1156462585034013,0.2727272727272727,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.00065,0.0,3,5,0.2460868049166305,1.4104308390022677,0.16666666666666666,2.037288989669942,0.26
LSPIN,lspin_tf,0.00065,0.0,3,6,0.7012233263498775,2.2723607961703203,0.29896907216494845,3.291005291005291,0.5
LSPIN,lspin_tf,0.00065,0.0,3,7,0.24843341756807977,1.958931720836483,0.24752475247524752,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.00065,0.0,3,8,0.32433484240503024,1.958931720836483,0.24752475247524752,1.7238599143361049,0.21153846153846154
LSPIN,lspin_tf,0.00065,0.0,3,9,0.6896420085271723,2.1940035273368608,0.2857142857142857,3.1342907533383726,0.46511627906976744
LSPIN,lspin_tf,0.00065,0.0,4,5,0.11800247569766452,1.7238599143361049,0.21153846153846154,1.6455026455026456,0.2
LSPIN,lspin_tf,0.00065,0.0,4,6,0.5238563713769059,2.2723607961703203,0.29896907216494845,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.00065,0.0,4,7,0.30437058014917756,1.8022171831695641,0.22330097087378642,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.00065,0.0,4,8,0.28903475670503276,1.7238599143361049,0.21153846153846154,1.6455026455026456,0.2
LSPIN,lspin_tf,0.00065,0.0,4,9,0.4897021798943589,2.507432602670698,0.3404255319148936,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.00065,0.0,5,6,0.23592458837997887,1.488788107835727,0.17757009345794392,2.037288989669942,0.26
LSPIN,lspin_tf,0.00065,0.0,5,7,0.4708799494144463,3.055933484504913,0.4482758620689655,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.00065,0.0,5,8,0.40156820051100944,2.977576215671454,0.4318181818181818,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.00065,0.0,5,9,0.14509809402563587,1.253716301335349,0.14545454545454545,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.00065,0.0,6,7,0.31297580115659346,1.5671453766691863,0.18867924528301888,1.7238599143361049,0.21153846153846154
LSPIN,lspin_tf,0.00065,0.0,6,8,0.25632058149368864,1.4104308390022677,0.16666666666666666,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.00065,0.0,6,9,0.777675641386457,2.977576215671454,0.4318181818181818,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,0.00065,0.0,7,8,0.5547915785221926,4.074577979339884,0.7027027027027027,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.00065,0.0,7,9,0.21571784101377742,1.4104308390022677,0.16666666666666666,1.3320735701688082,0.1559633027522936
LSPIN,lspin_tf,0.00065,0.0,8,9,0.14401656099380003,1.3320735701688082,0.1559633027522936,1.3320735701688082,0.1559633027522936
LSPIN,lspin_tf,0.0005,0.0,0,1,0.2562290210293346,1.6455026455026456,0.2,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.0005,0.0,0,2,0.2809659146960755,1.4104308390022677,0.16666666666666666,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.0005,0.0,0,3,0.3889911725699357,1.8805744520030236,0.23529411764705882,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.0005,0.0,0,4,0.35008352617531574,1.8805744520030236,0.23529411764705882,1.958931720836483,0.24752475247524752
LSPIN,lspin_tf,0.0005,0.0,0,5,0.16159885836438959,1.488788107835727,0.17757009345794392,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.0005,0.0,0,6,0.5519760152940081,2.429075333837239,0.3263157894736842,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.0005,0.0,0,7,0.2906657679618665,1.3320735701688082,0.1559633027522936,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.0005,0.0,0,8,0.49251640002887787,2.3507180650037793,0.3125,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.0005,0.0,0,9,0.3324797442374402,1.8805744520030236,0.23529411764705882,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.0005,0.0,1,2,0.21518309952550402,2.8992189468379945,0.4157303370786517,1.7238599143361049,0.21153846153846154
LSPIN,lspin_tf,0.0005,0.0,1,3,0.38446098008844587,3.996220710506425,0.68,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0005,0.0,1,4,0.3264235991168249,2.507432602670698,0.3404255319148936,1.958931720836483,0.24752475247524752
LSPIN,lspin_tf,0.0005,0.0,1,5,0.3605280484627948,4.3096497858402625,0.7746478873239436,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.0005,0.0,1,6,0.18277305871429889,1.8805744520030236,0.23529411764705882,1.3320735701688082,0.1559633027522936
LSPIN,lspin_tf,0.0005,0.0,1,7,0.06798665122246036,3.212648022171832,0.4823529411764706,1.6455026455026456,0.2
LSPIN,lspin_tf,0.0005,0.0,1,8,0.18054734283299576,1.4104308390022677,0.16666666666666666,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.0005,0.0,1,9,0.4794764523790838,3.8395061728395063,0.6363636363636364,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.0005,0.0,2,3,0.39097110515727207,3.5260770975056692,0.5555555555555556,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0005,0.0,2,4,0.32704291405260616,2.8208616780045355,0.4,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.0005,0.0,2,5,0.19268784469271932,3.055933484504913,0.4482758620689655,1.4104308390022677,0.16666666666666666
LSPIN,lspin_tf,0.0005,0.0,2,6,0.41084428260456624,1.7238599143361049,0.21153846153846154,2.3507180650037793,0.3125
LSPIN,lspin_tf,0.0005,0.0,2,7,0.6036544054878632,3.7611489040060473,0.6153846153846154,2.8208616780045355,0.4
LSPIN,lspin_tf,0.0005,0.0,2,8,0.4546978902193479,1.5671453766691863,0.18867924528301888,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0005,0.0,2,9,0.39060992825342505,3.212648022171832,0.4823529411764706,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.0005,0.0,3,4,0.3514581719707486,2.6641471403376165,0.3695652173913043,2.037288989669942,0.26
LSPIN,lspin_tf,0.0005,0.0,3,5,0.15337765086234953,3.917863441672966,0.6578947368421053,1.488788107835727,0.17757009345794392
LSPIN,lspin_tf,0.0005,0.0,3,6,0.18864579587221034,1.8022171831695641,0.22330097087378642,1.4104308390022677,0.16666666666666666
LSPIN,lspin_tf,0.0005,0.0,3,7,0.33076735801973733,3.291005291005291,0.5,1.958931720836483,0.24752475247524752
LSPIN,lspin_tf,0.0005,0.0,3,8,0.18994203415060293,1.5671453766691863,0.18867924528301888,1.488788107835727,0.17757009345794392
LSPIN,lspin_tf,0.0005,0.0,3,9,0.34847358394676065,3.8395061728395063,0.6363636363636364,2.2723607961703203,0.29896907216494845
LSPIN,lspin_tf,0.0005,0.0,4,5,0.32403147690222206,2.3507180650037793,0.3125,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.0005,0.0,4,6,0.22921575106567937,1.7238599143361049,0.21153846153846154,1.488788107835727,0.17757009345794392
LSPIN,lspin_tf,0.0005,0.0,4,7,0.35223476305127477,2.8992189468379945,0.4157303370786517,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.0005,0.0,4,8,0.26143868964987327,1.6455026455026456,0.2,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.0005,0.0,4,9,0.3325356485338467,2.8992189468379945,0.4157303370786517,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.0005,0.0,5,6,0.1191608372496601,1.6455026455026456,0.2,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.0005,0.0,5,7,0.06733291419514707,3.291005291005291,0.5,1.1753590325018897,0.13513513513513514
LSPIN,lspin_tf,0.0005,0.0,5,8,0.15201582702542876,1.4104308390022677,0.16666666666666666,1.4104308390022677,0.16666666666666666
LSPIN,lspin_tf,0.0005,0.0,5,9,0.32247896011607285,3.682791635172588,0.5949367088607594,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.0005,0.0,6,7,0.44387195945367414,1.6455026455026456,0.2,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.0005,0.0,6,8,0.7111110503354567,2.8208616780045355,0.4,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.0005,0.0,6,9,0.2987584975794337,1.8805744520030236,0.23529411764705882,1.7238599143361049,0.21153846153846154
LSPIN,lspin_tf,0.0005,0.0,7,8,0.45938617124216063,1.3320735701688082,0.1559633027522936,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0005,0.0,7,9,0.30285844872558637,3.291005291005291,0.5,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.0005,0.0,8,9,0.3222749623685951,1.5671453766691863,0.18867924528301888,2.037288989669942,0.26
LSPIN,lspin_tf,0.0004,0.0,0,1,0.2756655908071134,2.742504409171076,0.38461538461538464,1.7238599143361049,0.21153846153846154
LSPIN,lspin_tf,0.0004,0.0,0,2,0.4140890162971806,3.6044343663391283,0.575,2.037288989669942,0.26
LSPIN,lspin_tf,0.0004,0.0,0,3,0.4112865423605296,1.5671453766691863,0.18867924528301888,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0004,0.0,0,4,0.3803853243258371,1.5671453766691863,0.18867924528301888,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.0004,0.0,0,5,0.35689727820096206,1.3320735701688082,0.1559633027522936,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.0004,0.0,0,6,0.4934346209232158,1.7238599143361049,0.21153846153846154,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0004,0.0,0,7,0.4710515914734961,1.6455026455026456,0.2,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.0004,0.0,0,8,0.5868780065055097,1.958931720836483,0.24752475247524752,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.0004,0.0,0,9,0.23524645348521273,2.977576215671454,0.4318181818181818,1.8022171831695641,0.22330097087378642
LSPIN,lspin_tf,0.0004,0.0,1,2,0.5244560589064723,2.6641471403376165,0.3695652173913043,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.0004,0.0,1,3,0.256808315841164,1.4104308390022677,0.16666666666666666,1.488788107835727,0.17757009345794392
LSPIN,lspin_tf,0.0004,0.0,1,4,0.3783346206835585,1.6455026455026456,0.2,1.958931720836483,0.24752475247524752
LSPIN,lspin_tf,0.0004,0.0,1,5,0.21928044253944057,1.488788107835727,0.17757009345794392,1.5671453766691863,0.18867924528301888
LSPIN,lspin_tf,0.0004,0.0,1,6,0.308000989680444,1.3320735701688082,0.1559633027522936,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.0004,0.0,1,7,0.3786565925779458,1.4104308390022677,0.16666666666666666,2.037288989669942,0.26
LSPIN,lspin_tf,0.0004,0.0,1,8,0.4614184935219209,1.5671453766691863,0.18867924528301888,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.0004,0.0,1,9,0.3547141188373282,2.742504409171076,0.38461538461538464,1.8805744520030236,0.23529411764705882
LSPIN,lspin_tf,0.0004,0.0,2,3,0.4963846043772239,1.3320735701688082,0.1559633027522936,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0004,0.0,2,4,0.3947286883759018,1.4104308390022677,0.16666666666666666,2.037288989669942,0.26
LSPIN,lspin_tf,0.0004,0.0,2,5,0.40323490043317667,1.253716301335349,0.14545454545454545,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.0004,0.0,2,6,0.4632110242782575,1.3320735701688082,0.1559633027522936,2.429075333837239,0.3263157894736842
