family,selection,fold,rep,gene_idx,gene,gate_rate_holdout,selected_patient_n,selected_patient_events,top_selected_histology,top_selected_histology_n,target_abs_neglog10_p,target_signed_neglog10_p,random_median_abs_neglog10_p,random_p90_abs_neglog10_p,target_minus_random_median,target_gt_random_median,target_gt_random_p90
LSPIN,nosmooth_lamx3,1,0,2325,ENSG00000140937,0.09220082312822342,292,83,KIRC,112,0.9293579557604718,0.9293579557604718,0.6230791754406356,2.0558940904096032,0.30627878031983613,True,False
LSPIN,nosmooth_lamx3,1,0,3908,ENSG00000122121,0.09220082312822342,292,73,COAD,143,0.3621930926837297,-0.3621930926837297,0.6808208340311672,2.1598767650837267,-0.31862774134743754,False,False
LSPIN,nosmooth_lamx3,1,0,820,ENSG00000187193,0.09030628204345703,286,76,LGG,168,1.3839831324304521,1.3839831324304521,1.5288978286679078,7.195186402773786,-0.14491469623745568,False,False
LSPIN,nosmooth_lamx3,1,0,4190,ENSG00000118777,0.08935901522636414,283,76,LGG,169,0.6717719076442307,0.6717719076442307,1.4993204720661106,8.300321058804768,-0.82754856442188,False,False
LSPIN,nosmooth_lamx3,1,0,4734,ENSG00000206630,0.08935901522636414,283,77,LGG,169,0.1710029999958015,-0.1710029999958015,1.4140450713422226,8.557233481249298,-1.243042071346421,False,False
LSPIN,nosmooth_lamx3,1,0,1414,ENSG00000182253,0.08841174840927124,280,71,LGG,168,0.29345755813007957,-0.29345755813007957,1.0226532298883018,5.27665418127554,-0.7291956717582222,False,False
LSPIN,nosmooth_lamx3,1,0,4938,ENSG00000225200,0.08809599280357361,279,76,LGG,169,1.2142255391599872,1.2142255391599872,1.964591600562657,9.01855781759787,-0.7503660614026697,False,False
LSPIN,nosmooth_lamx3,1,0,372,ENSG00000105048,0.08714871853590012,276,63,UCEC,109,3.564238366666295,3.564238366666295,0.6338213753369017,3.261994784826607,2.9304169913293934,True,True
LSPIN,nosmooth_lamx3,1,0,2168,ENSG00000164106,0.08651720732450485,274,78,LGG,169,2.9885644532352296,2.9885644532352296,1.7941332962510705,6.029754414927359,1.194431156984159,True,False
LSPIN,nosmooth_lamx3,1,0,407,ENSG00000075461,0.08620145171880722,273,73,LGG,168,0.7460864961819855,-0.7460864961819855,1.9884548815586907,10.07633198885091,-1.2423683853767051,False,False
LSPIN,nosmooth_lamx3,1,0,3321,ENSG00000171992,0.08588569611310959,272,71,KIRC,160,1.2868343449376736,1.2868343449376736,0.7091642809137124,2.22162302752176,0.5776700640239611,True,False
LSPIN,nosmooth_lamx3,1,0,2849,ENSG00000144218,0.08525418490171432,270,88,LUSC,91,0.3556682856693663,-0.3556682856693663,0.634899329992615,1.722987675878339,-0.2792310443232487,False,False
LSPIN,nosmooth_lamx3,1,0,2488,ENSG00000128567,0.0849384292960167,269,62,COAD,124,0.06044669262401514,0.06044669262401514,0.4484544907347507,1.548976515708591,-0.38800779811073555,False,False
LSPIN,nosmooth_lamx3,1,0,397,ENSG00000196139,0.08462267369031906,268,70,LIHC,137,2.276932076398257,2.276932076398257,0.514535219455927,2.152560323807534,1.76239685694233,True,True
LSPIN,nosmooth_lamx3,1,0,528,ENSG00000197956,0.08462267369031906,268,93,SARC,44,1.537306356800534,1.537306356800534,0.9859297049767959,2.6705313701036686,0.5513766518237382,True,False
LSPIN,nosmooth_lamx3,1,0,2213,ENSG00000157570,0.08367539942264557,265,97,KIRC,153,5.784741248003959,-5.784741248003959,1.2922766387208473,3.582141113042067,4.492464609283112,True,True
LSPIN,nosmooth_lamx3,1,0,2593,ENSG00000121152,0.08241237699985504,261,87,KIRC,147,10.978746893389586,10.978746893389586,1.419780027110977,4.798734302812513,9.558966866278608,True,True
LSPIN,nosmooth_lamx3,1,0,1790,ENSG00000101187,0.08241237699985504,261,89,KIRC,139,1.1659717173756532,-1.1659717173756532,0.614837957632006,2.066847104912071,0.5511337597436472,True,False
LSPIN,nosmooth_lamx3,1,0,570,ENSG00000198758,0.08146511018276215,258,91,LUAD,84,2.059807422550117,2.059807422550117,0.46272609596851605,1.7443039251384083,1.5970813265816008,True,True
LSPIN,nosmooth_lamx3,1,0,1067,ENSG00000101955,0.08083359897136688,256,78,KIRC,167,0.8193570325687348,0.8193570325687348,0.31140083694456155,1.1261335511381372,0.5079561956241733,True,False
LSPIN,nosmooth_lamx3,1,0,3255,ENSG00000276170,0.07988632470369339,253,91,SARC,77,4.682073516634277,4.682073516634277,0.4051683520404984,1.5937495360531995,4.276905164593778,True,True
LSPIN,nosmooth_lamx3,1,0,3532,ENSG00000161800,0.07862330228090286,249,79,BLCA,61,0.043371564402710616,0.043371564402710616,0.5393564968751927,1.6624656648629548,-0.4959849324724821,False,False
LSPIN,nosmooth_lamx3,1,0,477,ENSG00000132821,0.07862330228090286,249,80,KIRC,179,2.480275798517388,-2.480275798517388,0.511348956772768,1.723564507886403,1.96892684174462,True,True
LSPIN,nosmooth_lamx3,1,0,907,ENSG00000144354,0.07767603546380997,246,71,SARC,37,4.64451792886979,-4.64451792886979,0.9323465709403607,3.182421103966303,3.7121713579294298,True,True
LSPIN,nosmooth_lamx3,1,0,1020,ENSG00000089685,0.07641300559043884,242,89,KIRC,173,0.9031737207712452,0.9031737207712452,0.5069342349610587,1.4415082061585691,0.39623948581018653,True,False
LSPIN,nosmooth_lamx3,1,0,276,ENSG00000130208,0.07641300559043884,242,86,LUSC,53,0.5999068001674948,-0.5999068001674948,0.4688917672051063,1.382574236471766,0.13101503296238848,True,False
LSPIN,nosmooth_lamx3,1,0,2563,ENSG00000256393,0.07546573877334595,239,66,UCEC,140,4.727811027686975,4.727811027686975,0.9264373328705071,3.2736424907176445,3.8013736948164683,True,True
LSPIN,nosmooth_lamx3,1,0,609,ENSG00000170345,0.07325544953346252,232,68,KIRC,165,0.7176604790979487,0.7176604790979487,0.6062028977845528,2.0544242031852415,0.11145758131339589,True,False
LSPIN,nosmooth_lamx3,1,0,1748,ENSG00000141750,0.07293969392776489,231,38,BRCA,154,0.06068160497256654,-0.06068160497256654,0.4769656789463614,1.6867211165347753,-0.41628407397379485,False,False
LSPIN,nosmooth_lamx3,1,0,1094,ENSG00000204616,0.07262393087148666,230,100,STAD,56,0.1436624462427931,-0.1436624462427931,0.5063915227569009,1.6701979470127801,-0.3627290765141078,False,False
LSPIN,nosmooth_lamx3,1,0,167,ENSG00000253755,0.07072939723730087,224,66,COAD,90,0.3416968005870148,-0.3416968005870148,0.6299319580201536,2.0512256738485686,-0.28823515743313877,False,False
LSPIN,nosmooth_lamx3,1,0,1486,ENSG00000135097,0.07009788602590561,222,75,LGG,94,3.1026368824707027,3.1026368824707027,0.994356793895852,4.5778466880660496,2.1082800885748507,True,False
LSPIN,nosmooth_lamx3,1,0,987,ENSG00000163032,0.06978213042020798,221,49,BRCA,31,0.45516963079852657,0.45516963079852657,0.6183957628144138,2.1847286124315137,-0.1632261320158872,False,False
LSPIN,nosmooth_lamx3,1,0,3062,ENSG00000011201,0.06915061920881271,219,71,LGG,168,1.2653462088666358,-1.2653462088666358,1.646832957093715,11.793296824335613,-0.3814867482270792,False,False
LSPIN,nosmooth_lamx3,1,0,4837,ENSG00000138764,0.06915061920881271,219,57,LGG,124,0.49123007899552884,0.49123007899552884,1.4414059611418253,7.622919444605377,-0.9501758821462964,False,False
LSPIN,nosmooth_lamx3,1,0,1380,ENSG00000143578,0.06883485615253448,218,71,LUAD,79,1.1744060858495633,-1.1744060858495633,0.554166495587811,1.7566429425523626,0.6202395902617523,True,False
LSPIN,nosmooth_lamx3,1,0,4097,ENSG00000164938,0.06851910054683685,217,57,LIHC,137,0.4055471082671334,0.4055471082671334,0.5487742277384766,1.6789694544992957,-0.1432271194713432,False,False
LSPIN,nosmooth_lamx3,1,0,3557,ENSG00000196839,0.06820334494113922,216,23,BRCA,216,0.018458786350833117,-0.018458786350833117,0.388773627058195,1.1391376479861335,-0.37031484070736187,False,False
LSPIN,nosmooth_lamx3,1,0,4347,ENSG00000147852,0.06662456691265106,211,36,BRCA,175,1.568783126163005,1.568783126163005,0.4620530260710078,1.5316132154892474,1.1067301000919971,True,True
LSPIN,nosmooth_lamx3,1,0,268,ENSG00000257017,0.06630881130695343,210,76,KIRC,172,1.8027538146205488,1.8027538146205488,0.6684427508724283,1.7301162184686067,1.1343110637481204,True,True
LSPIN,nosmooth_lamx3,1,0,2670,ENSG00000102096,0.0659930557012558,209,62,LIHC,34,3.944872055093072,-3.944872055093072,0.6902666708728631,2.0785019100302153,3.254605384220209,True,True
LSPIN,nosmooth_lamx3,1,0,4731,ENSG00000161405,0.06567730009555817,208,60,UCEC,67,2.311420170599508,-2.311420170599508,0.9558599889111707,2.756426568085183,1.3555601816883371,True,False
LSPIN,nosmooth_lamx3,1,0,3858,ENSG00000165757,0.06567730009555817,208,69,LUSC,56,1.176455525777113,1.176455525777113,0.6413371560933965,2.0130404208749404,0.5351183696837165,True,False
LSPIN,nosmooth_lamx3,1,0,4894,ENSG00000254682,0.06473002582788467,205,60,LIHC,106,0.6787736229834035,0.6787736229834035,0.43329063398015966,1.6020127035459968,0.24548298900324383,True,False
LSPIN,nosmooth_lamx3,1,0,1609,ENSG00000166851,0.06409851461648941,203,57,LIHC,137,7.299788699551268,7.299788699551268,0.7625082927609445,2.221623905724422,6.537280406790323,True,True
