model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-Concrete,0.1,0.003,0.9369335082915453,4.082794008875739,0.6963594732434883,3.6671597633136095,0.5841253105304164,56,119.63368654251099
L-Concrete,0.1,0.0025,0.9329283836200338,4.113581730769231,0.7046605431189076,3.6038738905325443,0.5683701470424252,56,155.4555983543396
L-Concrete,0.1,0.002,0.9296767459974787,4.108450443786983,0.7034506218852903,3.7047892011834316,0.5941881404527045,56,200.51665115356445
L-Concrete,0.1,0.0015,0.935837947405601,4.1717363165680466,0.7221330243814158,3.6945266272189348,0.5908286733559426,56,320.68894958496094
L-Concrete,0.1,0.001,0.9382379038836707,4.211076183431953,0.7340883360282806,3.841623520710059,0.6290486716985567,56,538.6032848358154
L-Concrete,0.1,0.00075,0.9253230438478403,4.183709319526627,0.7263515917750606,3.735576923076923,0.6028981889760142,56,945.1261978149414
L-LSPIN,0.0,0.028,0.7785401473658208,3.614136464497041,0.5706008336935712,2.721292529585799,0.3789676762264905,56,68.41119647026062
L-LSPIN,0.0,0.021,0.7744272783465341,3.2908653846153846,0.4965593931378958,2.7401072485207103,0.38165230593824395,56,79.64068484306335
L-LSPIN,0.0,0.014,0.7910677023695035,3.400332840236686,0.5237383830830654,2.924833579881657,0.4179485634308157,56,114.5591230392456
L-LSPIN,0.0,0.0105,0.7874325666263855,3.321653106508876,0.5030251740138971,2.876941568047337,0.4073867317847128,56,138.6918430328369
L-LSPIN,0.0,0.00875,0.8263797600728225,3.4653291420118344,0.5360473209095662,3.037721893491124,0.44016332171963773,56,172.4891414642334
