model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi
L-Concrete,0.1,0.006,52.42200813293457,13.09515009003272,0.7172220106626047,0.009742377238059065,0.890681154568032,0.03434171635718383,290.7,159.0,139.1457757282232,10,0.9849183642333001,0.9174897691645343,4.032507396449704,0.9831102629628437,0.96206844542355
L-Concrete,0.1,0.004,86.16100387573242,32.00159765656239,0.7260186595582635,0.01041341965500596,0.9190426366179482,0.034050195581467324,420.0,250.5,216.68254763599617,10,0.9835421092076129,0.9300614808821924,4.118713017751479,0.9905610630177162,0.9780497026259664
L-Concrete,0.1,0.003,116.32239303588867,19.82475009301928,0.7295696877380046,0.00816397846084987,0.934632962589113,0.020942975215474093,499.7,316.4,271.6693441664733,10,0.984404770905179,0.9306219776109501,4.070821005917159,0.9859229143496864,0.9718433462096305
L-Concrete,0.1,0.0025,182.22393569946288,61.03251442882566,0.7329112718964204,0.006181728038782308,0.964160012849999,0.015885149158176678,802.9,494.8,424.73627779260266,10,0.9889766799054547,0.9343876335313878,4.24323224852071,0.9790290334870158,0.960942479579136
L-Concrete,0.1,0.002,202.73050384521486,26.990691116280107,0.7259044173648135,0.008754134638456035,0.9606494871063834,0.01369961395436347,759.5,503.7,428.31159940348243,10,0.9928653895260975,0.9345185977392513,4.018139792899408,0.9660096833855378,0.9420590920782141
L-Concrete,0.1,0.0015,357.89845275878906,61.871186835039055,0.7366717440974867,0.007238400317936593,0.9827128757206905,0.009407544115180985,1212.0,870.9,722.5446324740199,10,0.9932860830124157,0.9355557583507661,4.233653846153846,0.974843796392839,0.9568785428135371
L-Concrete,0.1,0.001,561.54208984375,204.92846425170288,0.7317022086824067,0.007561313574175631,0.9868306775484126,0.007820513624974724,1650.2,1232.1,1031.0684016508765,10,0.9934383845380855,0.9309866332489743,4.161815828402366,0.9914286398500307,0.9834294991962406
L-Concrete,0.1,0.00075,832.2444030761719,307.063895351255,0.7286843107387662,0.006159892597117198,0.9919840072036317,0.006617159956273933,2309.2,1779.6,1484.4100643679244,10,0.9947991095832522,0.935701586293936,4.209707840236686,0.9828141605171318,0.9666284711466027
L-LSPIN,0.0,0.028,63.23436164855957,20.996796613120427,0.6995239908606246,0.02073223912957641,0.900025983537278,0.05024361697324353,294.2,94.4,91.487507521006,10,0.9598591451990768,0.7345173126293435,3.141715976331361,0.7835299422860715,0.7983413870863716
L-LSPIN,0.0,0.021,79.31467170715332,16.760003919418406,0.7199828636709824,0.017733456976486844,0.916957766870404,0.027521444388367292,267.0,124.0,116.21076631804347,10,0.9732996117292088,0.7560503347009225,3.400332840236686,0.8179537980609977,0.796397596518428
