model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
LSPIN,0.025,0.007,0.9176418679063291,3.9702477810650882,0.6651091992956698,3.7068417159763314,0.5957732928094325,20,803.9555969238281
LSPIN,0.025,0.00525,0.9097298425776836,3.879252958579882,0.639832355121809,3.7595229289940826,0.6081247042693964,20,1065.2795288085938
LSPIN,0.025,0.0035,0.9250365532734814,4.113923816568047,0.7057705380057355,3.960669378698225,0.6615227194645771,20,1463.8988525390625
LSPIN,0.05,0.028,0.7470478726507732,2.9309911242603546,0.4196312286475285,3.050721153846154,0.44322904434106053,20,229.53011627197264
LSPIN,0.05,0.021,0.7928460978342529,3.007618343195266,0.4351540766324719,3.2183431952662724,0.4787195133753513,20,303.06409454345703
LSPIN,0.05,0.014,0.8660488512522185,3.544008875739645,0.5538707330196619,3.5248520710059177,0.5493271329631886,20,455.68610229492185
LSPIN,0.05,0.0105,0.9006768689869207,3.6972633136094673,0.5919272579718617,3.644582100591716,0.5782911808943508,20,677.9046447753906
LSPIN,0.05,0.00875,0.9072809775618487,3.7882581360946745,0.6175340634798407,3.831360946745562,0.6264199190209806,20,801.1247192382813
LSPIN,0.05,0.007,0.9351996524924442,4.02292899408284,0.6798183036229865,3.8074149408284024,0.6204401314699568,20,1067.605780029297
LSPIN,0.05,0.00525,0.9341832367898301,4.190551035502958,0.7272651213091452,3.8361501479289943,0.6308702311590351,20,1295.6424682617187
LSPIN,0.05,0.0035,0.9363917882778839,4.042085798816568,0.6880259820073302,3.8696745562130177,0.6371237661632658,20,1563.311962890625
LSPIN,0.1,0.028,0.7858676347536775,3.0555103550295857,0.4451868976090543,3.06508875739645,0.4467296465282379,20,306.42200775146483
LSPIN,0.1,0.021,0.8354034138792865,3.318916420118343,0.5007443961832342,3.2279215976331357,0.48099560985525647,20,342.30116271972656
LSPIN,0.1,0.014,0.872760185060389,3.5727440828402366,0.561343957604397,3.476960059171598,0.5391747675343773,20,532.5386108398437
LSPIN,0.1,0.0105,0.9004424316646368,3.7643121301775144,0.6081099911696927,3.5487980769230765,0.55632598390872,20,711.5872619628906
LSPIN,0.1,0.00875,0.9175885654813412,3.912777366863905,0.6491274478302806,3.745155325443787,0.6039949601472108,20,865.1498107910156
LSPIN,0.1,0.007,0.9319022943450873,4.046875,0.6874811662814657,3.9031989644970415,0.6468779550353436,20,1036.0764465332031
LSPIN,0.1,0.00525,0.9234053370895401,4.046875,0.6864448428773017,3.860096153846153,0.634997816580395,20,1244.9737426757813
LSPIN,0.1,0.0035,0.9320677132090583,4.276756656804734,0.7539715991844329,3.7643121301775144,0.6127284794507977,20,1574.6826171875
