model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft,mean_affinity_corr,std_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,mean_cluster_ari,mean_cluster_nmi
Concrete,0.12,0.0025,0.05,0.7037953795379538,0.014578733499541347,146.59073384602866,45.048553964978275,0.961008804822491,0.01039499077953667,578.6666666666666,357.0,3,147.1867218017578,45.70740003950662,0.9836638864629382,0.009146577903347617,0.807211295350292,3.7036489151873764,0.5929300108404586,3.0012327416173563,0.4319666145018257,0.9397898779436828,0.8846493390103891
Concrete,0.12,0.0025,0.1,0.711030718456461,0.012380020707958536,134.3976796468099,24.97391313976991,0.9519498720038487,0.023715861087035935,674.0,353.3333333333333,3,135.12364959716797,25.67976528943691,0.9754578824683424,0.01378077174731242,0.8720681031093966,3.799432938856016,0.6188110614340122,3.192800788954635,0.473780261553723,0.9768636707162502,0.9482237351860899
Concrete,0.12,0.003,0.0,0.7116971312515866,0.013188231020103218,108.62934112548828,34.19018641282033,0.9534174835652829,0.03121082462683339,840.6666666666666,387.6666666666667,3,110.04940032958984,36.30527935602526,0.9666588178683639,0.014018443405522735,0.912377163951814,4.278353057199211,0.7542709232096635,3.4801528599605525,0.537020778460638,0.9296494718274868,0.8742490184449744
Concrete,0.12,0.003,0.025,0.7073813150545823,0.001425910252517181,106.59716796875,30.876174142839314,0.9533223755285873,0.008423577312604673,665.6666666666666,311.6666666666667,3,107.40249633789062,31.64583035979485,0.9753705426178557,0.009572734037045916,0.9133825037880858,4.246425049309664,0.7444115558404505,3.9590729783037477,0.6602372278601787,0.9531528836465434,0.9015412867919123
Concrete,0.12,0.003,0.05,0.7159494795633409,0.006513039007506167,97.48262532552083,16.388945328913113,0.9440171562944615,0.004926166127726759,448.0,256.3333333333333,3,97.75574747721355,16.416628298752972,0.9756428293254965,0.016381873288144364,0.8463245335442117,3.863288954635108,0.6349726775956284,3.6717209072978303,0.588134405189543,0.9541301963574279,0.913396172404387
Concrete,0.12,0.003,0.1,0.7078890581365829,0.01267376754601643,93.95366668701172,8.377922006146765,0.9435100975516583,0.011216967209344415,392.3333333333333,248.0,3,94.29047139485677,8.901980691190408,0.9671343916213556,0.023810148446144663,0.8020785910956666,3.9271449704142007,0.657769621258465,3.2566568047337277,0.4884012807995058,0.9481252237944204,0.8945637086385646
Concrete,0.12,0.004,0.0,0.7176948464077176,0.006936244286111368,71.45431137084961,10.392895708690567,0.9402499880424414,0.029373830303460823,668.3333333333334,246.66666666666666,3,72.47940826416016,11.66449847629667,0.9668402894852881,0.014936537163119748,0.8931987757165162,4.310281065088757,0.7640637669008123,3.9271449704142007,0.6567807514153371,0.6352922296823104,0.6909918475668438
Concrete,0.12,0.004,0.025,0.723946433104849,0.018431165668785887,55.5881601969401,9.026150179166725,0.9110714235788627,0.015646969550656177,304.0,149.33333333333334,3,55.92233530680338,9.355650883842051,0.9793378917994772,0.0029284625235561123,0.9007005891259889,4.02292899408284,0.6777103461397486,3.41629684418146,0.5224549521301057,0.9307350258600636,0.8701410934120962
Concrete,0.12,0.004,0.05,0.7156321401370906,0.007106419499817782,54.57786432902018,10.00167852937513,0.9136477078287534,0.03559931065758028,297.0,156.66666666666666,3,54.87861124674479,10.393338455754645,0.969806195867967,0.017215436669455297,0.8533739622954398,3.863288954635108,0.6335978835978836,3.575936883629191,0.5612745098039216,0.9453293984377931,0.8853906161710711
Concrete,0.12,0.004,0.1,0.732927138867733,0.0015710705502013774,57.274131774902344,10.336752476426506,0.9279820856098903,0.013991357502866949,175.0,162.0,3,57.28498458862305,10.318502503794853,0.9701207679453896,0.004876074147697231,0.8657563854958554,3.991000986193294,0.6688351114580623,3.448224852071006,0.5323450364019868,0.938064180589409,0.8775615877107885
