model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
LSPIN,lspin_tf,mlp,0.028,0.4,0,2,0.5810718278102917,0.583397883725982
LSPIN,lspin_tf,mlp,0.028,0.4,0,3,0.5004813174000907,0.4556729379136161
LSPIN,lspin_tf,mlp,0.028,0.4,0,4,0.7403968186289913,0.6507469742890198
LSPIN,lspin_tf,mlp,0.028,0.4,1,2,0.5526333793776879,0.569724211496884
LSPIN,lspin_tf,mlp,0.028,0.4,1,3,0.6291391745226467,0.5770470505523352
LSPIN,lspin_tf,mlp,0.028,0.4,1,4,0.6670493885572869,0.6228491993861551
LSPIN,lspin_tf,mlp,0.028,0.4,2,3,0.6138280687057023,0.573586065982855
LSPIN,lspin_tf,mlp,0.028,0.4,2,4,0.6317021512390204,0.6118501009425501
LSPIN,lspin_tf,mlp,0.028,0.4,3,4,0.6465175507838596,0.6303442619518015
Concrete,concrete,mlp,0.0011,0.0,0,1,0.5274548586465273,0.5044841858706376
Concrete,concrete,mlp,0.0011,0.0,0,2,0.5711500658211094,0.594314796798829
Concrete,concrete,mlp,0.0011,0.0,0,3,0.7571178313826068,0.7114018021954733
Concrete,concrete,mlp,0.0011,0.0,0,4,0.5862712740951933,0.5354003840710472
Concrete,concrete,mlp,0.0011,0.0,1,2,0.5420182039747498,0.5139680239856803
Concrete,concrete,mlp,0.0011,0.0,1,3,0.4584363825942965,0.4575502483602702
Concrete,concrete,mlp,0.0011,0.0,1,4,0.4179492276478442,0.4246866219028599
Concrete,concrete,mlp,0.0011,0.0,2,3,0.5140327182576746,0.5741563801196038
Concrete,concrete,mlp,0.0011,0.0,2,4,0.3960322818168222,0.4559215184817287
Concrete,concrete,mlp,0.0011,0.0,3,4,0.6789719883422002,0.5973710737238286
Concrete,concrete,mlp,0.00165,0.0,0,1,0.5810806540829434,0.5833602327491856
Concrete,concrete,mlp,0.00165,0.0,0,2,0.6763492063872678,0.6235324574923645
Concrete,concrete,mlp,0.00165,0.0,0,3,0.5137275194677295,0.4523762720774366
Concrete,concrete,mlp,0.00165,0.0,0,4,0.7140754646861,0.672186603555202
Concrete,concrete,mlp,0.00165,0.0,1,2,0.5303519930667283,0.5151186926885565
Concrete,concrete,mlp,0.00165,0.0,1,3,0.4679667322341385,0.4768127733393149
Concrete,concrete,mlp,0.00165,0.0,1,4,0.4986606762484274,0.5061267033284671
Concrete,concrete,mlp,0.00165,0.0,2,3,0.4684752737237615,0.4375261190971469
Concrete,concrete,mlp,0.00165,0.0,2,4,0.703144678863729,0.6565351643083347
Concrete,concrete,mlp,0.00165,0.0,3,4,0.4699099909608504,0.4360280538481852
Concrete,concrete,mlp,0.0022,0.0,0,1,0.3242124699905768,0.4069836330462828
Concrete,concrete,mlp,0.0022,0.0,0,2,0.3948131921299583,0.3901318993251258
Concrete,concrete,mlp,0.0022,0.0,0,3,0.5602641466377339,0.5287372056385357
Concrete,concrete,mlp,0.0022,0.0,0,4,0.5492039726203087,0.52763616464818
Concrete,concrete,mlp,0.0022,0.0,1,2,0.2918999739138333,0.378474314791546
Concrete,concrete,mlp,0.0022,0.0,1,3,0.3572876337429338,0.4630789055072468
Concrete,concrete,mlp,0.0022,0.0,1,4,0.362816161576852,0.4702859962553417
Concrete,concrete,mlp,0.0022,0.0,2,3,0.4564480486136584,0.4578374747120131
Concrete,concrete,mlp,0.0022,0.0,2,4,0.5635369518355455,0.534065084094295
Concrete,concrete,mlp,0.0022,0.0,3,4,0.6169135775898312,0.6670160061652822
Concrete,concrete,mlp,0.00275,0.0,0,1,0.5324625847689093,0.5465361062733921
Concrete,concrete,mlp,0.00275,0.0,0,2,0.5874154749355726,0.5895297484162282
Concrete,concrete,mlp,0.00275,0.0,0,3,0.4319421183923538,0.4706651218169226
Concrete,concrete,mlp,0.00275,0.0,0,4,0.4194731967441962,0.46030491035189
Concrete,concrete,mlp,0.00275,0.0,1,2,0.793618042159095,0.7529500120190283
Concrete,concrete,mlp,0.00275,0.0,1,3,0.6170530610760866,0.5613234971817189
Concrete,concrete,mlp,0.00275,0.0,1,4,0.5211983578222025,0.5343738167492669
Concrete,concrete,mlp,0.00275,0.0,2,3,0.5754239108933622,0.5148454625615932
Concrete,concrete,mlp,0.00275,0.0,2,4,0.5197671053948147,0.5110044347123197
Concrete,concrete,mlp,0.00275,0.0,3,4,0.5777308519843231,0.4656445516471693
Concrete,concrete,mlp,0.0033,0.0,0,1,0.5036466193891056,0.5345136987642356
Concrete,concrete,mlp,0.0033,0.0,0,2,0.4397764025790755,0.4243998683117401
Concrete,concrete,mlp,0.0033,0.0,0,3,0.6344172860773488,0.6005640904814417
Concrete,concrete,mlp,0.0033,0.0,0,4,0.5320625542200467,0.5511043791220646
Concrete,concrete,mlp,0.0033,0.0,1,2,0.7447801166391881,0.5190962819444632
Concrete,concrete,mlp,0.0033,0.0,1,3,0.4613647346781683,0.515033814440887
Concrete,concrete,mlp,0.0033,0.0,1,4,0.716942880060537,0.603308096809274
Concrete,concrete,mlp,0.0033,0.0,2,3,0.4445837043251895,0.5135560822607436
Concrete,concrete,mlp,0.0033,0.0,2,4,0.7029045390193686,0.5527142651054335
Concrete,concrete,mlp,0.0033,0.0,3,4,0.5204854591161823,0.5488978859390582
Concrete,concrete,mlp,0.0044,0.0,0,1,0.3563036942826566,0.4265350406114147
Concrete,concrete,mlp,0.0044,0.0,0,2,0.4926741945333722,0.5194006365450231
Concrete,concrete,mlp,0.0044,0.0,0,3,0.4111183984230154,0.4809755274325236
Concrete,concrete,mlp,0.0044,0.0,0,4,0.3855157490512244,0.470252310146836
Concrete,concrete,mlp,0.0044,0.0,1,2,0.5262274771148122,0.6168563941950833
Concrete,concrete,mlp,0.0044,0.0,1,3,0.4649787531967038,0.5580863166253118
Concrete,concrete,mlp,0.0044,0.0,1,4,0.4580865131280067,0.5487302230365368
Concrete,concrete,mlp,0.0044,0.0,2,3,0.6147387150391689,0.6257427749431459
Concrete,concrete,mlp,0.0044,0.0,2,4,0.6083702592605085,0.6016669543016979
Concrete,concrete,mlp,0.0044,0.0,3,4,0.781839721106317,0.698818500950603
Concrete,concrete,mlp,0.0055,0.0,0,1,0.4012551720251735,0.4861894317335622
Concrete,concrete,mlp,0.0055,0.0,0,2,0.2373747561475555,0.3327479882181448
Concrete,concrete,mlp,0.0055,0.0,0,3,0.407134941781632,0.4768004989780626
Concrete,concrete,mlp,0.0055,0.0,0,4,0.4788730796307064,0.5210948772595436
Concrete,concrete,mlp,0.0055,0.0,1,2,0.456386784432947,0.4690780827009229
Concrete,concrete,mlp,0.0055,0.0,1,3,0.527503925246801,0.5625795081089442
Concrete,concrete,mlp,0.0055,0.0,1,4,0.5874378822289074,0.5984215513356267
Concrete,concrete,mlp,0.0055,0.0,2,3,0.3373311081089798,0.4149149746062854
Concrete,concrete,mlp,0.0055,0.0,2,4,0.4774218029027282,0.5129221668497791
Concrete,concrete,mlp,0.0055,0.0,3,4,0.484838266757187,0.5369280400803849
Concrete,concrete,mlp,0.0066,0.0,0,1,0.4913059094767673,0.5481045474571766
Concrete,concrete,mlp,0.0066,0.0,0,2,0.4129187873439117,0.4754057573580303
Concrete,concrete,mlp,0.0066,0.0,0,3,0.533701158024345,0.5220699157474686
Concrete,concrete,mlp,0.0066,0.0,0,4,0.4005428976188436,0.5045739577423931
Concrete,concrete,mlp,0.0066,0.0,1,2,0.8121916085823812,0.6447892947489408
Concrete,concrete,mlp,0.0066,0.0,1,3,0.4235696209380051,0.4779845554944582
Concrete,concrete,mlp,0.0066,0.0,1,4,0.7866008933762287,0.6338634632360098
Concrete,concrete,mlp,0.0066,0.0,2,3,0.4503625662026348,0.5591271223000844
Concrete,concrete,mlp,0.0066,0.0,2,4,0.872724078187344,0.7221873879408893
Concrete,concrete,mlp,0.0066,0.0,3,4,0.4032377063877632,0.4773106674766845
Concrete,concrete,mlp,0.0011,0.1,0,1,0.5706086499894125,0.5650570557792084
Concrete,concrete,mlp,0.0011,0.1,0,2,0.911958964341484,0.8071421913442446
Concrete,concrete,mlp,0.0011,0.1,0,3,0.7491836721140132,0.639987843765382
Concrete,concrete,mlp,0.0011,0.1,0,4,0.5807726039586038,0.5763389322998929
Concrete,concrete,mlp,0.0011,0.1,1,2,0.5804299958164331,0.5830147623006391
Concrete,concrete,mlp,0.0011,0.1,1,3,0.5736652512978012,0.6586733823118466
Concrete,concrete,mlp,0.0011,0.1,1,4,0.9405922742156888,0.876416271239368
Concrete,concrete,mlp,0.0011,0.1,2,3,0.7402844158424868,0.646492332838809
Concrete,concrete,mlp,0.0011,0.1,2,4,0.5787084698044541,0.5885618791056085
Concrete,concrete,mlp,0.0011,0.1,3,4,0.6005382786830762,0.7173217756176917
Concrete,concrete,mlp,0.00165,0.1,0,1,0.6556611384348158,0.6265421718814678
Concrete,concrete,mlp,0.00165,0.1,0,2,0.6380319902991219,0.6265250469841142
Concrete,concrete,mlp,0.00165,0.1,0,3,0.8416096914170502,0.7402040057379231
Concrete,concrete,mlp,0.00165,0.1,0,4,0.6030994943407395,0.5723360697199157
Concrete,concrete,mlp,0.00165,0.1,1,2,0.8680428946612426,0.749568472229992
Concrete,concrete,mlp,0.00165,0.1,1,3,0.585312125871154,0.5865416795260406
Concrete,concrete,mlp,0.00165,0.1,1,4,0.8992235359523051,0.7974753708225963
Concrete,concrete,mlp,0.00165,0.1,2,3,0.6099535083450706,0.6128233501802886
Concrete,concrete,mlp,0.00165,0.1,2,4,0.930033738021444,0.8192173178207018
Concrete,concrete,mlp,0.00165,0.1,3,4,0.5832884552238733,0.6192114512652778
Concrete,concrete,mlp,0.0022,0.1,0,1,0.5788018809880525,0.5913424661580504
Concrete,concrete,mlp,0.0022,0.1,0,2,0.7250723105106236,0.6361248916652942
Concrete,concrete,mlp,0.0022,0.1,0,3,0.6137802986541431,0.5779320452944883
Concrete,concrete,mlp,0.0022,0.1,0,4,0.7222369383427694,0.6913576597575403
Concrete,concrete,mlp,0.0022,0.1,1,2,0.7098112690872568,0.6604888503992213
Concrete,concrete,mlp,0.0022,0.1,1,3,0.7743736622531332,0.6879107112865613
Concrete,concrete,mlp,0.0022,0.1,1,4,0.6105417037072975,0.5543730751866194
Concrete,concrete,mlp,0.0022,0.1,2,3,0.8018596504950165,0.7282922041665822
Concrete,concrete,mlp,0.0022,0.1,2,4,0.7520387825321397,0.6336457569207791
Concrete,concrete,mlp,0.0022,0.1,3,4,0.6635531337255116,0.5681097556979303
Concrete,concrete,mlp,0.00275,0.1,0,1,0.639467461817208,0.5579694599602522
Concrete,concrete,mlp,0.00275,0.1,0,2,0.5423247166289814,0.5699627341866752
Concrete,concrete,mlp,0.00275,0.1,0,3,0.7552373210804205,0.6722861283801136
Concrete,concrete,mlp,0.00275,0.1,0,4,0.5497988820657417,0.5881880722934729
Concrete,concrete,mlp,0.00275,0.1,1,2,0.654265808153268,0.6917247664641183
Concrete,concrete,mlp,0.00275,0.1,1,3,0.7178232371046326,0.6930762141725667
Concrete,concrete,mlp,0.00275,0.1,1,4,0.6654050890186283,0.6688198982756466
Concrete,concrete,mlp,0.00275,0.1,2,3,0.5407212059203236,0.6334560993719119
Concrete,concrete,mlp,0.00275,0.1,2,4,0.9307820316566536,0.8437532167890545
Concrete,concrete,mlp,0.00275,0.1,3,4,0.5436292160869832,0.5941084926506602
Concrete,concrete,mlp,0.0033,0.1,0,1,0.5265129140262729,0.5934991234683045
Concrete,concrete,mlp,0.0033,0.1,0,2,0.5970413572978875,0.5899751705025126
Concrete,concrete,mlp,0.0033,0.1,0,3,0.6471969062641617,0.6221600682289576
Concrete,concrete,mlp,0.0033,0.1,0,4,0.621747054719317,0.6002687257223256
Concrete,concrete,mlp,0.0033,0.1,1,2,0.7403971114806859,0.708244840501326
Concrete,concrete,mlp,0.0033,0.1,1,3,0.6800857932771921,0.6430317730779447
Concrete,concrete,mlp,0.0033,0.1,1,4,0.7215712159154719,0.6701528235873518
Concrete,concrete,mlp,0.0033,0.1,2,3,0.8607445936589673,0.7572955260933393
Concrete,concrete,mlp,0.0033,0.1,2,4,0.8554011096886724,0.7442920935250924
Concrete,concrete,mlp,0.0033,0.1,3,4,0.7771855270232791,0.677489190237473
Concrete,concrete,mlp,0.0044,0.1,0,1,0.5540501923457095,0.5232447092656712
Concrete,concrete,mlp,0.0044,0.1,0,2,0.889935305413758,0.8058682780523057
Concrete,concrete,mlp,0.0044,0.1,0,3,0.6648111761695813,0.6605520829418423
Concrete,concrete,mlp,0.0044,0.1,0,4,0.718584327824052,0.6291224879928986
Concrete,concrete,mlp,0.0044,0.1,1,2,0.5792245009921827,0.5631233884173463
Concrete,concrete,mlp,0.0044,0.1,1,3,0.7570358352372774,0.6504628595311626
Concrete,concrete,mlp,0.0044,0.1,1,4,0.5346108491773408,0.6074510239925334
Concrete,concrete,mlp,0.0044,0.1,2,3,0.632387752117529,0.6068443886474245
Concrete,concrete,mlp,0.0044,0.1,2,4,0.7077094699569296,0.6185760791531599
Concrete,concrete,mlp,0.0044,0.1,3,4,0.5325574788951097,0.5238156055809726
Concrete,concrete,mlp,0.0055,0.1,0,1,0.6027835143664673,0.6111133633823048
Concrete,concrete,mlp,0.0055,0.1,0,2,0.7643470019282801,0.7214017820874149
Concrete,concrete,mlp,0.0055,0.1,0,3,0.4896757200376993,0.579636876660337
Concrete,concrete,mlp,0.0055,0.1,0,4,0.7579294136863662,0.7353470217409249
Concrete,concrete,mlp,0.0055,0.1,1,2,0.7035230021550474,0.6541526024924051
Concrete,concrete,mlp,0.0055,0.1,1,3,0.6145654553227278,0.6239229517664553
Concrete,concrete,mlp,0.0055,0.1,1,4,0.680290597889501,0.6497810013485822
Concrete,concrete,mlp,0.0055,0.1,2,3,0.5450492294111801,0.6034378174622804
Concrete,concrete,mlp,0.0055,0.1,2,4,0.757363768784692,0.6996134512325296
Concrete,concrete,mlp,0.0055,0.1,3,4,0.5491074071627821,0.5843752325480932
Concrete,concrete,mlp,0.0066,0.1,0,1,0.9077439198233208,0.8103218046189736
Concrete,concrete,mlp,0.0066,0.1,0,2,0.9082637824402242,0.8093809824009143
Concrete,concrete,mlp,0.0066,0.1,0,3,0.85921231851948,0.7184260830281303
Concrete,concrete,mlp,0.0066,0.1,0,4,0.6327431045177814,0.5818207580274228
Concrete,concrete,mlp,0.0066,0.1,1,2,0.915319168446624,0.8360550063184223
Concrete,concrete,mlp,0.0066,0.1,1,3,0.8537961153048712,0.7217079145746069
Concrete,concrete,mlp,0.0066,0.1,1,4,0.601494218344275,0.5405934040438946
Concrete,concrete,mlp,0.0066,0.1,2,3,0.8958136438069093,0.7663599503191159
Concrete,concrete,mlp,0.0066,0.1,2,4,0.6022677869122472,0.5143299300515047
Concrete,concrete,mlp,0.0066,0.1,3,4,0.6260802874716492,0.4935086375223336
Concrete,concrete,mlp,0.0011,0.2,0,1,0.5872931085721611,0.6258915484889619
Concrete,concrete,mlp,0.0011,0.2,0,2,0.756884317960902,0.7773936875091471
Concrete,concrete,mlp,0.0011,0.2,0,3,0.8042117901458375,0.761470909104997
Concrete,concrete,mlp,0.0011,0.2,0,4,0.6096753319374514,0.6400045109412028
Concrete,concrete,mlp,0.0011,0.2,1,2,0.5333973133325226,0.6515572324098577
Concrete,concrete,mlp,0.0011,0.2,1,3,0.5131962876272912,0.5963454159237006
Concrete,concrete,mlp,0.0011,0.2,1,4,0.9024381710436548,0.782877962559413
Concrete,concrete,mlp,0.0011,0.2,2,3,0.8026003853265145,0.7536960815418408
Concrete,concrete,mlp,0.0011,0.2,2,4,0.5335482765695464,0.6437614654788332
Concrete,concrete,mlp,0.0011,0.2,3,4,0.5286190705325717,0.5858452047182859
Concrete,concrete,mlp,0.00165,0.2,0,1,0.6677940900754497,0.587864256728903
Concrete,concrete,mlp,0.00165,0.2,0,2,0.643202714401262,0.5849876994905676
Concrete,concrete,mlp,0.00165,0.2,0,3,0.6480224268504771,0.6330953141053106
Concrete,concrete,mlp,0.00165,0.2,0,4,0.5796980505254261,0.5794038492180752
Concrete,concrete,mlp,0.00165,0.2,1,2,0.8938695009801679,0.7973320227475884
Concrete,concrete,mlp,0.00165,0.2,1,3,0.8151099927501918,0.6953164812815535
Concrete,concrete,mlp,0.00165,0.2,1,4,0.7906271756289812,0.7346938870575721
Concrete,concrete,mlp,0.00165,0.2,2,3,0.846544149765894,0.7355642332021357
Concrete,concrete,mlp,0.00165,0.2,2,4,0.8457769920675056,0.7874590785347794
Concrete,concrete,mlp,0.00165,0.2,3,4,0.8434795878939798,0.754101508868906
Concrete,concrete,mlp,0.0022,0.2,0,1,0.7518522784921233,0.6606078541044141
Concrete,concrete,mlp,0.0022,0.2,0,2,0.6479820737411411,0.6191123745681167
Concrete,concrete,mlp,0.0022,0.2,0,3,0.664505051527053,0.5890475371923899
Concrete,concrete,mlp,0.0022,0.2,0,4,0.7046099224252932,0.6386053226856261
Concrete,concrete,mlp,0.0022,0.2,1,2,0.7926456538671967,0.7227178349605882
Concrete,concrete,mlp,0.0022,0.2,1,3,0.7642068798541577,0.6572324881081918
Concrete,concrete,mlp,0.0022,0.2,1,4,0.559651023171739,0.5204793335152326
Concrete,concrete,mlp,0.0022,0.2,2,3,0.7657392893989827,0.6780396761432237
Concrete,concrete,mlp,0.0022,0.2,2,4,0.5517206011929111,0.6062316732380237
Concrete,concrete,mlp,0.0022,0.2,3,4,0.5266785317254229,0.5423174335192527
Concrete,concrete,mlp,0.00275,0.2,0,1,0.8523795884603883,0.7265170316094939
Concrete,concrete,mlp,0.00275,0.2,0,2,0.8971512936598195,0.773224912411945
Concrete,concrete,mlp,0.00275,0.2,0,3,0.5238086780344097,0.5285813248071105
Concrete,concrete,mlp,0.00275,0.2,0,4,0.612565793535261,0.6094100517900526
Concrete,concrete,mlp,0.00275,0.2,1,2,0.873307129421169,0.7610337207752568
Concrete,concrete,mlp,0.00275,0.2,1,3,0.5612421665826514,0.5708890140034758
Concrete,concrete,mlp,0.00275,0.2,1,4,0.5801738214908193,0.5609612186554946
Concrete,concrete,mlp,0.00275,0.2,2,3,0.5408343601492256,0.5552518692131282
Concrete,concrete,mlp,0.00275,0.2,2,4,0.6238297266426227,0.6237298852121778
Concrete,concrete,mlp,0.00275,0.2,3,4,0.7751791985704813,0.6682685127378977
Concrete,concrete,mlp,0.0033,0.2,0,1,0.7541511847213652,0.6611573003176485
Concrete,concrete,mlp,0.0033,0.2,0,2,0.4985570646633512,0.5535947114088643
Concrete,concrete,mlp,0.0033,0.2,0,3,0.5122021945625002,0.5306698883230639
Concrete,concrete,mlp,0.0033,0.2,0,4,0.4912076670527771,0.5365570968205093
Concrete,concrete,mlp,0.0033,0.2,1,2,0.495132054464388,0.5125424718961042
Concrete,concrete,mlp,0.0033,0.2,1,3,0.5304166051186671,0.5319657344614473
Concrete,concrete,mlp,0.0033,0.2,1,4,0.4868133863381884,0.4980791167658219
Concrete,concrete,mlp,0.0033,0.2,2,3,0.8399178345971828,0.7264639071645291
Concrete,concrete,mlp,0.0033,0.2,2,4,0.9376755781479278,0.8449352355734121
Concrete,concrete,mlp,0.0033,0.2,3,4,0.8498575826971978,0.7534214902175105
Concrete,concrete,mlp,0.0044,0.2,0,1,0.5323354562282295,0.4990092890415344
Concrete,concrete,mlp,0.0044,0.2,0,2,0.8905832839054535,0.8250266305585211
Concrete,concrete,mlp,0.0044,0.2,0,3,0.9250462241875234,0.8304512309162821
Concrete,concrete,mlp,0.0044,0.2,0,4,0.8800661460459795,0.7696078575210681
Concrete,concrete,mlp,0.0044,0.2,1,2,0.6166894757721583,0.578875065121654
Concrete,concrete,mlp,0.0044,0.2,1,3,0.5607435137581667,0.5290229206945312
Concrete,concrete,mlp,0.0044,0.2,1,4,0.5864909260686645,0.547435055469148
Concrete,concrete,mlp,0.0044,0.2,2,3,0.8856800041207223,0.788143736260424
Concrete,concrete,mlp,0.0044,0.2,2,4,0.865381237746361,0.754330002133701
Concrete,concrete,mlp,0.0044,0.2,3,4,0.9278650800249508,0.8558508383260092
Concrete,concrete,mlp,0.0055,0.2,0,1,0.87616065061046,0.7493660680177443
Concrete,concrete,mlp,0.0055,0.2,0,2,0.5599693351683639,0.573442356613223
Concrete,concrete,mlp,0.0055,0.2,0,3,0.8359680147280382,0.6894600598627674
Concrete,concrete,mlp,0.0055,0.2,0,4,0.5207890881118993,0.5172350563107867
Concrete,concrete,mlp,0.0055,0.2,1,2,0.5653046308500096,0.580231356307627
Concrete,concrete,mlp,0.0055,0.2,1,3,0.9118240888989252,0.7865755466305334
Concrete,concrete,mlp,0.0055,0.2,1,4,0.5265306429877508,0.5425263019596572
Concrete,concrete,mlp,0.0055,0.2,2,3,0.5848313844338136,0.5759356368442049
Concrete,concrete,mlp,0.0055,0.2,2,4,0.7840689582776083,0.7148488994465216
Concrete,concrete,mlp,0.0055,0.2,3,4,0.5624931039024316,0.5819252155430283
Concrete,concrete,mlp,0.0066,0.2,0,1,0.8159198801427021,0.6742771417535839
Concrete,concrete,mlp,0.0066,0.2,0,2,0.5013080433946306,0.5667097169283649
Concrete,concrete,mlp,0.0066,0.2,0,3,0.8880548364508608,0.7903655951359322
Concrete,concrete,mlp,0.0066,0.2,0,4,0.9702983072199836,0.8980299217928113
Concrete,concrete,mlp,0.0066,0.2,1,2,0.5034472724742799,0.5592086130404791
Concrete,concrete,mlp,0.0066,0.2,1,3,0.8999355833135875,0.819786654994489
Concrete,concrete,mlp,0.0066,0.2,1,4,0.8132334552260732,0.68604636541575
Concrete,concrete,mlp,0.0066,0.2,2,3,0.510929761159449,0.582840189984313
Concrete,concrete,mlp,0.0066,0.2,2,4,0.5098875364659454,0.5865602190902605
Concrete,concrete,mlp,0.0066,0.2,3,4,0.8782682551320266,0.762718674806174
Concrete,concrete,mlp,0.0011,0.4,0,1,0.9183848905686288,0.847223888244624
Concrete,concrete,mlp,0.0011,0.4,0,2,0.5861019801000421,0.6590078847336963
Concrete,concrete,mlp,0.0011,0.4,0,3,0.5834062918074351,0.6881512522531831
Concrete,concrete,mlp,0.0011,0.4,0,4,0.5569033893452954,0.6634952066879377
Concrete,concrete,mlp,0.0011,0.4,1,2,0.5666949365800316,0.6035385492981461
Concrete,concrete,mlp,0.0011,0.4,1,3,0.5704754683226222,0.6552442218705333
Concrete,concrete,mlp,0.0011,0.4,1,4,0.541014731600151,0.6406729050490749
Concrete,concrete,mlp,0.0011,0.4,2,3,0.9093216935188142,0.8324965603008564
Concrete,concrete,mlp,0.0011,0.4,2,4,0.8696022946168084,0.8040698915948675
Concrete,concrete,mlp,0.0011,0.4,3,4,0.8540819750157572,0.8004413750227699
Concrete,concrete,mlp,0.00165,0.4,0,1,0.4625073157295408,0.4647837896209995
Concrete,concrete,mlp,0.00165,0.4,0,2,0.4968697257543709,0.5234702968852117
Concrete,concrete,mlp,0.00165,0.4,0,3,0.7910289522701747,0.7056106306902843
Concrete,concrete,mlp,0.00165,0.4,0,4,0.3219179209025443,0.4656938254434701
Concrete,concrete,mlp,0.00165,0.4,1,2,0.9228138891025108,0.7958446440901289
Concrete,concrete,mlp,0.00165,0.4,1,3,0.5511228207462844,0.6392107407263696
Concrete,concrete,mlp,0.00165,0.4,1,4,0.4588333395956845,0.5938038995204014
Concrete,concrete,mlp,0.00165,0.4,2,3,0.5615810353379868,0.6652791823104337
Concrete,concrete,mlp,0.00165,0.4,2,4,0.4586740929949602,0.6095890658168917
Concrete,concrete,mlp,0.00165,0.4,3,4,0.3851019444113115,0.5586256657057322
Concrete,concrete,mlp,0.0022,0.4,0,1,0.5206756130662239,0.4547327695436071
Concrete,concrete,mlp,0.0022,0.4,0,2,0.5368263063864843,0.5558882332561064
Concrete,concrete,mlp,0.0022,0.4,0,3,0.617749330481842,0.539312687658067
Concrete,concrete,mlp,0.0022,0.4,0,4,0.7133862773715802,0.6489844013853197
Concrete,concrete,mlp,0.0022,0.4,1,2,0.6900385937120488,0.5945682396611047
Concrete,concrete,mlp,0.0022,0.4,1,3,0.7400740986871264,0.6466033235259728
Concrete,concrete,mlp,0.0022,0.4,1,4,0.6922978996818951,0.5742182185707503
Concrete,concrete,mlp,0.0022,0.4,2,3,0.6719331441041874,0.6367391503186771
Concrete,concrete,mlp,0.0022,0.4,2,4,0.6894624500399827,0.6583140530507418
Concrete,concrete,mlp,0.0022,0.4,3,4,0.7709147853735925,0.6518545134380889
Concrete,concrete,mlp,0.00275,0.4,0,1,0.7336829293068096,0.647816818958757
Concrete,concrete,mlp,0.00275,0.4,0,2,0.604743295415985,0.5187778258412065
Concrete,concrete,mlp,0.00275,0.4,0,3,0.5760445439975314,0.608830968104851
Concrete,concrete,mlp,0.00275,0.4,0,4,0.5815767514793765,0.6658708840905323
Concrete,concrete,mlp,0.00275,0.4,1,2,0.807529671247245,0.71335214605602
Concrete,concrete,mlp,0.00275,0.4,1,3,0.5634749268477312,0.5592726952143878
Concrete,concrete,mlp,0.00275,0.4,1,4,0.5563809631090575,0.58479387705689
Concrete,concrete,mlp,0.00275,0.4,2,3,0.4939188397061703,0.4958043618982083
Concrete,concrete,mlp,0.00275,0.4,2,4,0.4870864598339731,0.5062184480262478
Concrete,concrete,mlp,0.00275,0.4,3,4,0.8926441969129564,0.7923229570470253
Concrete,concrete,mlp,0.0033,0.4,0,1,0.5631458979776138,0.5885669517515517
Concrete,concrete,mlp,0.0033,0.4,0,2,0.5631458979776138,0.5885669517515517
Concrete,concrete,mlp,0.0033,0.4,0,3,0.597041158144431,0.648818077406356
Concrete,concrete,mlp,0.0033,0.4,0,4,0.8549691289602329,0.7707618465759867
Concrete,concrete,mlp,0.0033,0.4,1,2,0.9468132862962472,0.8928409361979724
Concrete,concrete,mlp,0.0033,0.4,1,3,0.9411771298405124,0.8810199791493115
Concrete,concrete,mlp,0.0033,0.4,1,4,0.526838216811774,0.5259069814420091
Concrete,concrete,mlp,0.0033,0.4,2,3,0.9411771298405124,0.8810199791493115
Concrete,concrete,mlp,0.0033,0.4,2,4,0.526838216811774,0.5259069814420091
Concrete,concrete,mlp,0.0033,0.4,3,4,0.5495726728303265,0.5577975468995678
Concrete,concrete,mlp,0.0044,0.4,0,1,0.7073321356342824,0.6504764426350732
Concrete,concrete,mlp,0.0044,0.4,0,2,0.9125766792822771,0.7869273811770056
Concrete,concrete,mlp,0.0044,0.4,0,3,0.9332251454651715,0.8294074725251508
Concrete,concrete,mlp,0.0044,0.4,0,4,0.6524279816202767,0.6506770716232938
Concrete,concrete,mlp,0.0044,0.4,1,2,0.7090452174901675,0.6292065887685132
Concrete,concrete,mlp,0.0044,0.4,1,3,0.7505049975787051,0.6873714903725938
Concrete,concrete,mlp,0.0044,0.4,1,4,0.8113371965023994,0.7191456199350826
Concrete,concrete,mlp,0.0044,0.4,2,3,0.8966699646448297,0.7837697411114872
Concrete,concrete,mlp,0.0044,0.4,2,4,0.6684013400414113,0.6493785071414404
Concrete,concrete,mlp,0.0044,0.4,3,4,0.6909398630772376,0.663417692982722
Concrete,concrete,mlp,0.0055,0.4,0,1,0.5441401320352703,0.6043756240150328
Concrete,concrete,mlp,0.0055,0.4,0,2,0.5393472952976491,0.6586385711727418
Concrete,concrete,mlp,0.0055,0.4,0,3,0.7953721540872642,0.7167175063747603
Concrete,concrete,mlp,0.0055,0.4,0,4,0.7752365844954856,0.7110041678230864
Concrete,concrete,mlp,0.0055,0.4,1,2,0.9166029895751424,0.8504942313226155
Concrete,concrete,mlp,0.0055,0.4,1,3,0.4979211302041466,0.5402040306741674
Concrete,concrete,mlp,0.0055,0.4,1,4,0.4830217664593505,0.5464266556952528
Concrete,concrete,mlp,0.0055,0.4,2,3,0.5190059824468962,0.6060099152429195
Concrete,concrete,mlp,0.0055,0.4,2,4,0.5133596706939179,0.6352965767269643
