model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
LSPIN,lspin_tf,mlp,0.007,0.0,2,4,0.6698580394695399,3.055933484504913,0.4482758620689655,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.007,0.0,3,4,0.5687799258310873,2.2723607961703203,0.2989690721649484,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.00875,0.0,0,1,0.5961973890502604,2.742504409171076,0.3846153846153846,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.00875,0.0,0,2,0.5841482648684595,1.958931720836483,0.2475247524752475,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.00875,0.0,0,3,0.5341134798939299,2.1940035273368608,0.2857142857142857,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.00875,0.0,0,4,0.6017374851119568,2.507432602670698,0.3404255319148936,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.00875,0.0,1,2,0.522577717292826,1.7238599143361049,0.2115384615384615,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.00875,0.0,1,3,0.5104277563147596,2.037288989669942,0.26,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.00875,0.0,1,4,0.5669746046732096,2.5857898715041574,0.3548387096774194,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.00875,0.0,2,3,0.5230299449974256,2.1156462585034013,0.2727272727272727,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.00875,0.0,2,4,0.6062177557988553,2.429075333837239,0.3263157894736842,2.507432602670698,0.3404255319148936
