histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
infiltratingductalcarcinoma,220,0.5842880523731587,Concrete,0.15,0.0044,0.0,840123
infiltratinglobularcarcinoma,60,0.671957671957672,Concrete,0.15,0.0044,0.0,840123
other,23,0.3513513513513513,Concrete,0.15,0.0044,0.0,840123
infiltratingductalcarcinoma,220,0.6405891980360066,Concrete,0.15,0.0044,0.0,840124
infiltratinglobularcarcinoma,60,0.3121693121693121,Concrete,0.15,0.0044,0.0,840124
other,23,0.6216216216216216,Concrete,0.15,0.0044,0.0,840124
infiltratingductalcarcinoma,220,0.5878887070376432,Concrete,0.15,0.0044,0.0,840125
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.15,0.0044,0.0,840125
other,23,0.3513513513513513,Concrete,0.15,0.0044,0.0,840125
infiltratingductalcarcinoma,220,0.5859247135842881,Concrete,0.15,0.0033,0.0,880123
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.15,0.0033,0.0,880123
other,23,0.4864864864864865,Concrete,0.15,0.0033,0.0,880123
infiltratingductalcarcinoma,220,0.537152209492635,Concrete,0.15,0.0033,0.0,880124
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.15,0.0033,0.0,880124
other,23,0.6756756756756757,Concrete,0.15,0.0033,0.0,880124
infiltratingductalcarcinoma,220,0.6828150572831424,Concrete,0.15,0.0033,0.0,880125
infiltratinglobularcarcinoma,60,0.4761904761904761,Concrete,0.15,0.0033,0.0,880125
other,23,0.5405405405405406,Concrete,0.15,0.0033,0.0,880125
infiltratingductalcarcinoma,220,0.5734860883797054,Concrete,0.15,0.00275,0.0,920123
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.15,0.00275,0.0,920123
other,23,0.6486486486486487,Concrete,0.15,0.00275,0.0,920123
infiltratingductalcarcinoma,220,0.565302782324059,Concrete,0.15,0.00275,0.0,920124
infiltratinglobularcarcinoma,60,0.5291005291005291,Concrete,0.15,0.00275,0.0,920124
other,23,0.3513513513513513,Concrete,0.15,0.00275,0.0,920124
infiltratingductalcarcinoma,220,0.6274959083469722,Concrete,0.15,0.00275,0.0,920125
infiltratinglobularcarcinoma,60,0.5079365079365079,Concrete,0.15,0.00275,0.0,920125
other,23,0.5945945945945946,Concrete,0.15,0.00275,0.0,920125
infiltratingductalcarcinoma,220,0.5806873977086743,Concrete,0.15,0.0022,0.0,960123
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.15,0.0022,0.0,960123
other,23,0.4594594594594595,Concrete,0.15,0.0022,0.0,960123
infiltratingductalcarcinoma,220,0.6150572831423895,Concrete,0.15,0.0022,0.0,960124
infiltratinglobularcarcinoma,60,0.4867724867724867,Concrete,0.15,0.0022,0.0,960124
other,23,0.5135135135135135,Concrete,0.15,0.0022,0.0,960124
infiltratingductalcarcinoma,220,0.5240589198036006,Concrete,0.15,0.0022,0.0,960125
infiltratinglobularcarcinoma,60,0.4021164021164021,Concrete,0.15,0.0022,0.0,960125
other,23,0.4594594594594595,Concrete,0.15,0.0022,0.0,960125
infiltratingductalcarcinoma,220,0.5247135842880524,Concrete,0.12,0.0055,0.0,1000123
infiltratinglobularcarcinoma,60,0.5661375661375662,Concrete,0.12,0.0055,0.0,1000123
other,23,0.6756756756756757,Concrete,0.12,0.0055,0.0,1000123
infiltratingductalcarcinoma,220,0.6402618657937806,Concrete,0.12,0.0055,0.0,1000124
infiltratinglobularcarcinoma,60,0.4338624338624338,Concrete,0.12,0.0055,0.0,1000124
other,23,0.1891891891891892,Concrete,0.12,0.0055,0.0,1000124
infiltratingductalcarcinoma,220,0.5905073649754501,Concrete,0.12,0.0055,0.0,1000125
infiltratinglobularcarcinoma,60,0.3544973544973545,Concrete,0.12,0.0055,0.0,1000125
other,23,0.5675675675675675,Concrete,0.12,0.0055,0.0,1000125
infiltratingductalcarcinoma,220,0.4818330605564648,Concrete,0.12,0.0044,0.0,1040123
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.12,0.0044,0.0,1040123
other,23,0.4324324324324324,Concrete,0.12,0.0044,0.0,1040123
infiltratingductalcarcinoma,220,0.5718494271685761,Concrete,0.12,0.0044,0.0,1040124
infiltratinglobularcarcinoma,60,0.3809523809523809,Concrete,0.12,0.0044,0.0,1040124
other,23,0.4864864864864865,Concrete,0.12,0.0044,0.0,1040124
infiltratingductalcarcinoma,220,0.5217675941080197,Concrete,0.12,0.0044,0.0,1040125
infiltratinglobularcarcinoma,60,0.5291005291005291,Concrete,0.12,0.0044,0.0,1040125
other,23,0.4864864864864865,Concrete,0.12,0.0044,0.0,1040125
infiltratingductalcarcinoma,220,0.583633387888707,Concrete,0.12,0.0033,0.0,1080123
infiltratinglobularcarcinoma,60,0.4973544973544973,Concrete,0.12,0.0033,0.0,1080123
other,23,0.2432432432432432,Concrete,0.12,0.0033,0.0,1080123
infiltratingductalcarcinoma,220,0.6193126022913257,Concrete,0.12,0.0033,0.0,1080124
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.12,0.0033,0.0,1080124
other,23,0.3513513513513513,Concrete,0.12,0.0033,0.0,1080124
infiltratingductalcarcinoma,220,0.5345335515548282,Concrete,0.12,0.0033,0.0,1080125
infiltratinglobularcarcinoma,60,0.7195767195767195,Concrete,0.12,0.0033,0.0,1080125
other,23,0.4594594594594595,Concrete,0.12,0.0033,0.0,1080125
infiltratingductalcarcinoma,220,0.5574468085106383,Concrete,0.12,0.00275,0.0,1120123
infiltratinglobularcarcinoma,60,0.7301587301587301,Concrete,0.12,0.00275,0.0,1120123
other,23,0.5135135135135135,Concrete,0.12,0.00275,0.0,1120123
infiltratingductalcarcinoma,220,0.5846153846153846,Concrete,0.12,0.00275,0.0,1120124
infiltratinglobularcarcinoma,60,0.4126984126984127,Concrete,0.12,0.00275,0.0,1120124
other,23,0.2702702702702703,Concrete,0.12,0.00275,0.0,1120124
infiltratingductalcarcinoma,220,0.6065466448445171,Concrete,0.12,0.00275,0.0,1120125
infiltratinglobularcarcinoma,60,0.5925925925925926,Concrete,0.12,0.00275,0.0,1120125
other,23,0.4864864864864865,Concrete,0.12,0.00275,0.0,1120125
infiltratingductalcarcinoma,220,0.5751227495908346,Concrete,0.12,0.0022,0.0,1160123
infiltratinglobularcarcinoma,60,0.6772486772486772,Concrete,0.12,0.0022,0.0,1160123
other,23,0.6486486486486487,Concrete,0.12,0.0022,0.0,1160123
infiltratingductalcarcinoma,220,0.5839607201309329,Concrete,0.12,0.0022,0.0,1160124
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.12,0.0022,0.0,1160124
other,23,0.4324324324324324,Concrete,0.12,0.0022,0.0,1160124
infiltratingductalcarcinoma,220,0.5306055646481178,Concrete,0.12,0.0022,0.0,1160125
infiltratinglobularcarcinoma,60,0.5873015873015873,Concrete,0.12,0.0022,0.0,1160125
other,23,0.4594594594594595,Concrete,0.12,0.0022,0.0,1160125
infiltratingductalcarcinoma,220,0.6504091653027824,L-Concrete,0.15,0.0066,0.0,1200123
infiltratinglobularcarcinoma,60,0.5978835978835979,L-Concrete,0.15,0.0066,0.0,1200123
other,23,0.5675675675675675,L-Concrete,0.15,0.0066,0.0,1200123
infiltratingductalcarcinoma,220,0.4939443535188216,L-Concrete,0.15,0.0066,0.0,1200124
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,0.15,0.0066,0.0,1200124
other,23,0.5405405405405406,L-Concrete,0.15,0.0066,0.0,1200124
infiltratingductalcarcinoma,220,0.5839607201309329,L-Concrete,0.15,0.0066,0.0,1200125
infiltratinglobularcarcinoma,60,0.5185185185185185,L-Concrete,0.15,0.0066,0.0,1200125
other,23,0.6216216216216216,L-Concrete,0.15,0.0066,0.0,1200125
infiltratingductalcarcinoma,220,0.4684124386252046,L-Concrete,0.15,0.0044,0.0,1240123
infiltratinglobularcarcinoma,60,0.5132275132275133,L-Concrete,0.15,0.0044,0.0,1240123
other,23,0.4054054054054054,L-Concrete,0.15,0.0044,0.0,1240123
infiltratingductalcarcinoma,220,0.5607201309328969,L-Concrete,0.15,0.0044,0.0,1240124
infiltratinglobularcarcinoma,60,0.5079365079365079,L-Concrete,0.15,0.0044,0.0,1240124
other,23,0.4594594594594595,L-Concrete,0.15,0.0044,0.0,1240124
infiltratingductalcarcinoma,220,0.6055646481178396,L-Concrete,0.15,0.0044,0.0,1240125
infiltratinglobularcarcinoma,60,0.3756613756613756,L-Concrete,0.15,0.0044,0.0,1240125
other,23,0.3513513513513513,L-Concrete,0.15,0.0044,0.0,1240125
infiltratingductalcarcinoma,220,0.6407528641571195,L-Concrete,0.15,0.0033,0.0,1280123
infiltratinglobularcarcinoma,60,0.6137566137566137,L-Concrete,0.15,0.0033,0.0,1280123
other,23,0.4864864864864865,L-Concrete,0.15,0.0033,0.0,1280123
infiltratingductalcarcinoma,220,0.5911620294599018,L-Concrete,0.15,0.0033,0.0,1280124
infiltratinglobularcarcinoma,60,0.6931216931216931,L-Concrete,0.15,0.0033,0.0,1280124
other,23,0.3513513513513513,L-Concrete,0.15,0.0033,0.0,1280124
infiltratingductalcarcinoma,220,0.6196399345335516,L-Concrete,0.15,0.0033,0.0,1280125
infiltratinglobularcarcinoma,60,0.3492063492063492,L-Concrete,0.15,0.0033,0.0,1280125
other,23,0.5135135135135135,L-Concrete,0.15,0.0033,0.0,1280125
infiltratingductalcarcinoma,220,0.5201309328968904,L-Concrete,0.15,0.00275,0.0,1320123
infiltratinglobularcarcinoma,60,0.6190476190476191,L-Concrete,0.15,0.00275,0.0,1320123
other,23,0.5945945945945946,L-Concrete,0.15,0.00275,0.0,1320123
infiltratingductalcarcinoma,220,0.6458265139116203,L-Concrete,0.15,0.00275,0.0,1320124
infiltratinglobularcarcinoma,60,0.5026455026455027,L-Concrete,0.15,0.00275,0.0,1320124
other,23,0.5945945945945946,L-Concrete,0.15,0.00275,0.0,1320124
infiltratingductalcarcinoma,220,0.5901800327332242,L-Concrete,0.15,0.00275,0.0,1320125
infiltratinglobularcarcinoma,60,0.5978835978835979,L-Concrete,0.15,0.00275,0.0,1320125
other,23,0.4864864864864865,L-Concrete,0.15,0.00275,0.0,1320125
infiltratingductalcarcinoma,220,0.5684124386252046,L-Concrete,0.15,0.00165,0.0,1360123
infiltratinglobularcarcinoma,60,0.4973544973544973,L-Concrete,0.15,0.00165,0.0,1360123
other,23,0.6216216216216216,L-Concrete,0.15,0.00165,0.0,1360123
infiltratingductalcarcinoma,220,0.5751227495908346,L-Concrete,0.15,0.00165,0.0,1360124
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,0.15,0.00165,0.0,1360124
other,23,0.5405405405405406,L-Concrete,0.15,0.00165,0.0,1360124
infiltratingductalcarcinoma,220,0.5761047463175123,L-Concrete,0.15,0.00165,0.0,1360125
infiltratinglobularcarcinoma,60,0.4232804232804232,L-Concrete,0.15,0.00165,0.0,1360125
other,23,0.4324324324324324,L-Concrete,0.15,0.00165,0.0,1360125
infiltratingductalcarcinoma,220,0.5283142389525368,L-Concrete,0.12,0.0066,0.0,1400123
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,0.12,0.0066,0.0,1400123
other,23,0.4594594594594595,L-Concrete,0.12,0.0066,0.0,1400123
infiltratingductalcarcinoma,220,0.6314238952536825,L-Concrete,0.12,0.0066,0.0,1400124
infiltratinglobularcarcinoma,60,0.5661375661375662,L-Concrete,0.12,0.0066,0.0,1400124
other,23,0.5135135135135135,L-Concrete,0.12,0.0066,0.0,1400124
infiltratingductalcarcinoma,220,0.5361702127659574,L-Concrete,0.12,0.0066,0.0,1400125
infiltratinglobularcarcinoma,60,0.5608465608465608,L-Concrete,0.12,0.0066,0.0,1400125
other,23,0.2972972972972973,L-Concrete,0.12,0.0066,0.0,1400125
infiltratingductalcarcinoma,220,0.502127659574468,L-Concrete,0.12,0.0044,0.0,1440123
infiltratinglobularcarcinoma,60,0.6137566137566137,L-Concrete,0.12,0.0044,0.0,1440123
other,23,0.5405405405405406,L-Concrete,0.12,0.0044,0.0,1440123
infiltratingductalcarcinoma,220,0.6183306055646481,L-Concrete,0.12,0.0044,0.0,1440124
infiltratinglobularcarcinoma,60,0.5396825396825397,L-Concrete,0.12,0.0044,0.0,1440124
other,23,0.4864864864864865,L-Concrete,0.12,0.0044,0.0,1440124
infiltratingductalcarcinoma,220,0.5600654664484451,L-Concrete,0.12,0.0044,0.0,1440125
infiltratinglobularcarcinoma,60,0.5026455026455027,L-Concrete,0.12,0.0044,0.0,1440125
other,23,0.4594594594594595,L-Concrete,0.12,0.0044,0.0,1440125
infiltratingductalcarcinoma,220,0.6130932896890343,L-Concrete,0.12,0.0033,0.0,1480123
infiltratinglobularcarcinoma,60,0.6190476190476191,L-Concrete,0.12,0.0033,0.0,1480123
other,23,0.4324324324324324,L-Concrete,0.12,0.0033,0.0,1480123
infiltratingductalcarcinoma,220,0.534860883797054,L-Concrete,0.12,0.0033,0.0,1480124
infiltratinglobularcarcinoma,60,0.6507936507936508,L-Concrete,0.12,0.0033,0.0,1480124
other,23,0.6756756756756757,L-Concrete,0.12,0.0033,0.0,1480124
infiltratingductalcarcinoma,220,0.5515548281505729,L-Concrete,0.12,0.0033,0.0,1480125
infiltratinglobularcarcinoma,60,0.5079365079365079,L-Concrete,0.12,0.0033,0.0,1480125
other,23,0.5405405405405406,L-Concrete,0.12,0.0033,0.0,1480125
infiltratingductalcarcinoma,220,0.569721767594108,L-Concrete,0.12,0.00275,0.0,1520123
infiltratinglobularcarcinoma,60,0.5079365079365079,L-Concrete,0.12,0.00275,0.0,1520123
other,23,0.5135135135135135,L-Concrete,0.12,0.00275,0.0,1520123
infiltratingductalcarcinoma,220,0.5639934533551555,L-Concrete,0.12,0.00275,0.0,1520124
infiltratinglobularcarcinoma,60,0.6084656084656085,L-Concrete,0.12,0.00275,0.0,1520124
other,23,0.6756756756756757,L-Concrete,0.12,0.00275,0.0,1520124
infiltratingductalcarcinoma,220,0.5122749590834698,L-Concrete,0.12,0.00275,0.0,1520125
infiltratinglobularcarcinoma,60,0.6931216931216931,L-Concrete,0.12,0.00275,0.0,1520125
other,23,0.3243243243243243,L-Concrete,0.12,0.00275,0.0,1520125
infiltratingductalcarcinoma,220,0.5042553191489362,L-Concrete,0.12,0.00165,0.0,1560123
infiltratinglobularcarcinoma,60,0.3862433862433862,L-Concrete,0.12,0.00165,0.0,1560123
other,23,0.5135135135135135,L-Concrete,0.12,0.00165,0.0,1560123
infiltratingductalcarcinoma,220,0.4924713584288052,L-Concrete,0.12,0.00165,0.0,1560124
infiltratinglobularcarcinoma,60,0.5026455026455027,L-Concrete,0.12,0.00165,0.0,1560124
other,23,0.6756756756756757,L-Concrete,0.12,0.00165,0.0,1560124
infiltratingductalcarcinoma,220,0.5260229132569558,L-Concrete,0.12,0.00165,0.0,1560125
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,0.12,0.00165,0.0,1560125
other,23,0.7027027027027027,L-Concrete,0.12,0.00165,0.0,1560125
infiltratingductalcarcinoma,220,0.676595744680851,LSPIN,0.12,0.00525,0.0,360126
infiltratinglobularcarcinoma,60,0.5714285714285714,LSPIN,0.12,0.00525,0.0,360126
other,23,0.6216216216216216,LSPIN,0.12,0.00525,0.0,360126
infiltratingductalcarcinoma,220,0.6147299509001637,LSPIN,0.12,0.00525,0.0,360127
infiltratinglobularcarcinoma,60,0.6296296296296297,LSPIN,0.12,0.00525,0.0,360127
other,23,0.5405405405405406,LSPIN,0.12,0.00525,0.0,360127
infiltratingductalcarcinoma,220,0.6664484451718494,LSPIN,0.12,0.00525,0.0,360128
infiltratinglobularcarcinoma,60,0.5714285714285714,LSPIN,0.12,0.00525,0.0,360128
other,23,0.6486486486486487,LSPIN,0.12,0.00525,0.0,360128
infiltratingductalcarcinoma,220,0.6124386252045827,LSPIN,0.12,0.00525,0.0,360129
infiltratinglobularcarcinoma,60,0.7037037037037037,LSPIN,0.12,0.00525,0.0,360129
other,23,0.4594594594594595,LSPIN,0.12,0.00525,0.0,360129
infiltratingductalcarcinoma,220,0.5145662847790508,LSPIN,0.12,0.00525,0.0,360130
infiltratinglobularcarcinoma,60,0.6984126984126984,LSPIN,0.12,0.00525,0.0,360130
other,23,0.5675675675675675,LSPIN,0.12,0.00525,0.0,360130
infiltratingductalcarcinoma,220,0.6111292962356792,LSPIN,0.12,0.00525,0.0,360131
infiltratinglobularcarcinoma,60,0.6507936507936508,LSPIN,0.12,0.00525,0.0,360131
other,23,0.5405405405405406,LSPIN,0.12,0.00525,0.0,360131
infiltratingductalcarcinoma,220,0.6379705400981996,LSPIN,0.12,0.00525,0.0,360132
infiltratinglobularcarcinoma,60,0.3968253968253968,LSPIN,0.12,0.00525,0.0,360132
other,23,0.7027027027027027,LSPIN,0.12,0.00525,0.0,360132
infiltratingductalcarcinoma,220,0.5689034369885434,LSPIN,0.12,0.00525,0.0,360133
infiltratinglobularcarcinoma,60,0.6666666666666666,LSPIN,0.12,0.00525,0.0,360133
other,23,0.5675675675675675,LSPIN,0.12,0.00525,0.0,360133
infiltratingductalcarcinoma,220,0.6497545008183306,LSPIN,0.12,0.00525,0.0,360134
infiltratinglobularcarcinoma,60,0.5767195767195767,LSPIN,0.12,0.00525,0.0,360134
other,23,0.5405405405405406,LSPIN,0.12,0.00525,0.0,360134
infiltratingductalcarcinoma,220,0.5718494271685761,Concrete,0.12,0.0022,0.1,1170126
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.12,0.0022,0.1,1170126
other,23,0.4594594594594595,Concrete,0.12,0.0022,0.1,1170126
infiltratingductalcarcinoma,220,0.6513911620294599,Concrete,0.12,0.0022,0.1,1170127
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.12,0.0022,0.1,1170127
other,23,0.4864864864864865,Concrete,0.12,0.0022,0.1,1170127
infiltratingductalcarcinoma,220,0.5950900163666121,Concrete,0.12,0.0022,0.1,1170128
infiltratinglobularcarcinoma,60,0.6455026455026455,Concrete,0.12,0.0022,0.1,1170128
other,23,0.4054054054054054,Concrete,0.12,0.0022,0.1,1170128
infiltratingductalcarcinoma,220,0.4756137479541735,Concrete,0.12,0.0022,0.1,1170129
infiltratinglobularcarcinoma,60,0.4126984126984127,Concrete,0.12,0.0022,0.1,1170129
other,23,0.3513513513513513,Concrete,0.12,0.0022,0.1,1170129
infiltratingductalcarcinoma,220,0.5400981996726678,Concrete,0.12,0.0022,0.1,1170130
infiltratinglobularcarcinoma,60,0.5185185185185185,Concrete,0.12,0.0022,0.1,1170130
other,23,0.6216216216216216,Concrete,0.12,0.0022,0.1,1170130
infiltratingductalcarcinoma,220,0.6144026186579378,Concrete,0.12,0.0022,0.1,1170131
infiltratinglobularcarcinoma,60,0.4867724867724867,Concrete,0.12,0.0022,0.1,1170131
other,23,0.3243243243243243,Concrete,0.12,0.0022,0.1,1170131
infiltratingductalcarcinoma,220,0.5227495908346972,Concrete,0.12,0.0022,0.1,1170132
infiltratinglobularcarcinoma,60,0.3915343915343915,Concrete,0.12,0.0022,0.1,1170132
other,23,0.3513513513513513,Concrete,0.12,0.0022,0.1,1170132
infiltratingductalcarcinoma,220,0.5895253682487726,Concrete,0.12,0.0022,0.1,1170133
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.12,0.0022,0.1,1170133
other,23,0.4594594594594595,Concrete,0.12,0.0022,0.1,1170133
infiltratingductalcarcinoma,220,0.5738134206219313,Concrete,0.12,0.0022,0.1,1170134
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.12,0.0022,0.1,1170134
other,23,0.5135135135135135,Concrete,0.12,0.0022,0.1,1170134
infiltratingductalcarcinoma,220,0.5918166939443535,LSPIN,0.12,0.0105,0.2,260126
infiltratinglobularcarcinoma,60,0.582010582010582,LSPIN,0.12,0.0105,0.2,260126
other,23,0.6216216216216216,LSPIN,0.12,0.0105,0.2,260126
infiltratingductalcarcinoma,220,0.6212765957446809,LSPIN,0.12,0.0105,0.2,260127
infiltratinglobularcarcinoma,60,0.6031746031746031,LSPIN,0.12,0.0105,0.2,260127
other,23,0.4864864864864865,LSPIN,0.12,0.0105,0.2,260127
infiltratingductalcarcinoma,220,0.5109656301145663,LSPIN,0.12,0.0105,0.2,260128
infiltratinglobularcarcinoma,60,0.6455026455026455,LSPIN,0.12,0.0105,0.2,260128
other,23,0.3783783783783784,LSPIN,0.12,0.0105,0.2,260128
infiltratingductalcarcinoma,220,0.6602291325695581,LSPIN,0.12,0.0105,0.2,260129
infiltratinglobularcarcinoma,60,0.708994708994709,LSPIN,0.12,0.0105,0.2,260129
other,23,0.5675675675675675,LSPIN,0.12,0.0105,0.2,260129
infiltratingductalcarcinoma,220,0.6517184942716857,LSPIN,0.12,0.0105,0.2,260130
infiltratinglobularcarcinoma,60,0.6455026455026455,LSPIN,0.12,0.0105,0.2,260130
other,23,0.5675675675675675,LSPIN,0.12,0.0105,0.2,260130
infiltratingductalcarcinoma,220,0.625531914893617,LSPIN,0.12,0.0105,0.2,260131
infiltratinglobularcarcinoma,60,0.6243386243386243,LSPIN,0.12,0.0105,0.2,260131
other,23,0.4594594594594595,LSPIN,0.12,0.0105,0.2,260131
infiltratingductalcarcinoma,220,0.6382978723404256,LSPIN,0.12,0.0105,0.2,260132
infiltratinglobularcarcinoma,60,0.5661375661375662,LSPIN,0.12,0.0105,0.2,260132
other,23,0.6216216216216216,LSPIN,0.12,0.0105,0.2,260132
infiltratingductalcarcinoma,220,0.6147299509001637,LSPIN,0.12,0.0105,0.2,260133
infiltratinglobularcarcinoma,60,0.6666666666666666,LSPIN,0.12,0.0105,0.2,260133
other,23,0.5675675675675675,LSPIN,0.12,0.0105,0.2,260133
infiltratingductalcarcinoma,220,0.5420621931260229,LSPIN,0.12,0.0105,0.2,260134
infiltratinglobularcarcinoma,60,0.3492063492063492,LSPIN,0.12,0.0105,0.2,260134
other,23,0.5675675675675675,LSPIN,0.12,0.0105,0.2,260134
infiltratingductalcarcinoma,220,0.5839607201309329,Concrete,0.12,0.0022,0.0,1160126
infiltratinglobularcarcinoma,60,0.6666666666666666,Concrete,0.12,0.0022,0.0,1160126
other,23,0.4324324324324324,Concrete,0.12,0.0022,0.0,1160126
infiltratingductalcarcinoma,220,0.6386252045826514,Concrete,0.12,0.0022,0.0,1160127
infiltratinglobularcarcinoma,60,0.6349206349206349,Concrete,0.12,0.0022,0.0,1160127
other,23,0.2702702702702703,Concrete,0.12,0.0022,0.0,1160127
infiltratingductalcarcinoma,220,0.5833060556464812,Concrete,0.12,0.0022,0.0,1160128
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.12,0.0022,0.0,1160128
other,23,0.2702702702702703,Concrete,0.12,0.0022,0.0,1160128
infiltratingductalcarcinoma,220,0.5633387888707038,Concrete,0.12,0.0022,0.0,1160129
infiltratinglobularcarcinoma,60,0.5185185185185185,Concrete,0.12,0.0022,0.0,1160129
other,23,0.6486486486486487,Concrete,0.12,0.0022,0.0,1160129
infiltratingductalcarcinoma,220,0.5705400981996727,Concrete,0.12,0.0022,0.0,1160130
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.12,0.0022,0.0,1160130
other,23,0.4594594594594595,Concrete,0.12,0.0022,0.0,1160130
infiltratingductalcarcinoma,220,0.6752864157119476,Concrete,0.12,0.0022,0.0,1160131
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.12,0.0022,0.0,1160131
other,23,0.4864864864864865,Concrete,0.12,0.0022,0.0,1160131
infiltratingductalcarcinoma,220,0.5849427168576105,Concrete,0.12,0.0022,0.0,1160132
infiltratinglobularcarcinoma,60,0.3756613756613756,Concrete,0.12,0.0022,0.0,1160132
other,23,0.2162162162162162,Concrete,0.12,0.0022,0.0,1160132
infiltratingductalcarcinoma,220,0.6448445171849427,Concrete,0.12,0.0022,0.0,1160133
infiltratinglobularcarcinoma,60,0.455026455026455,Concrete,0.12,0.0022,0.0,1160133
other,23,0.4864864864864865,Concrete,0.12,0.0022,0.0,1160133
infiltratingductalcarcinoma,220,0.6098199672667758,Concrete,0.12,0.0022,0.0,1160134
infiltratinglobularcarcinoma,60,0.6137566137566137,Concrete,0.12,0.0022,0.0,1160134
other,23,0.6216216216216216,Concrete,0.12,0.0022,0.0,1160134
infiltratingductalcarcinoma,220,0.5924713584288053,L-LSPIN,0.15,0.021,0.4,430126
infiltratinglobularcarcinoma,60,0.3015873015873015,L-LSPIN,0.15,0.021,0.4,430126
other,23,0.6216216216216216,L-LSPIN,0.15,0.021,0.4,430126
infiltratingductalcarcinoma,220,0.6068739770867431,L-LSPIN,0.15,0.021,0.4,430127
infiltratinglobularcarcinoma,60,0.6084656084656085,L-LSPIN,0.15,0.021,0.4,430127
other,23,0.4864864864864865,L-LSPIN,0.15,0.021,0.4,430127
infiltratingductalcarcinoma,220,0.6003273322422259,L-LSPIN,0.15,0.021,0.4,430128
infiltratinglobularcarcinoma,60,0.5502645502645502,L-LSPIN,0.15,0.021,0.4,430128
other,23,0.4594594594594595,L-LSPIN,0.15,0.021,0.4,430128
infiltratingductalcarcinoma,220,0.7797054009819967,L-LSPIN,0.15,0.021,0.4,430129
infiltratinglobularcarcinoma,60,0.6349206349206349,L-LSPIN,0.15,0.021,0.4,430129
other,23,0.6216216216216216,L-LSPIN,0.15,0.021,0.4,430129
infiltratingductalcarcinoma,220,0.6363338788870704,L-LSPIN,0.15,0.021,0.4,430130
infiltratinglobularcarcinoma,60,0.5873015873015873,L-LSPIN,0.15,0.021,0.4,430130
other,23,0.2972972972972973,L-LSPIN,0.15,0.021,0.4,430130
infiltratingductalcarcinoma,220,0.5996726677577742,L-LSPIN,0.15,0.021,0.4,430131
infiltratinglobularcarcinoma,60,0.7248677248677249,L-LSPIN,0.15,0.021,0.4,430131
other,23,0.5945945945945946,L-LSPIN,0.15,0.021,0.4,430131
infiltratingductalcarcinoma,220,0.7037643207855974,L-LSPIN,0.15,0.021,0.4,430132
infiltratinglobularcarcinoma,60,0.5873015873015873,L-LSPIN,0.15,0.021,0.4,430132
other,23,0.7567567567567568,L-LSPIN,0.15,0.021,0.4,430132
infiltratingductalcarcinoma,220,0.613747954173486,L-LSPIN,0.15,0.021,0.4,430133
infiltratinglobularcarcinoma,60,0.3068783068783068,L-LSPIN,0.15,0.021,0.4,430133
other,23,0.7297297297297297,L-LSPIN,0.15,0.021,0.4,430133
infiltratingductalcarcinoma,220,0.5898527004909984,L-LSPIN,0.15,0.021,0.4,430134
infiltratinglobularcarcinoma,60,0.4761904761904761,L-LSPIN,0.15,0.021,0.4,430134
other,23,0.5945945945945946,L-LSPIN,0.15,0.021,0.4,430134
infiltratingductalcarcinoma,220,0.6206219312602291,L-Concrete,0.12,0.0066,0.1,1410126
infiltratinglobularcarcinoma,60,0.5925925925925926,L-Concrete,0.12,0.0066,0.1,1410126
other,23,0.4594594594594595,L-Concrete,0.12,0.0066,0.1,1410126
infiltratingductalcarcinoma,220,0.6343698854337152,L-Concrete,0.12,0.0066,0.1,1410127
infiltratinglobularcarcinoma,60,0.4656084656084656,L-Concrete,0.12,0.0066,0.1,1410127
other,23,0.3513513513513513,L-Concrete,0.12,0.0066,0.1,1410127
infiltratingductalcarcinoma,220,0.5941080196399345,L-Concrete,0.12,0.0066,0.1,1410128
infiltratinglobularcarcinoma,60,0.5714285714285714,L-Concrete,0.12,0.0066,0.1,1410128
other,23,0.5135135135135135,L-Concrete,0.12,0.0066,0.1,1410128
infiltratingductalcarcinoma,220,0.6919803600654665,L-Concrete,0.12,0.0066,0.1,1410129
infiltratinglobularcarcinoma,60,0.455026455026455,L-Concrete,0.12,0.0066,0.1,1410129
