model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft
L-Concrete,0.12,0.00275,0.4,0.5702156702156702,0.03523382390648864,1588.9485677083333,349.30054164264703,0.9881235827207456,0.0031350349381312425,3170.3333333333335,2731.3333333333335,3,1589.0316569010417,349.3684724250053
L-Concrete,0.12,0.0033,0.0,0.5658135408135408,0.04561311823470387,352.44292704264325,106.04153199307284,0.970019759082065,0.009087207664727216,1826.6666666666667,997.4166666666666,12,352.4536526997884,106.05940915952945
L-Concrete,0.12,0.0033,0.1,0.5801255801255801,0.028301110230252023,1246.0771891276042,151.2527992311829,0.9853864277197316,0.003691259049772377,2303.3333333333335,2198.3333333333335,3,1246.1051432291667,151.25452296396298
L-Concrete,0.12,0.0033,0.2,0.581053781053781,0.05640206782471122,1279.4372965494792,129.04993272753688,0.9861522986123085,0.003163041182774571,2667.6666666666665,2409.3333333333335,3,1279.4973958333333,129.0659935544406
L-Concrete,0.12,0.0033,0.4,0.5953589953589954,0.06446828471081972,1167.6087646484375,35.735028658118885,0.9869728777961225,0.002782328586764096,2227.0,2066.6666666666665,3,1167.60302734375,35.756719368537944
L-Concrete,0.12,0.0044,0.0,0.5551733551733552,0.024040336456775627,257.9624837239583,80.89613293398217,0.9624199083757271,0.009961658164645905,1299.6666666666667,719.6666666666666,3,257.9690297444661,80.89412042830797
L-Concrete,0.12,0.0044,0.1,0.5936663936663936,0.013341755448392131,776.3869222005209,181.16936869936026,0.9805918505010269,0.003694252787897095,1353.6666666666667,1305.3333333333333,3,776.4166056315104,181.16830202285493
L-Concrete,0.12,0.0044,0.2,0.608026208026208,0.041261062931884356,844.2529500325521,211.9941814287745,0.9826587136163832,0.005257716492860491,1819.3333333333333,1620.6666666666667,3,844.2670694986979,211.96722723389104
L-Concrete,0.12,0.0044,0.4,0.618127218127218,0.05081352841976983,762.5551961263021,137.43991776508233,0.979147650765971,0.003615500807404894,1349.0,1301.6666666666667,3,762.5421142578125,137.43155428129396
L-Concrete,0.12,0.0066,0.0,0.5453999453999454,0.04287509050934977,116.25616200764973,19.837381925281093,0.9239541513011584,0.01606001820799778,655.6666666666666,336.0,3,116.24805196126302,19.851067780634118
L-Concrete,0.12,0.0066,0.1,0.5967239967239967,0.03750233603494722,349.2052510579427,60.106695470740455,0.9625576393806905,0.010412217165798267,766.4166666666666,689.5833333333334,12,349.21521759033203,60.10758130392242
L-Concrete,0.12,0.0066,0.2,0.6006006006006005,0.02572775198329193,337.66237386067706,111.8187761514811,0.957064348751912,0.02764554250977061,807.0,711.3333333333334,3,337.65464274088544,111.81827089266402
L-Concrete,0.12,0.0066,0.4,0.6235872235872236,0.06071818214070314,334.04929606119794,17.7660890832079,0.9643812991568635,0.006612133640606273,793.0,712.0,3,334.06951904296875,17.726559411065853
L-Concrete,0.15,0.00165,0.0,0.5622167622167623,0.010341594828993302,346.5626932779948,75.3398357042739,0.9700129806677937,0.004602655146775339,1886.3333333333333,931.0,3,346.55958048502606,75.34633943342558
L-Concrete,0.15,0.00165,0.1,0.5834561834561834,0.03525929316186398,2715.7952880859375,900.9618297338474,0.993380266795319,0.005387547621192179,7250.333333333333,5766.666666666667,3,2716.5281575520835,902.1833845921832
L-Concrete,0.15,0.00165,0.2,0.5343707343707343,0.02014830793362604,2541.6431477864585,201.40841765592438,0.9907691326462965,0.003322140425680656,5013.333333333333,4606.333333333333,3,2541.6974283854165,201.36230596511538
L-Concrete,0.15,0.00165,0.4,0.5374010374010374,0.014772998047543515,2260.604451497396,277.50717736491345,0.9912089517448006,0.004170508180936555,3408.3333333333335,3318.3333333333335,3,2260.593994140625,277.52485532666645
L-Concrete,0.15,0.00275,0.0,0.5827463827463827,0.049831157936838295,403.34405008951825,239.69292752479282,0.9620083295405816,0.02087418786182986,1787.6666666666667,1026.0,3,403.3366343180339,239.69250212946488
L-Concrete,0.15,0.00275,0.1,0.5743106743106743,0.046715819159716516,1528.8992513020833,275.38754456898937,0.9898524655406048,0.003480406930695654,3042.0,2810.6666666666665,3,1528.9235432942708,275.42203996922314
